/home/miura/lab/KD-hdas/results/stat/30-20/g-0.01/search_stage_KD_cifar100_Curriculum_s1-expected2-sw3-g-0.01_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/g-0.01/search_stage_KD_cifar100_Curriculum_s2-expected2-sw3-g-0.01_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/g-0.01/search_stage_KD_cifar100_Curriculum_s4-expected2-sw3-g-0.01_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/g-0.01/search_stage_KD_cifar100_Curriculum_s0-expected2-sw3-g-0.01_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/g-0.01/search_stage_KD_cifar100_Curriculum_s3-expected2-sw3-g-0.01_30-20_tb.csv,row_average
1.6941406726837158,1.8622090816497805,1.7422198057174685,1.8012909889221191,1.8464841842651367,1.7892689466476441
1.6980266571044922,1.644573450088501,1.6752408742904663,1.681849479675293,1.6528376340866089,1.6705056190490724
1.763983130455017,1.960240721702576,1.6512320041656494,1.6872937679290771,1.5969406366348269,1.7319380521774292
1.544500470161438,1.6716392040252686,1.662527322769165,1.6378263235092163,1.5382459163665771,1.610947847366333
1.5971766710281372,1.763149380683899,1.6573222875595093,1.653083086013794,1.616156816482544,1.6573776483535767
1.6376540660858154,1.8240761756896973,1.664562702178955,1.6372660398483276,1.646167278289795,1.681945252418518
1.7072710990905762,1.7021055221557615,1.624271273612976,1.678764820098877,1.6147377490997314,1.6654300928115844
1.5631771087646484,1.7633569240570068,1.669472098350525,1.6155990362167358,1.6897027492523191,1.660261583328247
1.5911898612976074,1.7001186609268188,1.6193965673446655,1.6305232048034668,1.7110551595687866,1.650456690788269
1.6773934364318848,1.6545212268829346,1.6850669384002686,1.6492304801940918,1.5941565036773682,1.6520737171173097
1.6441246271133425,1.635989785194397,1.703304886817932,1.6523507833480835,1.6029661893844604,1.6477472543716432
1.583479881286621,1.614256739616394,1.5919878482818604,1.5818592309951782,1.4880831241607666,1.5719333648681642
1.553495168685913,1.7327271699905396,1.5568819046020508,1.662281155586243,1.7709989547729492,1.6552768707275392
1.5660263299942017,1.6399520635604858,1.605807542800903,1.633076786994934,1.5426232814788818,1.5974972009658814
1.5566797256469729,1.5771186351776123,1.620503306388855,1.5889101028442385,1.521127700805664,1.5728678941726684
1.568989872932434,1.578234314918518,1.602703094482422,1.565605640411377,1.5660916566848757,1.5763249158859254
1.5320814847946167,1.7097187042236328,1.6885143518447876,1.6545335054397583,1.5168968439102173,1.6203489780426026
1.5284401178359983,1.6376296281814575,1.665446400642395,1.611913561820984,1.5405588150024414,1.5967977046966553
1.4639723300933838,1.589216947555542,1.5885621309280396,1.5866034030914309,1.52370023727417,1.550411009788513
1.4958462715148926,1.5834325551986694,1.5084484815597534,1.618131399154663,1.6343122720718384,1.5680341958999633
1.5069559812545776,1.6714246273040771,1.570491909980774,1.5935819149017334,1.5344250202178955,1.5753758907318116
1.4867634773254397,1.6904659271240234,1.504462480545044,1.6089588403701782,1.5074245929718018,1.5596150636672974
1.51480233669281,1.5763788223266602,1.5143815279006958,1.6425254344940186,1.4931375980377195,1.5482451438903808
1.4807252883911133,1.6876047849655151,1.539559841156006,1.5868922472000122,1.5915477275848389,1.577265977859497
1.5365675687789917,1.523776888847351,1.5578356981277466,1.6122440099716189,1.544431447982788,1.5549711227416991
1.4624061584472656,1.5761785507202148,1.4893715381622314,1.516083598136902,1.523901343345642,1.5135882377624512
1.4692466259002686,1.528626799583435,1.6463319063186646,1.5467276573181152,1.5252485275268557,1.5432363033294678
1.5033661127090454,1.536920189857483,1.4711036682128906,1.6182163953781128,1.5499467849731443,1.5359106302261352
1.5094044208526611,1.5060855150222778,1.609086990356445,1.5285204648971558,1.4456369876861572,1.5197468757629395
1.4469420909881592,1.5002168416976929,1.4695117473602295,1.5647958517074585,1.612979292869568,1.5188891649246217
1.5267478227615356,1.498598575592041,1.435222625732422,1.5550801753997805,1.4829190969467163,1.499713659286499
1.5853532552719116,1.5356746912002563,1.466109275817871,1.5552576780319214,1.4827067852020264,1.5250203371047975
1.4596112966537476,1.570478081703186,1.4566839933395386,1.5504175424575806,1.501639485359192,1.5077660799026489
1.416424036026001,1.587845802307129,1.500697135925293,1.4952898025512695,1.5519362688064575,1.51043860912323
1.4666050672531128,1.550451636314392,1.4216442108154297,1.556241512298584,1.411763310432434,1.4813411474227904
1.3889330625534058,1.4851280450820925,1.3765218257904053,1.5812644958496094,1.459007740020752,1.4581710338592528
1.402030110359192,1.5155645608901978,1.409389853477478,1.5789185762405396,1.5126527547836304,1.4837111711502076
1.4301270246505735,1.5947299003601074,1.396377444267273,1.5660282373428345,1.4451463222503662,1.486481785774231
1.4696906805038452,1.5408271551132202,1.4388331174850464,1.5864498615264893,1.4401201009750366,1.4951841831207275
1.4140645265579224,1.560552954673767,1.3698354959487915,1.5137101411819458,1.4783344268798828,1.467299509048462
1.420069456100464,1.504690647125244,1.3949321508407593,1.5297918319702148,1.55386483669281,1.4806697845458985
1.410305142402649,1.4763466119766235,1.4218971729278564,1.512114405632019,1.4243184328079224,1.448996353149414
1.4344438314437866,1.5315734148025513,1.4174635410308838,1.4897383451461792,1.426984190940857,1.4600406646728517
1.4333614110946655,1.5252708196640017,1.3374419212341309,1.518086552619934,1.490361571311951,1.4609044551849366
1.4079498052597046,1.5322105884552002,1.401240587234497,1.5361300706863403,1.4704442024230957,1.4695950508117677
1.371563196182251,1.4605882167816162,1.39851713180542,1.4939336776733398,1.4282009601593018,1.4305606365203858
1.4312455654144287,1.4964888095855713,1.372725486755371,1.5383437871932983,1.464504361152649,1.4606616020202636
1.3893420696258545,1.4655841588974,1.3898708820343018,1.5329431295394895,1.4939444065093994,1.454336929321289
1.3474708795547483,1.4450901746749878,1.3803890943527222,1.488844394683838,1.452425241470337,1.4228439569473266
1.376176118850708,1.4357407093048096,1.4097816944122314,1.5554956197738647,1.4572514295578003,1.4468891143798828
1.4066166877746582,1.5035004615783691,1.3641510009765625,1.5725396871566772,1.4604644775390625,1.4614544630050659
1.390164852142334,1.457211136817932,1.3521054983139038,1.5150355100631714,1.4031251668930054,1.4235284328460693
1.36643385887146,1.498679518699646,1.3628820180892944,1.529006838798523,1.4387892484664917,1.439158296585083
1.3636884689331057,1.5131369829177856,1.3605406284332275,1.5305780172348022,1.4353123903274536,1.440651297569275
1.364149808883667,1.4321337938308716,1.3227707147598269,1.486019253730774,1.4040634632110596,1.4018274068832397
1.3823392391204834,1.489709734916687,1.3767123222351074,1.5261112451553345,1.4218931198120115,1.4393531322479247
1.4085499048233032,1.4580931663513184,1.3566057682037354,1.4896327257156372,1.4137096405029297,1.4253182411193848
1.3665220737457275,1.464998722076416,1.3167548179626465,1.4929872751235962,1.39195454120636,1.4066434860229493
1.36500883102417,1.4642174243927002,1.3396824598312378,1.4794377088546753,1.4133234024047852,1.4123339653015137
1.3317065238952637,1.4937361478805542,1.333773851394653,1.5260248184204102,1.4152555465698242,1.4200993776321411
1.3544795513153076,1.4830697774887085,1.3701258897781372,1.525200128555298,1.423304557800293,1.4312359809875488
1.3596340417861938,1.439587116241455,1.3247432708740234,1.4893057346343994,1.4105230569839478,1.4047586441040039
1.3619959354400637,1.443813443183899,1.3424675464630127,1.5035154819488523,1.3944690227508545,1.4092522859573364
1.351688265800476,1.447654366493225,1.3386287689208984,1.5308634042739868,1.4008853435516355,1.4139440298080443
1.375485062599182,1.4341076612472534,1.3491761684417725,1.497098445892334,1.40009343624115,1.4111921548843385
1.342068791389465,1.4442384243011477,1.3328016996383667,1.483568787574768,1.3939132690429688,1.3993181943893434
1.355509638786316,1.4654916524887085,1.3330212831497192,1.512399673461914,1.4217233657836914,1.4176291227340698
1.363088607788086,1.4558918476104736,1.3157206773757937,1.5291625261306765,1.422175407409668,1.4172078132629395
1.3697932958602903,1.453129768371582,1.3529887199401855,1.4997732639312744,1.4070279598236084,1.4165426015853881
1.3431402444839478,1.432844877243042,1.3278120756149292,1.498857855796814,1.395333766937256,1.3995977640151978
1.3456566333770752,1.439110279083252,1.3326165676116943,1.5081342458724976,1.409987449645996,1.407101035118103
1.3621501922607422,1.4596450328826904,1.3322038650512695,1.518210768699646,1.4083224534988403,1.4161064624786377
1.3638936281204224,1.4553836584091189,1.3536349534988403,1.5143091678619385,1.4327187538146973,1.4239880323410035
1.3619753122329712,1.4587674140930176,1.34322190284729,1.4981614351272583,1.40472412109375,1.4133700370788573
1.3485252857208252,1.4474947452545166,1.3444244861602783,1.5025938749313354,1.4004673957824707,1.4087011575698853
1.35865318775177,1.4639054536819458,1.3503962755203247,1.5085529088974,1.4368559122085571,1.4236727476119995
1.3987361192703247,1.4653706550598145,1.362803339958191,1.5270671844482422,1.4124000072479248,1.4332754611968994
1.3574508428573608,1.4556825160980225,1.3513667583465576,1.53465473651886,1.430134415626526,1.4258578538894653
1.3674139976501465,1.4551390409469604,1.348993182182312,1.5186041593551636,1.42086923122406,1.4222039222717284
1.3989800214767456,1.4544894695281982,1.356071949005127,1.514292597770691,1.4113497734069824,1.4270367622375488
