Wall time,Step,Value
1735076953.297264,391,0.08060000091791153
1735076953.5796514,0,0.08060000091791153
1735077177.605042,782,0.13964000344276428
1735077177.9032633,1,0.13964000344276428
1735077401.815192,1173,0.18943999707698822
1735077402.1309276,2,0.18943999707698822
1735077621.8234181,1564,0.21984000504016876
1735077622.1111212,3,0.21984000504016876
1735077845.929665,1955,0.2443999946117401
1735077846.2496758,4,0.2443999946117401
1735078067.2634323,2346,0.2706800103187561
1735078067.543564,5,0.2706800103187561
1735078285.8957257,2737,0.30792000889778137
1735078286.172178,6,0.30792000889778137
1735078511.5383897,3128,0.3312000036239624
1735078511.7629583,7,0.3312000036239624
1735078734.7987642,3519,0.3468399941921234
1735078735.0817113,8,0.3468399941921234
1735078959.5719573,3910,0.3664799928665161
1735078959.845097,9,0.3664799928665161
1735079183.6408937,4301,0.36616000533103943
1735079183.9129293,10,0.36616000533103943
1735079408.6879072,4692,0.40700000524520874
1735079408.9702628,11,0.40700000524520874
1735079633.880373,5083,0.4129599928855896
1735079634.1454625,12,0.4129599928855896
1735079858.340487,5474,0.4269999861717224
1735079858.6156445,13,0.4269999861717224
1735080081.6673644,5865,0.43832001090049744
1735080081.9555664,14,0.43832001090049744
1735080304.4516156,6256,0.43671998381614685
1735080304.7500165,15,0.43671998381614685
1735080526.8087204,6647,0.45023998618125916
1735080527.0746279,16,0.45023998618125916
1735080742.9124982,7038,0.46132001280784607
1735080743.20255,17,0.46132001280784607
1735080964.9908905,7429,0.4590800106525421
1735080965.2717793,18,0.4590800106525421
1735081187.907854,7820,0.46511998772621155
1735081188.1996114,19,0.46511998772621155
1735081410.8342388,8211,0.47947999835014343
1735081411.1227438,20,0.47947999835014343
1735081634.8297472,8602,0.47835999727249146
1735081635.1217139,21,0.47835999727249146
1735081859.1780403,8993,0.4942399859428406
1735081859.4585738,22,0.4942399859428406
1735082084.4228146,9384,0.4761199951171875
1735082084.7009943,23,0.4761199951171875
1735082308.774806,9775,0.49028000235557556
1735082309.0688596,24,0.49028000235557556
1735082528.621046,10166,0.4941999912261963
1735082528.9083774,25,0.4941999912261963
1735082751.9757144,10557,0.49347999691963196
1735082752.264832,26,0.49347999691963196
1735082977.7369926,10948,0.5103999972343445
1735082978.0102007,27,0.5103999972343445
1735083195.4846606,11339,0.5002800226211548
1735083195.7454,28,0.5002800226211548
1735083420.7473996,11730,0.49164000153541565
1735083421.0223432,29,0.49164000153541565
1735083646.8299594,12121,0.5111200213432312
1735083647.1009667,30,0.5111200213432312
1735083872.0018566,12512,0.5173199772834778
1735083872.280191,31,0.5173199772834778
1735084097.9903042,12903,0.5108000040054321
1735084098.27205,32,0.5108000040054321
1735084321.9204018,13294,0.5114399790763855
1735084322.2150078,33,0.5114399790763855
1735084544.5687644,13685,0.5261200070381165
1735084544.8410807,34,0.5261200070381165
1735084762.7721443,14076,0.5120400190353394
1735084763.044658,35,0.5120400190353394
1735084982.756544,14467,0.5191599726676941
1735084982.9963944,36,0.5191599726676941
1735085204.963896,14858,0.514519989490509
1735085205.2463393,37,0.514519989490509
1735085428.084469,15249,0.5212399959564209
1735085428.3639476,38,0.5212399959564209
1735085651.624171,15640,0.5344399809837341
1735085651.9089417,39,0.5344399809837341
1735085873.9372408,16031,0.5241199731826782
1735085874.1800935,40,0.5241199731826782
1735086097.3954806,16422,0.5183200240135193
1735086097.6638439,41,0.5183200240135193
1735086318.524093,16813,0.5262399911880493
