/home/miura/lab/KD-hdas/results/stat/11layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s7-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s1-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s3-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s8-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s0-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s9-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s4-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s2-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s5-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s6-L11_tb.csv,row_average
0.4689199924468994,0.4885599911212921,0.4767999947071075,0.4834800064563751,0.4796800017356872,0.4717999994754791,0.4677599966526031,0.4666799902915954,0.4779599905014038,0.4768799841403961,0.4758519947528839
0.4750799834728241,0.4741599857807159,0.4746800065040588,0.4750799834728241,0.475160002708435,0.4603599905967712,0.476639986038208,0.4696800112724304,0.4937999844551086,0.4629999995231628,0.4737639933824539
0.4856799840927124,0.4928799867630005,0.4949199855327606,0.4866000115871429,0.4771600067615509,0.4829199910163879,0.4866800010204315,0.4847199916839599,0.4836399853229522,0.4921599924564361,0.48673599362373354
0.4845199882984161,0.4901599884033203,0.4950799942016601,0.4998399913311004,0.5023599863052368,0.4858799874782562,0.4845199882984161,0.4901599884033203,0.502240002155304,0.4875999987125397,0.492235991358757
0.4945200085639953,0.4951599836349487,0.4885999858379364,0.4938400089740753,0.4929600059986114,0.47843998670578,0.4873600006103515,0.4770399928092956,0.4926799833774566,0.4992800056934356,0.4899879962205887
0.4830000102519989,0.4951199889183044,0.5012800097465515,0.5020399689674377,0.5001999735832214,0.4994399845600128,0.4911600053310394,0.5019199848175049,0.4945200085639953,0.4936800003051758,0.49623599350452424
0.4934799969196319,0.4980399906635284,0.4809199869632721,0.5084400177001953,0.5029600262641907,0.4986000061035156,0.5010799765586853,0.4912000000476837,0.5034800171852112,0.4946799874305725,0.4972880005836487
0.5027199983596802,0.5114799737930298,0.4931600093841553,0.5217999815940857,0.5075600147247314,0.4860799908638,0.4950799942016601,0.5066400170326233,0.5120000243186951,0.4942800104618072,0.5030800014734268
0.4903599917888641,0.5041599869728088,0.4939599931240082,0.5013200044631958,0.5104399919509888,0.5049600005149841,0.4956400096416473,0.5109999775886536,0.5070400238037109,0.4942800104618072,0.5013159990310669
0.5093200206756592,0.5022799968719482,0.5091599822044373,0.5100399851799011,0.5129600167274475,0.5059599876403809,0.5022799968719482,0.5079200267791748,0.5192400217056274,0.5205600261688232,0.5099720060825348
0.5163999795913696,0.5132399797439575,0.5034800171852112,0.5105599761009216,0.5055199861526489,0.5083199739456177,0.5034400224685669,0.50764000415802,0.5051599740982056,0.5008400082588196,0.5074599921703339
0.5035200119018555,0.5130400061607361,0.5164399743080139,0.5186799764633179,0.5162000060081482,0.4952000081539154,0.5133199691772461,0.5128399729728699,0.5255600214004517,0.5007200241088867,0.5115519970655441
0.5258399844169617,0.5067200064659119,0.5052800178527832,0.5239999890327454,0.5201200246810913,0.5108799934387207,0.5167999863624573,0.5121999979019165,0.5186799764633179,0.5156000256538391,0.5156120002269745
0.5147200226783752,0.4963600039482116,0.5168399810791016,0.513480007648468,0.5205600261688232,0.5082799792289734,0.5103999972343445,0.522599995136261,0.521399974822998,0.5208799839019775,0.5145519971847534
0.517520010471344,0.5180799961090088,0.5243200063705444,0.5203199982643127,0.5176399946212769,0.5053200125694275,0.5139600038528442,0.5102400183677673,0.5227999687194824,0.5210000276565552,0.5171200037002563
0.5138000249862671,0.5093600153923035,0.5108399987220764,0.5337200164794922,0.5228800177574158,0.5104799866676331,0.5029199719429016,0.5341200232505798,0.5179200172424316,0.5170400142669678,0.5173080086708068
0.5224000215530396,0.5139600038528442,0.5293599963188171,0.5382800102233887,0.5278000235557556,0.515720009803772,0.5217999815940857,0.5085999965667725,0.5302799940109253,0.5241600275039673,0.5232360064983368
0.5196800231933594,0.5185999870300293,0.521120011806488,0.5247600078582764,0.5324400067329407,0.5162400007247925,0.5182799696922302,0.5261600017547607,0.5284000039100647,0.5257200002670288,0.5231400012969971
0.5224400162696838,0.5245999693870544,0.5130000114440918,0.5346400141716003,0.5227599740028381,0.5221199989318848,0.5236799716949463,0.525439977645874,0.5214800238609314,0.5227999687194824,0.5232959926128388
0.5164399743080139,0.5163599848747253,0.525439977645874,0.5393199920654297,0.5257200002670288,0.5270400047302246,0.5266000032424927,0.5286800265312195,0.538640022277832,0.5234799981117249,0.5267719984054565
0.5129600167274475,0.5275999903678894,0.5315600037574768,0.5230399966239929,0.5154799818992615,0.5149199962615967,0.5003200173377991,0.520359992980957,0.5390399694442749,0.5180000066757202,0.5203279972076416
0.5247200131416321,0.5198799967765808,0.5320799946784973,0.5315200090408325,0.5210400223731995,0.519320011138916,0.5210800170898438,0.5239999890327454,0.5198400020599365,0.5110800266265869,0.5224560081958771
0.5176399946212769,0.5174000263214111,0.5208799839019775,0.5195599794387817,0.5308399796485901,0.5190399885177612,0.531279981136322,0.5290399789810181,0.5285999774932861,0.5156800150871277,0.5229959905147552
0.5299199819564819,0.5275999903678894,0.5211600065231323,0.5283600091934204,0.5366799831390381,0.5263199806213379,0.5313199758529663,0.5370000004768372,0.5326399803161621,0.5258399844169617,0.5296839892864227
0.5366399884223938,0.5316799879074097,0.5394399762153625,0.5378400087356567,0.5343599915504456,0.5455999970436096,0.5188800096511841,0.5399199724197388,0.5482800006866455,0.5241600275039673,0.5356799960136414
0.5325599908828735,0.5288400053977966,0.5248399972915649,0.5365999937057495,0.530239999294281,0.5308399796485901,0.5167999863624573,0.5244799852371216,0.5212799906730652,0.523360013961792,0.5269839942455292
0.5389999747276306,0.5283600091934204,0.526960015296936,0.5359600186347961,0.5326799750328064,0.5191599726676941,0.5413200259208679,0.5314000248908997,0.539680004119873,0.523360013961792,0.5317880034446716
0.5370799899101257,0.5331599712371826,0.5233200192451477,0.533840000629425,0.5354800224304199,0.5275999903678894,0.5322399735450745,0.530239999294281,0.5273200273513794,0.5378000140190125,0.5318080008029937
0.5391600131988525,0.5369600057601929,0.5366799831390381,0.5304800271987915,0.5490000247955322,0.5259199738502502,0.5418000221252441,0.5326799750328064,0.5264800190925598,0.5285599827766418,0.534772002696991
0.5300400257110596,0.5370399951934814,0.5326399803161621,0.5460000038146973,0.5400400161743164,0.516759991645813,0.5347599983215332,0.5392000079154968,0.5368800163269043,0.5399199724197388,0.5353280007839203
0.532480001449585,0.5363199710845947,0.5331599712371826,0.526199996471405,0.5398399829864502,0.536080002784729,0.5367599725723267,0.5406399965286255,0.5352799892425537,0.5271999835968018,0.5343959867954254
0.5344799757003784,0.5285199880599976,0.5263199806213379,0.538919985294342,0.5390399694442749,0.5380399823188782,0.5345199704170227,0.5475199818611145,0.5340399742126465,0.5304800271987915,0.5351879835128784
0.4860000014305115,0.4783999919891357,0.495199978351593,0.4914000034332275,0.4953999817371368,0.4943999946117401,0.5011999607086182,0.5013999938964844,0.5013999938964844,0.4897999763488769,0.49345998764038085
0.5080000162124634,0.4896000027656555,0.521399974822998,0.5011999607086182,0.503600001335144,0.5144000053405762,0.5126000046730042,0.531000018119812,0.5069999694824219,0.4993999898433685,0.5088199943304061
0.5112000107765198,0.5004000067710876,0.4979999959468841,0.5155999660491943,0.5037999749183655,0.4860000014305115,0.5220000147819519,0.4995999932289123,0.5157999992370605,0.5054000020027161,0.5057799965143204
0.5235999822616577,0.4887999892234802,0.5220000147819519,0.5198000073432922,0.5149999856948853,0.5076000094413757,0.5073999762535095,0.5198000073432922,0.5239999890327454,0.5001999735832214,0.5128199934959412
0.524399995803833,0.5257999897003174,0.5285999774932861,0.5167999863624573,0.5399999618530273,0.5321999788284302,0.4955999851226806,0.5131999850273132,0.5152000188827515,0.5281999707221985,0.5219999849796295
0.5374000072479248,0.538599967956543,0.5135999917984009,0.561199963092804,0.5058000087738037,0.5171999931335449,0.5203999876976013,0.5338000059127808,0.5238000154495239,0.542199969291687,0.5293999910354614
0.551800012588501,0.4691999852657318,0.5230000019073486,0.5325999855995178,0.5241999626159668,0.5145999789237976,0.5285999774932861,0.5351999998092651,0.5189999938011169,0.5277999639511108,0.5225999861955642
0.5479999780654907,0.5471999645233154,0.527999997138977,0.5392000079154968,0.5383999943733215,0.5181999802589417,0.5271999835968018,0.5266000032424927,0.540399968624115,0.5216000080108643,0.5334799885749817
0.5302000045776367,0.5288000106811523,0.527400016784668,0.5406000018119812,0.5173999667167664,0.5187999606132507,0.5347999930381775,0.5489999651908875,0.5285999774932861,0.5216000080108643,0.529719990491867
0.550599992275238,0.5435999631881714,0.5081999897956848,0.5453999638557434,0.5424000024795532,0.5285999774932861,0.545199990272522,0.5299999713897705,0.5521999597549438,0.5428000092506409,0.5388999819755554
0.527400016784668,0.5415999889373779,0.5135999917984009,0.524399995803833,0.5399999618530273,0.5399999618530273,0.5424000024795532,0.5515999794006348,0.5411999821662903,0.5468000173568726,0.5368999898433685
0.5543999671936035,0.5465999841690063,0.5482000112533569,0.5515999794006348,0.545199990272522,0.5401999950408936,0.5353999733924866,0.5491999983787537,0.5446000099182129,0.5297999978065491,0.5445199906826019
0.5388000011444092,0.5399999618530273,0.5655999779701233,0.5320000052452087,0.5315999984741211,0.5297999978065491,0.5126000046730042,0.5511999726295471,0.5302000045776367,0.5489999651908875,0.5380799889564514
0.5374000072479248,0.5397999882698059,0.5519999861717224,0.5468000173568726,0.5465999841690063,0.5460000038146973,0.5464000105857849,0.5295999646186829,0.5533999800682068,0.5338000059127808,0.5431799948215484
0.5565999746322632,0.5450000166893005,0.5482000112533569,0.5663999915122986,0.5515999794006348,0.5351999998092651,0.5525999665260315,0.5407999753952026,0.5615999698638916,0.553600013256073,0.5511599898338317
0.5212000012397766,0.5687999725341797,0.5447999835014343,0.5561999678611755,0.5673999786376953,0.5162000060081482,0.5497999787330627,0.5645999908447266,0.567799985408783,0.5347999930381775,0.5491599857807159
0.5303999781608582,0.550599992275238,0.5507999658584595,0.5417999625205994,0.5579999685287476,0.5514000058174133,0.5708000063896179,0.5511999726295471,0.5655999779701233,0.5299999713897705,0.5500599801540375
0.5424000024795532,0.54339998960495,0.5627999901771545,0.557200014591217,0.540399968624115,0.553600013256073,0.5667999982833862,0.5365999937057495,0.5561999678611755,0.5561999678611755,0.5515599906444549
0.5737999677658081,0.5491999983787537,0.5259999632835388,0.551800012588501,0.5631999969482422,0.5649999976158142,0.5238000154495239,0.5392000079154968,0.542199969291687,0.5672000050544739,0.550139993429184
0.5640000104904175,0.5709999799728394,0.5460000038146973,0.5577999949455261,0.5569999814033508,0.5514000058174133,0.5541999936103821,0.5679999589920044,0.5633999705314636,0.5446000099182129,0.5577399909496308
0.5525999665260315,0.5221999883651733,0.5759999752044678,0.5615999698638916,0.5587999820709229,0.5496000051498413,0.5791999697685242,0.5587999820709229,0.5627999901771545,0.562999963760376,0.5584599792957305
0.5587999820709229,0.5777999758720398,0.5608000159263611,0.5755999684333801,0.5687999725341797,0.545199990272522,0.5564000010490417,0.5388000011444092,0.5473999977111816,0.5491999983787537,0.5578799903392792
0.5525999665260315,0.5609999895095825,0.5579999685287476,0.5701999664306641,0.5679999589920044,0.5321999788284302,0.5662000179290771,0.5561999678611755,0.5705999732017517,0.5586000084877014,0.5593599796295166
0.531000018119812,0.5475999712944031,0.5705999732017517,0.5813999772071838,0.5465999841690063,0.5740000009536743,0.5533999800682068,0.5582000017166138,0.5715999603271484,0.573199987411499,0.56075998544693
0.5654000043869019,0.5697999596595764,0.5475999712944031,0.5787999629974365,0.5658000111579895,0.5489999651908875,0.5712000131607056,0.5626000165939331,0.5787999629974365,0.5604000091552734,0.5649399876594543
0.571399986743927,0.5604000091552734,0.5339999794960022,0.5861999988555908,0.5699999928474426,0.5681999921798706,0.5613999962806702,0.5769999623298645,0.5767999887466431,0.5655999779701233,0.5670999884605408
0.5705999732017517,0.574999988079071,0.5573999881744385,0.5722000002861023,0.5626000165939331,0.5573999881744385,0.5843999981880188,0.5644000172615051,0.5712000131607056,0.5595999956130981,0.5674799978733063
0.5823999643325806,0.5843999981880188,0.5708000063896179,0.5697999596595764,0.5773999691009521,0.5447999835014343,0.5673999786376953,0.5636000037193298,0.5363999605178833,0.5442000031471252,0.5641199827194214
0.5776000022888184,0.5805999636650085,0.5831999778747559,0.564799964427948,0.5838000178337097,0.5690000057220459,0.5812000036239624,0.5893999934196472,0.5803999900817871,0.5613999962806702,0.5771399915218354
0.562999963760376,0.5597999691963196,0.5583999752998352,0.5965999960899353,0.5709999799728394,0.5687999725341797,0.5658000111579895,0.5817999839782715,0.5745999813079834,0.5604000091552734,0.5700199842453003
0.5789999961853027,0.5615999698638916,0.5763999819755554,0.5789999961853027,0.5709999799728394,0.5741999745368958,0.5658000111579895,0.5852000117301941,0.5807999968528748,0.5737999677658081,0.5746799886226654
0.5802000164985657,0.5723999738693237,0.5852000117301941,0.5730000138282776,0.5539999604225159,0.5748000144958496,0.5645999908447266,0.5852000117301941,0.5737999677658081,0.5799999833106995,0.5743199944496155
0.5705999732017517,0.5848000049591064,0.5723999738693237,0.5735999941825867,0.589199960231781,0.5527999997138977,0.5789999961853027,0.58160001039505,0.5727999806404114,0.5839999914169312,0.5760799884796143
0.5967999696731567,0.574400007724762,0.5839999914169312,0.5708000063896179,0.5633999705314636,0.5813999772071838,0.5767999887466431,0.5841999650001526,0.5916000008583069,0.5785999894142151,0.5801999866962433
0.5839999914169312,0.5658000111579895,0.5893999934196472,0.5852000117301941,0.5694000124931335,0.5771999955177307,0.579800009727478,0.590999960899353,0.5920000076293945,0.5861999988555908,0.5819999992847442
0.5857999920845032,0.5735999941825867,0.5557999610900879,0.5985999703407288,0.5857999920845032,0.58160001039505,0.5722000002861023,0.5834000110626221,0.5830000042915344,0.5753999948501587,0.5795199930667877
0.5911999940872192,0.5884000062942505,0.5825999975204468,0.5952000021934509,0.5809999704360962,0.5529999732971191,0.5748000144958496,0.5861999988555908,0.5787999629974365,0.5758000016212463,0.5806999921798706
0.5934000015258789,0.6007999777793884,0.5979999899864197,0.599399983882904,0.5871999859809875,0.5550000071525574,0.5812000036239624,0.5992000102996826,0.5705999732017517,0.5857999920845032,0.5870599925518036
0.5795999765396118,0.5867999792098999,0.5781999826431274,0.5898000001907349,0.6035999655723572,0.592799961566925,0.5877999663352966,0.5931999683380127,0.5821999907493591,0.5821999907493591,0.5876199781894684
0.5949999690055847,0.597000002861023,0.5971999764442444,0.6015999913215637,0.5705999732017517,0.5857999920845032,0.6128000020980835,0.5848000049591064,0.593999981880188,0.593999981880188,0.5932799875736237
0.5794000029563904,0.6154000163078308,0.5813999772071838,0.5885999798774719,0.6017999649047852,0.5871999859809875,0.6049999594688416,0.5949999690055847,0.5812000036239624,0.5911999940872192,0.5926199853420258
0.5934000015258789,0.5859999656677246,0.5852000117301941,0.587399959564209,0.6083999872207642,0.5934000015258789,0.569599986076355,0.6039999723434448,0.6003999710083008,0.5861999988555908,0.5913999855518342
0.6175999641418457,0.6055999994277954,0.5875999927520752,0.5838000178337097,0.604200005531311,0.5773999691009521,0.5981999635696411,0.600600004196167,0.573199987411499,0.5799999833106995,0.5928199887275696
0.5934000015258789,0.5943999886512756,0.5949999690055847,0.5943999886512756,0.5902000069618225,0.5981999635696411,0.6021999716758728,0.6035999655723572,0.5967999696731567,0.5949999690055847,0.596319979429245
0.5961999893188477,0.5956000089645386,0.592199981212616,0.597599983215332,0.6082000136375427,0.59579998254776,0.5871999859809875,0.6001999974250793,0.5956000089645386,0.5813999772071838,0.5949999928474426
0.6100000143051147,0.6028000116348267,0.5938000082969666,0.6064000129699707,0.6121999621391296,0.5917999744415283,0.6014000177383423,0.5978000164031982,0.6003999710083008,0.6001999974250793,0.6016799986362458
0.6133999824523926,0.6051999926567078,0.6195999979972839,0.5848000049591064,0.6092000007629395,0.5924000144004822,0.5983999967575073,0.6121999621391296,0.6175999641418457,0.6101999878883362,0.6062999904155731
0.6071999669075012,0.5924000144004822,0.6019999980926514,0.6069999933242798,0.6107999682426453,0.5953999757766724,0.599399983882904,0.5997999906539917,0.5985999703407288,0.5767999887466431,0.59893998503685
0.6092000007629395,0.6141999959945679,0.5807999968528748,0.6115999817848206,0.6046000123023987,0.614799976348877,0.599399983882904,0.5978000164031982,0.6028000116348267,0.5989999771118164,0.6034199953079223
0.6071999669075012,0.6051999926567078,0.6209999918937683,0.6011999845504761,0.6007999777793884,0.6039999723434448,0.5943999886512756,0.6053999662399292,0.6065999865531921,0.5963999629020691,0.6042199790477752
0.6031999588012695,0.5971999764442444,0.6136000156402588,0.6137999892234802,0.6071999669075012,0.6069999933242798,0.6110000014305115,0.6071999669075012,0.6021999716758728,0.6079999804496765,0.6070399820804596
0.6241999864578247,0.6079999804496765,0.6055999994277954,0.6129999756813049,0.6125999689102173,0.6085999608039856,0.6037999987602234,0.6103999614715576,0.6037999987602234,0.5965999960899353,0.6086599826812744
0.6128000020980835,0.6247999668121338,0.6096000075340271,0.6259999871253967,0.6096000075340271,0.6150000095367432,0.6078000068664551,0.6229999661445618,0.6139999628067017,0.6037999987602234,0.6146399915218353
0.6123999953269958,0.6193999648094177,0.6200000047683716,0.6061999797821045,0.6227999925613403,0.6017999649047852,0.6014000177383423,0.6103999614715576,0.6186000108718872,0.6114000082015991,0.6124399900436401
0.6159999966621399,0.6263999938964844,0.6172000169754028,0.6136000156402588,0.6103999614715576,0.6125999689102173,0.6245999932289124,0.6093999743461609,0.6128000020980835,0.6240000128746033,0.6166999936103821
0.6200000047683716,0.6132000088691711,0.6150000095367432,0.6207999587059021,0.6123999953269958,0.6261999607086182,0.6155999898910522,0.6092000007629395,0.6155999898910522,0.6049999594688416,0.6152999877929688
0.621399998664856,0.6114000082015991,0.6265999674797058,0.6233999729156494,0.6223999857902527,0.6114000082015991,0.6164000034332275,0.621999979019165,0.6141999959945679,0.6150000095367432,0.6184199929237366
0.621399998664856,0.6207999587059021,0.6209999918937683,0.6089999675750732,0.6340000033378601,0.6204000115394592,0.6168000102043152,0.6204000115394592,0.6247999668121338,0.5981999635696411,0.6186799883842469
0.6139999628067017,0.6209999918937683,0.6172000169754028,0.6177999973297119,0.6349999904632568,0.6146000027656555,0.621399998664856,0.6341999769210815,0.628600001335144,0.626800000667572,0.623059993982315
0.6297999620437622,0.6186000108718872,0.6279999613761902,0.6376000046730042,0.6223999857902527,0.6240000128746033,0.6277999877929688,0.620199978351593,0.6276000142097473,0.6082000136375427,0.6244199931621551
0.6243999600410461,0.6211999654769897,0.6299999952316284,0.6218000054359436,0.6403999924659729,0.614799976348877,0.6319999694824219,0.625,0.621399998664856,0.6195999979972839,0.625059986114502
0.6294000148773193,0.6308000087738037,0.6367999911308289,0.6295999884605408,0.6389999985694885,0.6225999593734741,0.6279999613761902,0.6100000143051147,0.6305999755859375,0.6159999966621399,0.6272799909114838
0.6299999952316284,0.6304000020027161,0.6385999917984009,0.6330000162124634,0.6359999775886536,0.626800000667572,0.6240000128746033,0.6365999579429626,0.6341999769210815,0.6240000128746033,0.6313599944114685
0.6358000040054321,0.6200000047683716,0.6319999694824219,0.6294000148773193,0.6331999897956848,0.6287999749183655,0.6172000169754028,0.6341999769210815,0.6401999592781067,0.625,0.6295799911022186
0.6416000127792358,0.6277999877929688,0.6373999714851379,0.6344000101089478,0.6405999660491943,0.623199999332428,0.6389999985694885,0.6327999830245972,0.628600001335144,0.6312000155448914,0.6336599946022033
0.6341999769210815,0.6247999668121338,0.6263999938964844,0.6421999931335449,0.640999972820282,0.6305999755859375,0.6304000020027161,0.6313999891281128,0.6330000162124634,0.6281999945640564,0.6322199881076813
0.6437999606132507,0.6327999830245972,0.6355999708175659,0.6287999749183655,0.6367999911308289,0.6323999762535095,0.6279999613761902,0.642799973487854,0.6466000080108643,0.6340000033378601,0.6361599802970886
0.6434000134468079,0.6363999843597412,0.6419999599456787,0.6477999687194824,0.6435999870300293,0.6348000168800354,0.6327999830245972,0.6412000060081482,0.6527999639511108,0.6367999911308289,0.641159987449646
0.6437999606132507,0.6437999606132507,0.6513999700546265,0.6425999999046326,0.6369999647140503,0.6254000067710876,0.6413999795913696,0.6312000155448914,0.6477999687194824,0.6315999627113342,0.6395999789237976
0.640999972820282,0.6389999985694885,0.6358000040054321,0.647599995136261,0.646399974822998,0.6313999891281128,0.642799973487854,0.6403999924659729,0.6425999999046326,0.6365999579429626,0.6403599858283997
0.647599995136261,0.6387999653816223,0.6417999863624573,0.649399995803833,0.652999997138977,0.6459999680519104,0.6355999708175659,0.6305999755859375,0.6455999612808228,0.644599974155426,0.6432999789714813
0.6491999626159668,0.6495999693870544,0.6398000121116638,0.6488000154495239,0.6471999883651733,0.6470000147819519,0.6345999836921692,0.6531999707221985,0.6327999830245972,0.6401999592781067,0.6442399859428406
0.6521999835968018,0.6473999619483948,0.6383999586105347,0.6480000019073486,0.6499999761581421,0.6380000114440918,0.6417999863624573,0.6470000147819519,0.6556000113487244,0.6335999965667725,0.645199990272522
0.6549999713897705,0.6507999897003174,0.6517999768257141,0.6448000073432922,0.6431999802589417,0.6491999626159668,0.6359999775886536,0.6417999863624573,0.6539999842643738,0.6413999795913696,0.6467999815940857
0.6592000126838684,0.6517999768257141,0.650600016117096,0.6407999992370605,0.6607999801635742,0.6485999822616577,0.6592000126838684,0.6547999978065491,0.6583999991416931,0.650600016117096,0.6534799993038177
0.6527999639511108,0.645799994468689,0.6499999761581421,0.6531999707221985,0.6574000120162964,0.6471999883651733,0.6495999693870544,0.6467999815940857,0.6679999828338623,0.6449999809265137,0.6515799820423126
0.6589999794960022,0.6516000032424927,0.6552000045776367,0.6565999984741211,0.663599967956543,0.645799994468689,0.6488000154495239,0.6470000147819519,0.6502000093460083,0.6462000012397766,0.6523999989032745
0.6603999733924866,0.6523999571800232,0.6585999727249146,0.6621999740600586,0.6534000039100647,0.6543999910354614,0.6535999774932861,0.6610000133514404,0.6553999781608582,0.6395999789237976,0.6550999820232392
0.6541999578475952,0.6589999794960022,0.6545999646186829,0.652999997138977,0.6559999585151672,0.6581999659538269,0.652999997138977,0.6651999950408936,0.6517999768257141,0.6467999815940857,0.6551799774169922
