21.5568310752717,17.85879283139686,15.713356051038177,14.214804163721837,12.95944875126279,11.979824021904923,11.11938390907471,10.344918963136925,9.688794000551464,9.054546068518144,8.601080602192356,7.974695514213278,7.606968910612163,7.130916704569595,6.746734449636597,6.3241410597559256,5.948607800760012,5.541522920033615,5.238187646283578,4.863173642351504,4.639369644375871,4.331793585272923,4.10719083546943,3.8996279675710435,3.6789884203426397,3.502357706861541,3.340497304753245,3.1751117985941084,3.0403562598112313,2.926573868908939,2.794120293694124,2.7185607719779297,2.6427597109560605,2.567720865049551,2.55128382982172,2.4956547643398905,2.4485792827319277,2.414945559950813,2.408419569910389,2.376852437773474,2.4000871915562674,2.3890683627886973,2.415236470517887,2.3875012003956737,2.4360467392182152,2.4331891192955637,2.4518693577920097,2.469892314949532,2.518219371335814,2.512546355077378
3.6951030229393145,3.164882420125504,2.8843297157118264,2.5967494150433,2.5115484910829564,2.411006598556047,2.264588793355585,2.171268785183943,2.0941063508002102,2.1214865952509308,2.0654029816981048,1.988170886899001,2.0514101893193835,1.976266047850551,1.980383149579688,1.9001597943402786,1.8912787710451142,1.9216328314400555,1.8864409331585819,1.900156388006369,1.8372837636698467,1.8417112518647223,1.828747639741589,1.7944986737759847,1.824048208569896,1.8154013434845493,1.7663821884453355,1.758337961831089,1.7411876029366777,1.7535170428516544,1.690601474789718,1.7076221044137132,1.7237398869420155,1.7004944370914548,1.6878963855747693,1.6867151225713768,1.657070448121779,1.6678747916454564,1.648722228245504,1.6488137324184169,1.6395629982024902,1.6428124810309839,1.638063259210076,1.6232579634013773,1.6247266264585518,1.6154075325627228,1.6153251013420442,1.612003074721116,1.614330991162305,1.6175442089610366
0.08639999965916836,0.19079999924633673,0.26487999894048,0.3195199987505302,0.3685599985543702,0.4085999983846735,0.4431999982462735,0.4774399981093135,0.506999998010147,0.5322799978994902,0.5555999978062102,0.5799999976609265,0.59871999760512,0.6195599975026865,0.6390799974341432,0.65923999736304,0.6755599973549804,0.6992399971839665,0.7137599971831069,0.7321599970522865,0.746919997050467,0.7649599969973805,0.77723999689104,0.7897599968981804,0.8041999967832,0.8134399968034605,0.8244399967594604,0.8381199967047405,0.847599996647747,0.8572399965901134,0.8693199965417935,0.8742399965221135,0.8827599965261804,0.8863199964547199,0.89175999643296,0.9007999963777265,0.9061999964324204,0.9116799963342065,0.91355999634576,0.9178799963857004,0.9199999963772204,0.9227199963091199,0.923479996344227,0.9287199962660465,0.92803999628784,0.9284399963243869,0.931159996313507,0.9316399962925135,0.9291999962831999,0.93071999627712
0.12807999948291163,0.21387999914924838,0.2776399988989767,0.3348799986795535,0.3551199985985935,0.37011999853859345,0.4043599984111702,0.4341999982918102,0.45223999818150323,0.4475599982192967,0.4586799981938902,0.47439999810239997,0.46823999812704,0.48239999807039996,0.49371999801558325,0.5043199980113302,0.5101999979592,0.5005999979880632,0.51691999793232,0.5160399979930604,0.527159997929507,0.5327999978878735,0.5328399978877135,0.54335999782656,0.5367999978337264,0.5375999979068204,0.5421199978887404,0.5420799978507534,0.5489999978230735,0.5487199978146567,0.5589599977641599,0.5577599978261805,0.5501999977896632,0.5590799977446065,0.5560399978139869,0.5588399977455665,0.5649199977593935,0.5571199978287404,0.5628399978058605,0.5613999977639367,0.5608399977757135,0.5647999977217265,0.5650399977207665,0.5687199977441935,0.5647199977601934,0.5680799977086065,0.56711999773152,0.567919997766467,0.5671199977696669,0.5683199977457934
<<<<<<< HEAD
=======
<<<<<<< HEAD
=======
=======
>>>>>>> 5617895 (experiment:)
3.9908026962102507,3.3061276514178233,2.9089112852088372,2.6314627081325965,2.3990474496628433,2.217676410807029,2.058373394857937,1.9149805978088275,1.7935071773123603,1.6760767117405173,1.5921251588078909,1.4761477698217271,1.4080710032407018,1.3199254065168682,1.248800941202306,1.1705544206908596,1.1010273237437789,1.0256556938153154,0.9694891821991611,0.9000522575234482,0.8586204175555086,0.8016709545493587,0.7600855178947165,0.721654432461893,0.6808026203389232,0.6480995064179169,0.6181316705964736,0.5875137453992736
0.016240180688508743,0.014257861020754048,0.01308706013213052,0.012263249475182727,0.011480691634687413,0.01092791660914659,0.010418353119244345,0.010058865856525953,0.009637666968299574,0.009329171383019084,0.009011501604333422,0.008743540064885078,0.008463377593876859,0.008298523289596767,0.008023115252052416,0.007867690593421949,0.007650421515350872,0.007455129808169287,0.007364933348193626,0.00722844541206403,0.0070482842902539755,0.006925874985022091,0.0068223940667305515,0.006734896454544588,0.006635531396251739,0.006550764046632389,0.006465564825302558,0.006343779231117736
21.5568310752717,17.85879283139686,15.713356051038177,14.214804163721837,12.95944875126279,11.979824021904923,11.11938390907471,10.344918963136925,9.688794000551464,9.054546068518144,8.601080602192356,7.974695514213278,7.606968910612163,7.130916704569595,6.746734449636597,6.3241410597559256,5.948607800760012,5.541522920033615,5.238187646283578,4.863173642351504,4.639369644375871,4.331793585272923,4.10719083546943,3.8996279675710435,3.6789884203426397,3.502357706861541,3.340497304753245,3.1751117985941084
3.6951030229393145,3.164882420125504,2.8843297157118264,2.5967494150433,2.5115484910829564,2.411006598556047,2.264588793355585,2.171268785183943,2.0941063508002102,2.1214865952509308,2.0654029816981048,1.988170886899001,2.0514101893193835,1.976266047850551,1.980383149579688,1.9001597943402786,1.8912787710451142,1.9216328314400555,1.8864409331585819,1.900156388006369,1.8372837636698467,1.8417112518647223,1.828747639741589,1.7944986737759847,1.824048208569896,1.8154013434845493,1.7663821884453355,1.758337961831089
0.08639999965916836,0.19079999924633673,0.26487999894048,0.3195199987505302,0.3685599985543702,0.4085999983846735,0.4431999982462735,0.4774399981093135,0.506999998010147,0.5322799978994902,0.5555999978062102,0.5799999976609265,0.59871999760512,0.6195599975026865,0.6390799974341432,0.65923999736304,0.6755599973549804,0.6992399971839665,0.7137599971831069,0.7321599970522865,0.746919997050467,0.7649599969973805,0.77723999689104,0.7897599968981804,0.8041999967832,0.8134399968034605,0.8244399967594604,0.8381199967047405
0.12807999948291163,0.21387999914924838,0.2776399988989767,0.3348799986795535,0.3551199985985935,0.37011999853859345,0.4043599984111702,0.4341999982918102,0.45223999818150323,0.4475599982192967,0.4586799981938902,0.47439999810239997,0.46823999812704,0.48239999807039996,0.49371999801558325,0.5043199980113302,0.5101999979592,0.5005999979880632,0.51691999793232,0.5160399979930604,0.527159997929507,0.5327999978878735,0.5328399978877135,0.54335999782656,0.5367999978337264,0.5375999979068204,0.5421199978887404,0.5420799978507534
<<<<<<< HEAD
>>>>>>> 3827db0 (experiment:)
=======
>>>>>>> b321d13 (experiment:)
>>>>>>> cell_kd
=======
>>>>>>> 5617895 (experiment:)
