/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s7-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s1-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s3-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s8-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s0-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s9-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s4-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s2-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s5-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s6-L11_tb.csv,row_average
2.0823793411254883,2.083573579788208,2.0601632595062256,2.129460334777832,2.16834020614624,2.0463201999664307,2.170228958129883,2.1366045475006104,2.1024951934814453,2.1011409759521484,2.108070659637451
2.1425743103027344,2.044451713562012,2.0742838382720947,2.171891927719116,2.0244529247283936,2.0719282627105717,2.101963996887207,2.113381862640381,2.0784947872161865,2.198126792907715,2.1021550416946413
1.9994271993637085,2.0560169219970703,2.115272521972656,2.0594258308410645,2.022499322891236,2.01406478881836,2.1089928150177,2.0472753047943115,2.0147628784179688,2.0234503746032715,2.0461187958717346
2.079231739044189,2.04683780670166,1.984402656555176,1.994632601737976,2.0599400997161865,1.9974290132522583,2.0518598556518555,2.0839686393737797,2.012237787246704,2.022974967956543,2.033351516723633
1.9102529287338257,1.9776227474212649,1.9880030155181885,2.021924495697021,1.9643105268478396,2.0438740253448486,1.9361698627471924,1.9616669416427608,2.0039732456207275,2.0170583724975586,1.9824856162071227
2.0174429416656494,1.9045592546463013,1.960304975509644,1.9334908723831177,1.9429564476013184,2.01682448387146,1.9992451667785645,1.993046760559082,1.957814693450928,1.9527524709701536,1.967843806743622
2.007079601287842,1.985930323600769,1.9924665689468384,1.9678146839141848,2.0063066482543945,2.0911166667938232,1.9660786390304563,1.9749042987823489,1.9127451181411743,2.059544801712036,1.9963987350463868
1.9585144519805908,1.8941105604171755,1.8862104415893557,1.9220507144927976,1.966689944267273,1.957205295562744,1.924646496772766,1.953442931175232,1.9428081512451167,1.8950905799865725,1.9300769567489624
1.9355356693267824,1.9084104299545288,1.8887951374053955,1.8757864236831665,1.8579620122909544,1.9374438524246216,1.9335944652557373,1.9098879098892207,1.868564248085022,1.9597387313842771,1.9075718879699708
1.9038550853729248,1.9207645654678345,1.941734313964844,1.914221167564392,1.9144586324691768,1.9953635931015012,1.9429600238800049,1.9712153673172,1.9030314683914185,1.8785927295684812,1.9286196947097778
1.9647384881973269,1.9331222772598269,1.879438519477844,1.8729805946350095,1.8891034126281736,1.9060522317886357,1.933210611343384,1.857299566268921,1.919294834136963,1.9111390113830569,1.906637954711914
1.944050669670105,1.91250741481781,1.969125747680664,1.8470841646194456,1.88079845905304,1.885440468788147,1.8940430879592896,1.9167015552520752,1.8882391452789309,1.9434223175048828,1.908141303062439
1.8453834056854248,1.8697841167449951,1.940540790557861,1.793183207511902,1.859138011932373,1.959691882133484,1.9243481159210205,1.867492914199829,1.8512126207351685,1.9122743606567385,1.8823049426078797
1.9692195653915403,1.868458867073059,1.9340012073516848,1.9137080907821653,1.831830978393555,1.8434282541275024,1.9179457426071167,1.850865364074707,1.8632398843765257,1.911375999450684,1.890407395362854
1.8452874422073364,1.8672031164169312,1.8619099855422971,1.8891849517822263,1.847056984901428,1.8622390031814573,1.9010677337646484,1.8838361501693728,1.8216547966003416,1.8012984991073608,1.8580738663673402
1.833089828491211,1.8687236309051516,1.9034806489944456,1.85459566116333,1.886046886444092,1.8772680759429927,1.87277352809906,1.8556573390960691,1.8498536348342896,1.9027099609375,1.8704199194908142
1.895130634307861,1.852840781211853,1.8392257690429688,1.8187179565429688,1.8543055057525637,1.9549553394317627,1.8277093172073364,1.8524298667907717,1.7899880409240725,1.911568522453308,1.8596871733665465
1.7887358665466309,1.866920828819275,1.8946704864501955,1.804564356803894,1.8446853160858157,1.871894121170044,1.820548415184021,1.8653359413146973,1.8308597803115845,1.828749179840088,1.8416964292526246
1.885918974876404,1.958944320678711,1.845675110816956,1.8401535749435425,1.850452899932861,1.8853713274002075,1.9075369834899905,1.8125452995300293,1.8048663139343264,1.8149899244308472,1.8606454730033875
1.8671448230743408,1.8434802293777464,1.8136101961135864,1.8245567083358765,1.840436339378357,1.9150314331054688,1.8481409549713133,1.836655855178833,1.8203449249267576,1.8357433080673216,1.8445144772529602
1.8535399436950684,1.892311453819275,1.8668633699417116,1.7827515602111816,1.80608344078064,1.8738198280334477,1.9496437311172483,1.779506802558899,1.8280829191207888,1.8207876682281492,1.8453390717506408
1.8578989505767824,1.8999089002609253,1.8001387119293213,1.7582941055297852,1.819876790046692,1.8845328092575075,1.8239657878875728,1.8872016668319704,1.7925686836242676,1.787544012069702,1.8311930418014526
1.8181557655334477,1.8681507110595703,1.814713478088379,1.8295973539352417,1.779226303100586,1.8705002069473269,1.8645230531692505,1.8133660554885864,1.8121426105499268,1.8428055047988887,1.8313181042671203
1.818694233894348,1.8325564861297607,1.858099579811096,1.7681927680969238,1.830242395401001,1.844099283218384,1.850713968276977,1.8579610586166384,1.834806203842163,1.8146116733551023,1.8309977650642395
1.858198881149292,1.8744851350784304,1.8473306894302368,1.770572066307068,1.8116350173950195,1.814776301383972,1.839929461479187,1.8042625188827517,1.7761001586914062,1.8267256021499636,1.8224015831947327
1.8778762817382808,1.8139750957489011,1.7931100130081177,1.860541582107544,1.881207823753357,1.9250648021698,1.9423651695251465,1.877251386642456,1.755874752998352,1.8891546726226809,1.8616421580314637
1.8420685529708865,1.8707908391952517,1.811629295349121,1.8053290843963623,1.8699688911437988,1.8828102350234983,1.834909439086914,1.8325719833374023,1.906724214553833,1.9000990390777588,1.8556901574134828
1.8955618143081665,1.8616552352905276,1.9041519165039065,1.883606433868408,1.8206984996795652,1.892931342124939,1.8115525245666504,1.8585127592086792,1.807953238487244,1.9065314531326292,1.8643155217170715
1.8486757278442385,1.8589637279510496,1.8631514310836792,1.8584167957305908,1.7801491022109983,1.8336758613586424,1.8091944456100464,1.8207709789276123,1.8143659830093384,1.8537983894348145,1.834116244316101
1.8227174282073972,1.8144524097442627,1.7963032722473145,1.8163374662399288,1.8022018671035769,1.7664238214492798,1.8723957538604736,1.7599973678588867,1.7527252435684204,1.861020565032959,1.80645751953125
1.8066564798355105,1.8593833446502688,1.870124101638794,1.8179526329040527,1.797155499458313,1.8578087091445925,1.9280391931533811,1.8757596015930176,1.880833625793457,1.858278512954712,1.8551991701126098
1.7951958179473877,1.8342554569244385,1.905389666557312,1.8187557458877563,1.83625066280365,1.8986492156982424,1.7868667840957642,1.816782832145691,1.7802579402923584,1.9319227933883667,1.8404326915740967
1.817232608795166,1.8424057960510252,1.874088287353516,1.835763692855835,1.8139339685440063,1.871805191040039,1.837687611579895,1.8311845064163208,1.8397449254989624,1.7877577543258667,1.8351604342460632
1.7934855222702026,1.8149235248565676,1.7938389778137207,1.859532713890076,1.751326560974121,1.8857100009918213,1.8151471614837649,1.8465592861175537,1.8746830224990845,1.8708195686340328,1.8306026339530945
1.8982335329055784,1.8323627710342407,1.8371710777282717,1.778972029685974,1.829975962638855,1.9129563570022583,1.8275116682052608,1.8281285762786863,1.8249495029449463,1.810554265975952,1.8380815744400025
1.8481664657592771,1.8467066287994385,1.8392314910888672,1.8772939443588257,1.823713541030884,1.8415307998657229,1.8231875896453855,1.8392964601516724,1.8139593601226809,1.85287082195282,1.8405957102775574
1.8416788578033447,1.8780549764633176,1.9178528785705569,1.80952262878418,1.807279109954834,1.8417352437973025,1.8554719686508176,1.7971030473709106,1.8688656091690063,1.895640015602112,1.8513204336166382
1.985453009605408,1.9741491079330444,1.8404496908187864,1.918739318847656,1.9559874534606931,1.8863016366958616,1.8326936960220337,1.824855089187622,1.8542159795761108,1.9425630569458008,1.9015408039093018
1.803280472755432,1.9200575351715088,1.7350480556488037,1.862763524055481,1.861780047416687,1.817363739013672,1.8100194931030276,1.729583978652954,1.8778358697891235,1.8404723405838013,1.825820505619049
1.8458991050720213,1.87091600894928,1.877824187278748,1.7870699167251587,1.8859621286392207,1.9223010540008545,1.7583333253860474,1.874772310256958,1.7597187757492063,1.8410056829452517,1.8423802495002746
1.8105838298797607,1.907235026359558,1.731933832168579,1.8208250999450684,1.811097860336304,1.8543416261672971,1.8302414417266848,1.7696123123168943,1.787436604499817,1.9029791355133057,1.822628676891327
1.7609822750091553,1.7476215362548828,1.7501490116119385,1.8248655796051023,1.7112451791763306,1.7557848691940308,1.8959194421768188,1.8105366230010984,1.808688163757324,1.7483476400375366,1.7814140319824219
1.7476091384887695,1.719396948814392,1.7819706201553345,1.59843111038208,1.807677745819092,1.8273091316223145,1.800676703453064,1.7053951025009155,1.797909379005432,1.68772292137146,1.7474098801612854
1.6882996559143066,2.072838306427002,1.7650786638259888,1.7654199600219729,1.792261242866516,1.803112864494324,1.7503249645233154,1.7393089532852173,1.8005366325378418,1.748929142951965,1.792611038684845
1.6727896928787231,1.68838369846344,1.7420774698257446,1.732716083526611,1.7140542268753052,1.811243295669556,1.7547190189361572,1.7782104015350342,1.7151013612747192,1.7385410070419312,1.7347836256027223
1.77740478515625,1.7392284870147705,1.8059524297714236,1.7090619802474976,1.794195294380188,1.7797553539276123,1.6961283683776855,1.7288038730621338,1.7486834526062012,1.7739624977111816,1.7553176522254943
1.6584118604660034,1.7136887311935425,1.8230737447738647,1.6819608211517334,1.683360934257507,1.7310930490493774,1.6951627731323242,1.7348483800888062,1.6879196166992188,1.6733580827713013,1.7082877993583678
1.7598270177841189,1.7175893783569336,1.7929152250289917,1.79129958152771,1.7184046506881714,1.7511591911315918,1.709569811820984,1.665332913398743,1.734228014945984,1.7002438306808472,1.7340569615364074
1.6629616022109983,1.6858645677566528,1.68831205368042,1.6800187826156616,1.6534510850906372,1.69742751121521,1.7420133352279663,1.6915525197982788,1.7068108320236206,1.7585270404815674,1.6966939330101014
1.7444326877593994,1.7489835023880005,1.6130967140197754,1.725105881690979,1.7749793529510498,1.808077573776245,1.854047417640686,1.6551744937896729,1.7252063751220703,1.711434245109558,1.7360538244247437
1.6780308485031128,1.693909764289856,1.645285725593567,1.703251600265503,1.6579633951187134,1.6853052377700806,1.698654055595398,1.7559882402420044,1.66304349899292,1.761069893836975,1.694250226020813
1.6585330963134766,1.6672983169555664,1.6655988693237305,1.613619089126587,1.6666545867919922,1.7479044198989868,1.6593650579452517,1.720858812332153,1.6339967250823977,1.6409332752227783,1.667476224899292
1.841336369514465,1.6099660396575928,1.6880886554718018,1.673200607299805,1.6089448928833008,1.8012065887451172,1.6396331787109375,1.6197963953018188,1.6064578294754028,1.7739388942718506,1.6862569451332092
1.8324885368347168,1.6984670162200928,1.6631457805633545,1.6960512399673462,1.663564920425415,1.665459156036377,1.5878016948699951,1.662731409072876,1.6200096607208252,1.795323371887207,1.6885042786598206
1.700193166732788,1.6830427646636963,1.6227784156799316,1.677553653717041,1.7304449081420898,1.7071353197097778,1.5822257995605469,1.7316696643829346,1.6585795879364014,1.6729955673217771,1.6766618847846986
1.5295939445495603,1.6826826333999634,1.8096977472305296,1.6796507835388184,1.6082881689071655,1.6445599794387815,1.7961742877960205,1.7354954481124878,1.7547091245651243,1.6176905632019043,1.6858542680740356
1.6309752464294434,1.588701605796814,1.717761516571045,1.6265249252319336,1.627345323562622,1.669765591621399,1.6594895124435425,1.586719632148743,1.6622570753097534,1.7368158102035522,1.6506356239318847
1.689520239830017,1.8418699502944944,1.5724434852600098,1.6271790266036987,1.63560950756073,1.694218635559082,1.5506402254104614,1.6821327209472656,1.632656455039978,1.6212090253829956,1.6547479271888732
1.6261892318725586,1.587652325630188,1.653123378753662,1.575054168701172,1.6333568096160889,1.7309240102767944,1.6416953802108765,1.752114176750183,1.7095439434051514,1.717621088027954,1.662727451324463
1.687408685684204,1.6486071348190308,1.6950325965881348,1.582898497581482,1.6018693447113037,1.7823325395584106,1.5942418575286863,1.6547491550445557,1.5656284093856812,1.6096822023391724,1.6422450423240662
1.7770332098007202,1.7090715169906616,1.6030311584472656,1.5349160432815552,1.7267128229141235,1.5704947710037231,1.6590173244476318,1.6807713508605957,1.5949252843856812,1.575140118598938,1.6431113600730896
1.6428662538528442,1.6209053993225098,1.6634477376937866,1.5806339979171753,1.6190959215164185,1.7064143419265747,1.597973346710205,1.6358572244644165,1.5810436010360718,1.6331545114517212,1.6281392335891725
1.606104612350464,1.62977933883667,1.8790398836135864,1.5330636501312256,1.5977296829223633,1.5950629711151123,1.6394083499908447,1.5846809148788452,1.5624548196792605,1.5976489782333374,1.622497320175171
1.564581274986267,1.5702905654907229,1.6572479009628296,1.575939655303955,1.5787397623062134,1.6277599334716797,1.5443003177642822,1.6014484167099,1.5642887353897097,1.6263797283172607,1.591097629070282
1.5192066431045532,1.5463024377822876,1.6456801891326904,1.5941500663757324,1.5730841159820557,1.709158420562744,1.5923807621002195,1.638339281082153,1.824190855026245,1.7355921268463137,1.6378084897994996
1.5874197483062744,1.585628867149353,1.547645926475525,1.6387954950332642,1.5180364847183228,1.6096405982971191,1.5293008089065552,1.5081175565719604,1.5690960884094238,1.653778910636902,1.57474604845047
1.629945993423462,1.6697369813919067,1.6703128814697266,1.5142251253128052,1.594541311264038,1.663501262664795,1.606808066368103,1.554546356201172,1.6239285469055176,1.6893770694732666,1.6216923594474792
1.6076380014419556,1.631991267204285,1.582397699356079,1.5695255994796753,1.5948686599731443,1.5913163423538208,1.638498306274414,1.5733473300933838,1.5422346591949463,1.5678201913833618,1.5899638056755065
1.5671803951263428,1.5997631549835205,1.5573647022247314,1.6385294198989868,1.7634804248809814,1.6168724298477173,1.6372796297073364,1.5947012901306152,1.610819935798645,1.592028021812439,1.6178019404411317
1.6271679401397705,1.5318782329559326,1.6372736692428589,1.5679489374160769,1.5410665273666382,1.6567646265029907,1.597010850906372,1.5853904485702517,1.6082743406295776,1.5579100847244265,1.5910685658454895
1.5173773765563965,1.600306749343872,1.6135714054107666,1.6249949932098389,1.7340229749679563,1.5819448232650757,1.593969702720642,1.5558565855026243,1.513837456703186,1.6143673658370972,1.5950249433517456
1.505789875984192,1.6683789491653442,1.5948866605758667,1.565800666809082,1.6289572715759275,1.586583375930786,1.5815671682357788,1.55589759349823,1.536393404006958,1.5376373529434204,1.5761892318725585
1.5660070180892944,1.5747466087341309,1.675212264060974,1.5262750387191772,1.5722591876983645,1.5329205989837646,1.5898826122283936,1.5711458921432495,1.5871496200561523,1.5995113849639893,1.5795110225677491
1.550130009651184,1.552985906600952,1.6236141920089722,1.5289758443832395,1.553386926651001,1.715549111366272,1.6347568035125732,1.554755926132202,1.5945395231246948,1.655335783958435,1.5964030027389526
1.50619375705719,1.5050804615020752,1.4776381254196167,1.50819194316864,1.5648581981658936,1.7631405591964722,1.5842517614364624,1.536612868309021,1.6152958869934082,1.5499252080917358,1.5611188769340516
1.602547526359558,1.6217691898345947,1.6334656476974487,1.5512568950653076,1.481828689575195,1.5163451433181765,1.5254839658737185,1.5454387664794922,1.562973976135254,1.5906939506530762,1.5631803750991822
1.499450922012329,1.5008015632629397,1.508583903312683,1.5191898345947266,1.6895862817764282,1.5878727436065674,1.4399608373641968,1.5617302656173706,1.5076236724853516,1.565563440322876,1.5380363464355469
1.5522074699401855,1.4507098197937012,1.6023766994476318,1.599292516708374,1.5135399103164673,1.5564292669296265,1.501378059387207,1.6078156232833862,1.645688772201538,1.5699630975723269,1.5599401235580443
1.5472962856292725,1.6007905006408691,1.597709894180298,1.583023190498352,1.432056546211243,1.5396660566329956,1.6753275394439695,1.497915506362915,1.501714110374451,1.5527019500732422,1.5528201580047607
1.4494192600250244,1.4878863096237185,1.5628162622451782,1.6154704093933103,1.5080034732818604,1.680970311164856,1.4980123043060305,1.4971952438354492,1.6164143085479736,1.5747756958007812,1.5490963578224182
1.5947487354278564,1.5350077152252195,1.5650873184204102,1.597748875617981,1.577441930770874,1.532426834106445,1.4677047729492188,1.5387492179870603,1.5623528957366943,1.5582894086837769,1.5529557704925536
1.5320988893508911,1.5475767850875854,1.5815486907958984,1.5659229755401611,1.470181226730347,1.536683440208435,1.6134103536605835,1.5438382625579834,1.5772086381912231,1.564961075782776,1.5533430337905885
1.458823323249817,1.5425955057144165,1.5541759729385376,1.498327374458313,1.47306489944458,1.5530129671096802,1.5044870376586914,1.5286132097244265,1.5499675273895264,1.4790147542953491,1.5142082571983337
1.4398934841156006,1.499056100845337,1.440026044845581,1.6232917308807373,1.4555542469024658,1.536713480949402,1.5681486129760742,1.515410542488098,1.46881365776062,1.467276096343994,1.501418399810791
1.4827779531478882,1.5467950105667114,1.531896948814392,1.5036468505859375,1.4594987630844116,1.6033649444580078,1.535123348236084,1.5707155466079712,1.5260050296783447,1.6478601694107056,1.5407684564590454
1.4572893381118774,1.4595431089401243,1.596252202987671,1.4870197772979736,1.5088964700698853,1.4547548294067385,1.5273566246032717,1.6358669996261597,1.5391255617141724,1.5030851364135742,1.5169190049171448
1.5106143951416016,1.5302451848983765,1.4604519605636597,1.5776474475860596,1.54002046585083,1.4825416803359983,1.5373646020889282,1.5085114240646362,1.5296474695205688,1.58793842792511,1.526498305797577
1.5167324542999268,1.5298653841018677,1.4925700426101685,1.4796676635742188,1.4908956289291382,1.5125879049301147,1.4883415699005127,1.500270962715149,1.5335218906402588,1.494808793067932,1.5039262294769287
1.4418104887008667,1.5152859687805176,1.5392484664916992,1.497315764427185,1.485532283782959,1.5234098434448242,1.5044275522232056,1.519391417503357,1.5090219974517822,1.5509735345840454,1.5086417317390441
1.5083563327789309,1.479167938232422,1.4925470352172852,1.4408667087554932,1.472950458526611,1.486096978187561,1.503412842750549,1.4569945335388184,1.486225128173828,1.543795466423035,1.4870413422584534
1.4796489477157593,1.49271559715271,1.4882570505142212,1.5734325647354126,1.4356762170791626,1.5729563236236572,1.5367417335510254,1.5370895862579346,1.4902366399765017,1.4938733577728271,1.5100628018379212
1.497418999671936,1.4709733724594116,1.4494861364364624,1.5345137119293213,1.5196515321731567,1.493782639503479,1.4264729022979736,1.4836505651474,1.5126644372940063,1.4893189668655396,1.4877933263778687
1.5030661821365356,1.502922534942627,1.4673973321914673,1.4988452196121216,1.5018864870071411,1.4506241083145142,1.4982455968856812,1.5022799968719482,1.5095525979995728,1.5373892784118652,1.4972209334373474
1.4705870151519775,1.517002820968628,1.439082384109497,1.4503931999206543,1.466849684715271,1.4879558086395264,1.458592414855957,1.4523069858551023,1.4924207925796509,1.52781879901886,1.4763009905815125
1.4626011848449707,1.5128560066223145,1.4773412942886353,1.5344276428222656,1.4332398176193235,1.5027334690093994,1.4846110343933103,1.529030442237854,1.4904314279556274,1.600249171257019,1.502752149105072
1.5364272594451904,1.4854857921600342,1.5126479864120483,1.4775304794311523,1.3768497705459597,1.5162835121154783,1.4829567670822144,1.4354592561721802,1.4574105739593506,1.442373752593994,1.4723425149917602
1.413318157196045,1.491910457611084,1.4450390338897705,1.4029656648635864,1.469776272773743,1.4693949222564695,1.4531008005142212,1.4768381118774414,1.470080852508545,1.5475674867630005,1.4639991760253905
1.438618779182434,1.5008814334869385,1.409737467765808,1.482156753540039,1.3824458122253418,1.488982319831848,1.4420799016952517,1.50189471244812,1.48849618434906,1.5046000480651855,1.4639893412590026
1.4556362628936768,1.4582092761993408,1.4449888467788696,1.433682918548584,1.3873484134674072,1.4834810495376587,1.4727402925491333,1.5474145412445068,1.4511892795562744,1.5546228885650637,1.4689313769340515
1.4213314056396484,1.4785598516464231,1.4190863370895386,1.451973795890808,1.4091482162475586,1.4835354089736938,1.4952278137207031,1.4966750144958496,1.459212303161621,1.4693188667297363,1.4584069013595582
1.4211243391036987,1.4993926286697388,1.4450381994247437,1.4746105670928955,1.4450256824493408,1.4877346754074097,1.489469289779663,1.440358281135559,1.440497636795044,1.5064139366149902,1.4649665236473084
1.4165650606155396,1.4487895965576172,1.4509094953536987,1.441195011138916,1.382129430770874,1.484061360359192,1.416512370109558,1.4647023677825928,1.4714092016220093,1.4572893381118774,1.4433563232421875
1.4058672189712524,1.5144370794296265,1.4707497358322144,1.4451555013656616,1.4446557760238647,1.4970216751098633,1.487634301185608,1.4658260345458984,1.4335566759109497,1.4829390048980713,1.4647843003273011
1.4123066663742063,1.4423199892044067,1.433647632598877,1.482409119606018,1.4354841709136963,1.4796230792999268,1.4467929601669312,1.4713753461837769,1.4315762519836426,1.435596942901611,1.4471132159233093
1.3852037191390991,1.432575821876526,1.4337761402130127,1.4380407333374023,1.4110840559005735,1.4885249137878418,1.4683905839920044,1.4730433225631714,1.427674412727356,1.4296380281448364,1.4387951731681823
1.4309102296829224,1.4594062566757202,1.4440187215805054,1.443490505218506,1.4277045726776123,1.4986413717269895,1.4452213048934937,1.4729169607162476,1.3986557722091677,1.4863101243972778,1.4507275819778442
1.412794589996338,1.4777302742004397,1.446566462516785,1.437929391860962,1.4113600254058838,1.4679783582687378,1.4325867891311646,1.4692895412445068,1.47137713432312,1.48455011844635,1.4512162685394288
1.4217509031295776,1.4682199954986572,1.4691545963287354,1.432668685913086,1.3924062252044678,1.4502134323120115,1.461865782737732,1.477816820144653,1.4343571662902832,1.4598796367645264,1.446833324432373
1.4078960418701172,1.394084334373474,1.4645949602127075,1.4434025287628174,1.4144539833068848,1.4817944765090942,1.480139970779419,1.468157172203064,1.4823544025421145,1.4750909805297852,1.4511968851089478
1.410664200782776,1.433909893035889,1.481090068817139,1.4119510650634766,1.433901071548462,1.4922802448272705,1.4437875747680664,1.480382800102234,1.4210755825042725,1.5238587856292725,1.4532901287078857
1.3788334131240845,1.4093775749206543,1.4169214963912964,1.4580434560775757,1.4050222635269165,1.4257783889770508,1.4693975448608398,1.4655485153198242,1.3874472379684448,1.481920599937439,1.4298290491104126
1.3819926977157593,1.435581922531128,1.4322713613510132,1.481789231300354,1.3799395561218262,1.435310959815979,1.3994394540786743,1.471631407737732,1.4104387760162354,1.4531021118164062,1.4281497478485108
1.3788836002349854,1.4493091106414795,1.4467676877975464,1.405955195426941,1.409713864326477,1.4470207691192627,1.4457393884658811,1.4696887731552124,1.3897086381912231,1.428067326545715,1.4270854353904725
1.3835526704788208,1.4419065713882446,1.41982901096344,1.4232763051986694,1.386583924293518,1.4255939722061155,1.4662480354309082,1.41922128200531,1.4320038557052612,1.4762780666351318,1.427449369430542
1.389161229133606,1.4289089441299438,1.4062998294830322,1.446113109588623,1.4073538780212402,1.462290644645691,1.456084370613098,1.4145967960357666,1.434855341911316,1.4831095933914185,1.4328773736953735
1.412966012954712,1.4293837547302246,1.4395804405212402,1.4503417015075684,1.405101656913757,1.4544274806976318,1.4537593126296997,1.4442942142486572,1.4317461252212524,1.4664974212646484,1.4388098120689392
1.395113468170166,1.3870234489440918,1.431828260421753,1.4339306354522705,1.415500283241272,1.445257306098938,1.4217015504837036,1.4558995962142944,1.3783003091812134,1.461309790611267,1.4225864648818969
1.3956815004348757,1.4359045028686523,1.4347009658813477,1.425348162651062,1.396011233329773,1.4504473209381104,1.449886441230774,1.4503494501113892,1.3984564542770386,1.4763246774673462,1.4313110709190369
1.403153657913208,1.43250572681427,1.4219489097595217,1.4387569427490234,1.3859742879867554,1.4108766317367554,1.4111239910125732,1.4598532915115356,1.3780053853988647,1.4387582540512085,1.4180957078933716
1.409506916999817,1.4265456199645996,1.4189906120300293,1.438854455947876,1.381335973739624,1.431073546409607,1.4394385814666748,1.4527958631515503,1.4362266063690186,1.4315506219863892,1.4266318798065185
