/home/miura/lab/KD-hdas/results/stat/0-50/acc/g0.001/search_stage_KD_cifar100_Curriculum_s4-expected2-sw3-g0.001_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/acc/g0.001/search_stage_KD_cifar100_Curriculum_s1-expected2-sw3-g0.001_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/acc/g0.001/search_stage_KD_cifar100_Curriculum_s3-expected2-sw3-g0.001_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/acc/g0.001/search_stage_KD_cifar100_Curriculum_s0-expected2-sw3-g0.001_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/acc/g0.001/search_stage_KD_cifar100_Curriculum_s2-expected2-sw3-g0.001_0-50_tb.csv,row_average
0.4043999910354614,0.3828000128269195,0.394320011138916,0.3878400027751922,0.4171200096607208,0.39729600548744204
0.4125599861145019,0.3965600132942199,0.4082799851894378,0.418639987707138,0.4146400094032287,0.4101359963417052
0.4159599840641022,0.4188399910926819,0.4235999882221222,0.4249599874019623,0.4405199885368347,0.42477598786354065
0.4350799918174743,0.4324400126934051,0.420879989862442,0.4304400086402893,0.438400000333786,0.43144800066947936
0.4449599981307983,0.4396399855613708,0.4303999841213226,0.4360800087451935,0.4464800059795379,0.43951199650764455
0.4452399909496307,0.4320800006389618,0.4435200095176697,0.4520800113677978,0.4547599852085113,0.4455359995365143
0.456279993057251,0.4392800033092499,0.4396800100803375,0.4533999860286712,0.4736000001430511,0.45244799852371215
0.4725599884986877,0.4457199871540069,0.4564799964427948,0.4592799842357635,0.4672000110149383,0.4602479934692383
0.4682399928569793,0.4520399868488312,0.458759993314743,0.4693599939346313,0.4759199917316437,0.4648639917373657
0.472680002450943,0.4609200060367584,0.4717999994754791,0.4839999973773956,0.4821600019931793,0.4743120014667511
0.4836800098419189,0.4687599837779999,0.4754399955272674,0.4726400077342987,0.4723599851131439,0.4745759963989258
0.478520005941391,0.4643200039863586,0.4788799881935119,0.4790000021457672,0.4906399846076965,0.47827199697494505
0.4846400022506714,0.4767599999904632,0.483240008354187,0.4826000034809112,0.4895199835300445,0.4833519995212555
0.4961200058460235,0.4812400043010711,0.4896399974822998,0.490799993276596,0.4900400042533874,0.4895680010318756
0.4889200031757355,0.4833599925041199,0.4912000000476837,0.4859200119972229,0.4939199984073639,0.48866400122642517
0.5041599869728088,0.48539999127388,0.4853200018405914,0.4949600100517273,0.4943999946117401,0.4928479969501495
0.4949600100517273,0.4910799860954284,0.5053200125694275,0.5012400150299072,0.5198799967765808,0.5024960041046143
0.5009199976921082,0.4964399933815002,0.5021600127220154,0.5078399777412415,0.4986799955368042,0.5012079954147339
0.5101199746131897,0.4922800064086914,0.5010799765586853,0.5044400095939636,0.501800000667572,0.5019439935684205
0.5098000168800354,0.4968400001525879,0.521399974822998,0.5065600275993347,0.5049999952316284,0.5079200029373169
0.5133199691772461,0.5041199922561646,0.5090799927711487,0.5238000154495239,0.5139600038528442,0.5128559947013855
0.5155199766159058,0.5064399838447571,0.5092399716377258,0.508679986000061,0.5138800144195557,0.5107519865036011
0.5135999917984009,0.5102800130844116,0.5220800042152405,0.5015199780464172,0.5198799967765808,0.5134719967842102
0.5189999938011169,0.5089600086212158,0.5194399952888489,0.5181599855422974,0.5158799886703491,0.5162879943847656
0.5177599787712097,0.5078399777412415,0.5097600221633911,0.5087199807167053,0.5268800258636475,0.514191997051239
0.5080400109291077,0.4955599904060364,0.5230000019073486,0.5240399837493896,0.5356400012969971,0.5172559976577759
0.511959969997406,0.5077999830245972,0.5293999910354614,0.5275599956512451,0.5277599692344666,0.5208959817886353
0.5288000106811523,0.5176799893379211,0.5223600268363953,0.5146799683570862,0.5282800197601318,0.5223600029945373
0.5227199792861938,0.5189999938011169,0.5241199731826782,0.5156400203704834,0.534600019454956,0.5232159972190857
0.5179200172424316,0.5267599821090698,0.5297999978065491,0.5235999822616577,0.520359992980957,0.523687994480133
0.5238400101661682,0.5165200233459473,0.5226799845695496,0.5156000256538391,0.5393199920654297,0.5235920071601867
0.5261600017547607,0.5161200165748596,0.5225600004196167,0.5240799784660339,0.5443599820137024,0.5266559958457947
0.5238800048828125,0.5231999754905701,0.5362799763679504,0.5304800271987915,0.528439998626709,0.5284559965133667
0.5364800095558167,0.5186799764633179,0.5335999727249146,0.5304800271987915,0.5406000018119812,0.5319679975509644
0.5287600159645081,0.5160800218582153,0.5287600159645081,0.5316799879074097,0.5249199867248535,0.526040005683899
0.5350800156593323,0.5297600030899048,0.5371999740600586,0.5384399890899658,0.5267199873924255,0.5334399938583374
0.5399199724197388,0.5274400115013123,0.545799970626831,0.5376399755477905,0.5321199893951416,0.5365839838981629
0.542959988117218,0.5307999849319458,0.5383999943733215,0.5329599976539612,0.5325999855995178,0.5355439901351928
0.4233999848365783,0.3951999843120575,0.3980000019073486,0.407399982213974,0.4193999767303467,0.40867998600006106
0.4539999961853027,0.3953999876976013,0.4438000023365021,0.3637999892234802,0.4404000043869018,0.41947999596595764
0.4587999880313873,0.423799991607666,0.4821999967098236,0.4510000050067901,0.4801999926567077,0.459199994802475
0.4563999772071838,0.487199991941452,0.4769999980926513,0.4467999935150146,0.4779999852180481,0.46907998919487
0.460999995470047,0.4633999764919281,0.4723999798297882,0.4629999995231628,0.4691999852657318,0.4657999873161316
0.4993999898433685,0.5072000026702881,0.4901999831199646,0.4763999879360199,0.4425999820232391,0.48315998911857605
0.4777999818325043,0.5,0.5169999599456787,0.4441999793052673,0.5094000101089478,0.48967998623847964
0.4733999967575073,0.5026000142097473,0.5098000168800354,0.4787999987602234,0.5058000087738037,0.4940800070762634
0.5031999945640564,0.4896000027656555,0.4905999898910522,0.5199999809265137,0.5302000045776367,0.506719994544983
0.5162000060081482,0.5234000086784363,0.5338000059127808,0.5149999856948853,0.5249999761581421,0.5226799964904785
0.5065999627113342,0.5270000100135803,0.5221999883651733,0.5162000060081482,0.5113999843597412,0.5166799902915955
0.5353999733924866,0.5317999720573425,0.54339998960495,0.5031999945640564,0.532800018787384,0.5293199896812439
0.5313999652862549,0.5157999992370605,0.5331999659538269,0.493399977684021,0.5303999781608582,0.5208399772644043
0.5049999952316284,0.5105999708175659,0.5527999997138977,0.4809999763965606,0.545199990272522,0.5189199864864349
0.5299999713897705,0.5347999930381775,0.5155999660491943,0.5137999653816223,0.5245999693870544,0.5237599730491638
0.5411999821662903,0.5306000113487244,0.545799970626831,0.5325999855995178,0.5299999713897705,0.5360399842262268
0.5349999666213989,0.5447999835014343,0.5397999882698059,0.5062000155448914,0.5281999707221985,0.5307999849319458
0.5447999835014343,0.5527999997138977,0.5564000010490417,0.5425999760627747,0.5453999638557434,0.5483999848365784
0.5241999626159668,0.5471999645233154,0.5546000003814697,0.5461999773979187,0.5417999625205994,0.542799973487854
0.548799991607666,0.5351999998092651,0.555400013923645,0.5491999983787537,0.5504000186920166,0.5478000044822693
0.546999990940094,0.5335999727249146,0.5659999847412109,0.536799967288971,0.5464000105857849,0.545959985256195
0.5302000045776367,0.5353999733924866,0.5266000032424927,0.551800012588501,0.5608000159263611,0.5409600019454956
0.5672000050544739,0.5302000045776367,0.5633999705314636,0.5501999855041504,0.5514000058174133,0.5524799942970275
0.5383999943733215,0.526199996471405,0.5601999759674072,0.5662000179290771,0.5590000152587891,0.55
0.5601999759674072,0.5595999956130981,0.5789999961853027,0.5353999733924866,0.5669999718666077,0.5602399826049804
0.56659996509552,0.5235999822616577,0.5753999948501587,0.5461999773979187,0.5342000126838684,0.5491999864578248
0.5397999882698059,0.5389999747276306,0.5715999603271484,0.5694000124931335,0.5785999894142151,0.5596799850463867
0.5112000107765198,0.531000018119812,0.5507999658584595,0.5299999713897705,0.5687999725341797,0.5383599877357483
0.5539999604225159,0.5717999935150146,0.573199987411499,0.5437999963760376,0.5659999847412109,0.5617599844932556
0.5379999876022339,0.519599974155426,0.5781999826431274,0.551800012588501,0.5633999705314636,0.5501999855041504
0.5663999915122986,0.5559999942779541,0.568399965763092,0.5460000038146973,0.5771999955177307,0.5627999901771545
0.5501999855041504,0.5727999806404114,0.5867999792098999,0.5708000063896179,0.5667999982833862,0.5694799900054932
0.5857999920845032,0.5812000036239624,0.5673999786376953,0.5550000071525574,0.5532000064849854,0.5685199975967408
0.5085999965667725,0.5730000138282776,0.5924000144004822,0.5582000017166138,0.5838000178337097,0.5632000088691711
0.5564000010490417,0.5568000078201294,0.6067999601364136,0.5497999787330627,0.5727999806404114,0.5685199856758117
0.5600000023841858,0.5636000037193298,0.6043999791145325,0.5776000022888184,0.5759999752044678,0.5763199925422668
0.5546000003814697,0.5694000124931335,0.5999999642372131,0.5593999624252319,0.5791999697685242,0.5725199818611145
0.5049999952316284,0.578000009059906,0.590399980545044,0.5573999881744385,0.5812000036239624,0.5623999953269958
0.5831999778747559,0.5659999847412109,0.5913999676704407,0.5673999786376953,0.5999999642372131,0.5815999746322632
0.569599986076355,0.5863999724388123,0.5861999988555908,0.5733999609947205,0.5812000036239624,0.5793599843978882
0.5737999677658081,0.5595999956130981,0.587399959564209,0.5888000130653381,0.5967999696731567,0.5812799811363221
0.5705999732017517,0.5679999589920044,0.6003999710083008,0.5748000144958496,0.5938000082969666,0.5815199851989746
0.5849999785423279,0.5881999731063843,0.5925999879837036,0.551800012588501,0.5953999757766724,0.5825999855995179
0.5591999888420105,0.5895999670028687,0.5839999914169312,0.5794000029563904,0.5867999792098999,0.5797999858856201
0.5787999629974365,0.5708000063896179,0.6187999844551086,0.592799961566925,0.5916000008583069,0.590559983253479
0.5931999683380127,0.6053999662399292,0.6225999593734741,0.5636000037193298,0.5952000021934509,0.5959999799728394
0.5888000130653381,0.5730000138282776,0.6119999885559082,0.5938000082969666,0.6164000034332275,0.5968000054359436
0.5907999873161316,0.5924000144004822,0.6276000142097473,0.5938000082969666,0.6015999913215637,0.6012400031089783
0.5785999894142151,0.5945999622344971,0.6111999750137329,0.5735999941825867,0.6017999649047852,0.5919599771499634
0.5751999616622925,0.5925999879837036,0.6035999655723572,0.5916000008583069,0.6011999845504761,0.5928399801254273
0.6010000109672546,0.5831999778747559,0.6139999628067017,0.585599958896637,0.6128000020980835,0.5993199825286866
0.5981999635696411,0.5821999907493591,0.6227999925613403,0.6033999919891357,0.6071999669075012,0.6027599811553955
0.5952000021934509,0.5853999853134155,0.585599958896637,0.604200005531311,0.6121999621391296,0.5965199828147888
0.6003999710083008,0.6007999777793884,0.6107999682426453,0.6025999784469604,0.6061999797821045,0.6041599750518799
0.5769999623298645,0.5820000171661377,0.6272000074386597,0.5999999642372131,0.6110000014305115,0.5994399905204773
0.6078000068664551,0.6074000000953674,0.6114000082015991,0.6083999872207642,0.6103999614715576,0.6090799927711487
0.6105999946594238,0.5981999635696411,0.6233999729156494,0.6057999730110168,0.620199978351593,0.6116399765014648
0.6105999946594238,0.6079999804496765,0.6317999958992004,0.6123999953269958,0.6139999628067017,0.6153599858283997
0.6150000095367432,0.6204000115394592,0.6358000040054321,0.6251999735832214,0.6157999634742737,0.6224399924278259
0.6061999797821045,0.5938000082969666,0.623199999332428,0.6168000102043152,0.6297999620437622,0.6139599919319153
0.6136000156402588,0.6209999918937683,0.6255999803543091,0.6241999864578247,0.6259999871253967,0.6220799922943115
0.6157999634742737,0.6105999946594238,0.6358000040054321,0.6125999689102173,0.6295999884605408,0.6208799839019775
0.618399977684021,0.616599977016449,0.626800000667572,0.6251999735832214,0.6341999769210815,0.624239981174469
0.6191999912261963,0.6251999735832214,0.6283999681472778,0.6215999722480774,0.6277999877929688,0.6244399785995484
0.6111999750137329,0.6363999843597412,0.6389999985694885,0.6259999871253967,0.6313999891281128,0.6287999868392944
0.6014000177383423,0.6193999648094177,0.6348000168800354,0.6173999905586243,0.6394000053405762,0.6224799990653992
0.6187999844551086,0.6305999755859375,0.6394000053405762,0.6276000142097473,0.6092000007629395,0.6251199960708618
0.6258000135421753,0.6313999891281128,0.640999972820282,0.6362000107765198,0.6269999742507935,0.6322799921035767
0.626800000667572,0.6371999979019165,0.6502000093460083,0.6340000033378601,0.6434000134468079,0.6383200049400329
0.6363999843597412,0.6381999850273132,0.6449999809265137,0.6407999992370605,0.640999972820282,0.6402799844741821
0.6349999904632568,0.6349999904632568,0.6459999680519104,0.6395999789237976,0.6297999620437622,0.6370799779891968
0.6481999754905701,0.6373999714851379,0.6539999842643738,0.6401999592781067,0.63919997215271,0.6437999725341796
0.6377999782562256,0.6344000101089478,0.6525999903678894,0.6333999633789062,0.6462000012397766,0.6408799886703491
0.6394000053405762,0.63919997215271,0.6633999943733215,0.6489999890327454,0.6431999802589417,0.6468399882316589
0.6341999769210815,0.6363999843597412,0.6565999984741211,0.6491999626159668,0.6559999585151672,0.6464799761772155
0.6535999774932861,0.6383999586105347,0.661799967288971,0.6421999931335449,0.6470000147819519,0.6485999822616577
0.6355999708175659,0.6502000093460083,0.6595999598503113,0.6517999768257141,0.6507999897003174,0.6495999813079834
0.6453999876976013,0.6459999680519104,0.6624000072479248,0.6516000032424927,0.6557999849319458,0.652239990234375
0.6425999999046326,0.647599995136261,0.6667999625205994,0.6499999761581421,0.6549999713897705,0.6523999810218811
0.6439999938011169,0.6535999774932861,0.6624000072479248,0.6535999774932861,0.6597999930381775,0.6546799898147583
0.6488000154495239,0.6453999876976013,0.6674000024795532,0.6538000106811523,0.6513999700546265,0.6533599972724915
0.6543999910354614,0.649399995803833,0.6696000099182129,0.6646000146865845,0.6489999890327454,0.6574000000953675
0.6557999849319458,0.6485999822616577,0.6657999753952026,0.6565999984741211,0.6607999801635742,0.6575199842453003
0.6485999822616577,0.6471999883651733,0.6809999942779541,0.6489999890327454,0.6589999794960022,0.6569599866867065
0.6570000052452087,0.6503999829292297,0.6705999970436096,0.6547999978065491,0.6603999733924866,0.6586399912834168
0.6574000120162964,0.652999997138977,0.6739999651908875,0.6556000113487244,0.6603999733924866,0.6600799918174743
0.6549999713897705,0.6567999720573425,0.6628000140190125,0.6579999923706055,0.6599999666213989,0.658519983291626
0.6559999585151672,0.6606000065803528,0.6705999970436096,0.6565999984741211,0.668999969959259,0.662559986114502
0.6574000120162964,0.6593999862670898,0.6732000112533569,0.6597999930381775,0.663599967956543,0.6626799941062927
0.6559999585151672,0.6538000106811523,0.6746000051498413,0.6592000126838684,0.6651999950408936,0.6617599964141846
0.6556000113487244,0.6571999788284302,0.6761999726295471,0.6581999659538269,0.6597999930381775,0.6613999843597412
0.6577999591827393,0.6556000113487244,0.6729999780654907,0.6621999740600586,0.6601999998092651,0.6617599844932556
0.6556000113487244,0.6538000106811523,0.680400013923645,0.6592000126838684,0.661799967288971,0.6621600031852722
0.6631999611854553,0.6575999855995178,0.6771999597549438,0.6565999984741211,0.6643999814987183,0.6637999773025512
0.6575999855995178,0.6574000120162964,0.6819999814033508,0.6639999747276306,0.6660000085830688,0.6653999924659729
0.6575999855995178,0.6585999727249146,0.6739999651908875,0.6667999625205994,0.6606000065803528,0.6635199785232544
0.6545999646186829,0.6647999882698059,0.6801999807357788,0.6621999740600586,0.6643999814987183,0.6652399778366089
0.663599967956543,0.6585999727249146,0.6782000064849854,0.6553999781608582,0.665399968624115,0.6642399787902832
0.6624000072479248,0.6603999733924866,0.6805999875068665,0.663599967956543,0.6687999963760376,0.6671599864959716
0.6642000079154968,0.6547999978065491,0.6825999617576599,0.6661999821662903,0.6646000146865845,0.6664799928665162
