/home/miura/lab/KD-hdas/results/stat/30-30/acc/g0.001/search_stage_KD_cifar100_Curriculum_s1-expected2-sw3-g0.001_30-30_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-30/acc/g0.001/search_stage_KD_cifar100_Curriculum_s4-expected2-sw3-g0.001_30-30_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-30/acc/g0.001/search_stage_KD_cifar100_Curriculum_s3-expected2-sw3-g0.001_30-30_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-30/acc/g0.001/search_stage_KD_cifar100_Curriculum_s0-expected2-sw3-g0.001_30-30_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-30/acc/g0.001/search_stage_KD_cifar100_Curriculum_s2-expected2-sw3-g0.001_30-30_tb.csv,row_average
0.5149199962615967,0.5398399829864502,0.5301200151443481,0.3163599967956543,0.5329999923706055,0.48684799671173096
0.5378400087356567,0.5363600254058838,0.5370399951934814,0.3247999846935272,0.5403599739074707,0.495279997587204
0.5477200150489807,0.5339599847793579,0.5372399687767029,0.3484799861907959,0.5337600111961365,0.5002319931983947
0.5299199819564819,0.5331199765205383,0.5422400236129761,0.3676399886608124,0.5407999753952026,0.5027439892292023
0.5470399856567383,0.535319983959198,0.5440800189971924,0.3963600099086761,0.5464400053024292,0.5138480007648468
0.5409200191497803,0.5357199907302856,0.5377600193023682,0.3976799845695495,0.5461599826812744,0.5116479992866516
0.5420799851417542,0.5409600138664246,0.5412799715995789,0.4050799906253814,0.5412399768829346,0.5141279876232148
0.420199990272522,0.4106000065803528,0.4025999903678894,0.4057599902153015,0.4226000010967254,0.4123519957065582
0.4267999827861786,0.4077999889850616,0.4271999895572662,0.4289599955081939,0.4687999784946441,0.43191198706626893
0.4681999981403351,0.4345999956130981,0.3682000041007995,0.4372000098228454,0.4919999837875366,0.44003999829292295
0.4666000008583069,0.5037999749183655,0.4697999954223633,0.4506399929523468,0.4883999824523926,0.475847989320755
0.4860000014305115,0.4581999778747558,0.4772000014781952,0.4535999894142151,0.4862000048160553,0.4722399950027466
0.4991999864578247,0.4837999939918518,0.4772000014781952,0.4467599987983703,0.4583999812602997,0.47307199239730835
0.5031999945640564,0.5,0.4485999941825866,0.4747999906539917,0.5119999647140503,0.487719988822937
0.5029999613761902,0.5173999667167664,0.5087999701499939,0.4664399921894073,0.4909999966621399,0.49732797741889956
0.5131999850273132,0.4955999851226806,0.5076000094413757,0.466399997472763,0.5008000135421753,0.4967199981212616
0.5116000175476074,0.5270000100135803,0.5130000114440918,0.4656800031661987,0.5399999618530273,0.5114560008049012
0.5181999802589417,0.5069999694824219,0.4977999925613403,0.4720000028610229,0.5270000100135803,0.5043999910354614
0.5059999823570251,0.5027999877929688,0.5149999856948853,0.4860000014305115,0.5361999869346619,0.5091999888420105
0.5303999781608582,0.5173999667167664,0.5325999855995178,0.486840009689331,0.5065999627113342,0.5147679805755615
0.5519999861717224,0.5579999685287476,0.5045999884605408,0.5037599802017212,0.5345999598503113,0.5305919766426086
0.5275999903678894,0.5135999917984009,0.5217999815940857,0.5016000270843506,0.525600016117096,0.5180400013923645
0.5234000086784363,0.5212000012397766,0.5248000025749207,0.4944399893283844,0.5613999962806702,0.5250479996204376
0.5351999998092651,0.5393999814987183,0.5130000114440918,0.5005999803543091,0.5194000005722046,0.5215199947357178
0.5569999814033508,0.5144000053405762,0.5245999693870544,0.5120400190353394,0.5407999753952026,0.5297679901123047
0.5497999787330627,0.5496000051498413,0.5,0.5060399770736694,0.5577999949455261,0.5326479911804199
0.5464000105857849,0.5568000078201294,0.5378000140190125,0.508679986000061,0.5575999617576599,0.5414559960365295
0.5521999597549438,0.5475999712944031,0.5453999638557434,0.5113599896430969,0.564799964427948,0.5442719697952271
0.5393999814987183,0.5425999760627747,0.5407999753952026,0.5223600268363953,0.5622000098228455,0.5414719939231872
0.5543999671936035,0.5496000051498413,0.5303999781608582,0.5074399709701538,0.5497999787330627,0.538327980041504
0.5615999698638916,0.5325999855995178,0.52920001745224,0.5165600180625916,0.5590000152587891,0.539792001247406
0.5511999726295471,0.5425999760627747,0.5557999610900879,0.5289999842643738,0.5619999766349792,0.5481199741363525
0.5541999936103821,0.5709999799728394,0.5529999732971191,0.5183200240135193,0.5455999970436096,0.5484239935874939
0.5631999969482422,0.5461999773979187,0.5497999787330627,0.5225600004196167,0.5557999610900879,0.5475119829177857
0.5723999738693237,0.5615999698638916,0.5483999848365784,0.5223600268363953,0.5605999827384949,0.5530719876289367
0.5737999677658081,0.576200008392334,0.551800012588501,0.519599974155426,0.5557999610900879,0.5554399847984314
0.5717999935150146,0.5659999847412109,0.5654000043869019,0.5273200273513794,0.5609999895095825,0.5583039999008179
0.5550000071525574,0.568399965763092,0.5676000118255615,0.5307999849319458,0.5831999778747559,0.5609999895095825
0.5857999920845032,0.5834000110626221,0.546999990940094,0.5265600085258484,0.5852000117301941,0.5655920028686523
0.5949999690055847,0.5758000016212463,0.5889999866485596,0.5365599989891052,0.5787999629974365,0.5750319838523865
0.5184000134468079,0.5504000186920166,0.5733999609947205,0.5270799994468689,0.587399959564209,0.5513359904289246
0.5637999773025513,0.5759999752044678,0.5719999670982361,0.5328800082206726,0.5673999786376953,0.5624159812927246
0.5835999846458435,0.5633999705314636,0.5740000009536743,0.5383599996566772,0.5784000158309937,0.5675519943237305
0.578000009059906,0.5641999840736389,0.5478000044822693,0.5406399965286255,0.5885999798774719,0.5638479948043823
0.5898000001907349,0.5727999806404114,0.5672000050544739,0.5356000065803528,0.5981999635696411,0.5727199912071228
0.5745999813079834,0.5791999697685242,0.5835999846458435,0.535040020942688,0.5974000096321106,0.5739679932594299
0.5740000009536743,0.5853999853134155,0.5645999908447266,0.5347999930381775,0.5960000157356262,0.570959997177124
0.5884000062942505,0.5893999934196472,0.5591999888420105,0.52947998046875,0.5843999981880188,0.5701759934425354
0.6015999913215637,0.5641999840736389,0.58160001039505,0.5415199995040894,0.587399959564209,0.5752639889717102
0.6015999913215637,0.5745999813079834,0.5748000144958496,0.5457199811935425,0.5952000021934509,0.578383994102478
0.5789999961853027,0.5825999975204468,0.578000009059906,0.5356799960136414,0.6092000007629395,0.5768959999084473
0.5906000137329102,0.5945999622344971,0.5943999886512756,0.5477200150489807,0.6049999594688416,0.586463987827301
0.6003999710083008,0.5913999676704407,0.5929999947547913,0.5471199750900269,0.6085999608039856,0.588103973865509
0.5978000164031982,0.5938000082969666,0.5827999711036682,0.4289999902248382,0.6137999892234802,0.5634399950504303
0.5934000015258789,0.6007999777793884,0.5881999731063843,0.4422000050544739,0.6075999736785889,0.5664399862289429
0.6082000136375427,0.593999981880188,0.6003999710083008,0.4749999940395355,0.6157999634742737,0.5786799848079681
0.6085999608039856,0.5971999764442444,0.5857999920845032,0.4569999873638153,0.6101999878883362,0.5717599809169769
0.6107999682426453,0.6069999933242798,0.5931999683380127,0.4865999817848205,0.6075999736785889,0.5810399770736694
0.6064000129699707,0.6075999736785889,0.6097999811172485,0.491599977016449,0.6189999580383301,0.5868799805641174
0.6128000020980835,0.6064000129699707,0.5893999934196472,0.531000018119812,0.6233999729156494,0.5925999999046325
0.6067999601364136,0.6115999817848206,0.6141999959945679,0.5001999735832214,0.6115999817848206,0.5888799786567688
0.6110000014305115,0.6215999722480774,0.6029999852180481,0.4985999763011932,0.6295999884605408,0.5927599847316742
0.6276000142097473,0.6258000135421753,0.5913999676704407,0.527400016784668,0.621999979019165,0.5988399982452393
0.6087999939918518,0.6348000168800354,0.6089999675750732,0.5130000114440918,0.6305999755859375,0.599239993095398
0.6251999735832214,0.6225999593734741,0.6237999796867371,0.5087999701499939,0.6359999775886536,0.603279972076416
0.6159999966621399,0.6169999837875366,0.6179999709129333,0.5131999850273132,0.6254000067710876,0.5979199886322022
0.6323999762535095,0.626800000667572,0.6209999918937683,0.5203999876976013,0.6349999904632568,0.6071199893951416
0.625,0.6133999824523926,0.6173999905586243,0.5547999739646912,0.6223999857902527,0.6065999865531921
0.6355999708175659,0.6305999755859375,0.6074000000953674,0.5411999821662903,0.6313999891281128,0.6092399835586548
0.6225999593734741,0.6319999694824219,0.6223999857902527,0.5511999726295471,0.6377999782562256,0.6131999731063843
0.6398000121116638,0.6355999708175659,0.6258000135421753,0.5507999658584595,0.6344000101089478,0.6172799944877625
0.644599974155426,0.6335999965667725,0.6290000081062317,0.5619999766349792,0.642799973487854,0.6223999857902527
0.6389999985694885,0.6394000053405762,0.6272000074386597,0.5551999807357788,0.6434000134468079,0.6208400011062623
0.6387999653816223,0.6444000005722046,0.6431999802589417,0.5645999908447266,0.6345999836921692,0.6251199841499329
0.6477999687194824,0.6381999850273132,0.6277999877929688,0.5515999794006348,0.6407999992370605,0.621239984035492
0.6330000162124634,0.6373999714851379,0.6351999640464783,0.5593999624252319,0.6471999883651733,0.622439980506897
0.644599974155426,0.6416000127792358,0.6467999815940857,0.5667999982833862,0.6471999883651733,0.6293999910354614
0.647599995136261,0.6485999822616577,0.640999972820282,0.5699999928474426,0.6509999632835388,0.6316399812698364
0.6577999591827393,0.6473999619483948,0.644599974155426,0.5533999800682068,0.6513999700546265,0.6309199690818786
0.6434000134468079,0.6498000025749207,0.6491999626159668,0.561199963092804,0.6577999591827393,0.6322799801826477
0.6547999978065491,0.6570000052452087,0.6369999647140503,0.5597999691963196,0.6597999930381775,0.633679986000061
0.6611999869346619,0.6613999605178833,0.6462000012397766,0.5823999643325806,0.6557999849319458,0.6413999795913696
0.6523999571800232,0.6570000052452087,0.6459999680519104,0.5809999704360962,0.6535999774932861,0.637999975681305
0.6547999978065491,0.6534000039100647,0.6520000100135803,0.5737999677658081,0.6570000052452087,0.6381999969482421
0.6535999774932861,0.6613999605178833,0.6485999822616577,0.5805999636650085,0.6732000112533569,0.6434799790382385
0.6610000133514404,0.6561999917030334,0.6597999930381775,0.5841999650001526,0.6571999788284302,0.6436799883842468
0.6592000126838684,0.6563999652862549,0.651199996471405,0.5956000089645386,0.6527999639511108,0.6430399894714356
0.6657999753952026,0.6592000126838684,0.6534000039100647,0.5992000102996826,0.6649999618530273,0.6485199928283691
0.6625999808311462,0.6585999727249146,0.6539999842643738,0.592799961566925,0.6649999618530273,0.6465999722480774
0.6607999801635742,0.6583999991416931,0.6502000093460083,0.5916000008583069,0.6651999950408936,0.6452399969100953
0.6624000072479248,0.6574000120162964,0.6489999890327454,0.5885999798774719,0.6656000018119812,0.644599997997284
0.6633999943733215,0.6669999957084656,0.6491999626159668,0.597000002861023,0.6599999666213989,0.6473199844360351
0.6629999876022339,0.6589999794960022,0.6513999700546265,0.6092000007629395,0.6665999889373779,0.649839985370636
0.6610000133514404,0.6601999998092651,0.6552000045776367,0.5879999995231628,0.6639999747276306,0.6456799983978272
0.6642000079154968,0.6687999963760376,0.6559999585151672,0.5960000157356262,0.6651999950408936,0.6500399947166443
0.6597999930381775,0.6693999767303467,0.6521999835968018,0.6019999980926514,0.6615999937057495,0.6489999890327454
0.6631999611854553,0.6628000140190125,0.6488000154495239,0.6078000068664551,0.6631999611854553,0.6491599917411804
