/home/miura/lab/KD-hdas/results/stat/0-50/acc/g-0.001/search_stage_KD_cifar100_Curriculum_s3-expected2-sw3-g-0.001_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/acc/g-0.001/search_stage_KD_cifar100_Curriculum_s4-expected2-sw3-g-0.001_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/acc/g-0.001/search_stage_KD_cifar100_Curriculum_s1-expected2-sw3-g-0.001_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/acc/g-0.001/search_stage_KD_cifar100_Curriculum_s0-expected2-sw3-g-0.001_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/acc/g-0.001/search_stage_KD_cifar100_Curriculum_s2-expected2-sw3-g-0.001_0-50_tb.csv,row_average
0.5170400142669678,0.5285199880599976,0.5053200125694275,0.5158399939537048,0.5140799880027771,0.516159999370575
0.5235199928283691,0.5280799865722656,0.50764000415802,0.5091599822044373,0.511959969997406,0.5160719871520996
0.5121600031852722,0.5289199948310852,0.5030800104141235,0.5306800007820129,0.5217999815940857,0.5193279981613159
0.5190799832344055,0.5299199819564819,0.5217599868774414,0.5210800170898438,0.5192800164222717,0.5222239971160889
0.5156400203704834,0.5319600105285645,0.5202000141143799,0.5165600180625916,0.5263199806213379,0.5221360087394714
0.5230000019073486,0.5284000039100647,0.5162799954414368,0.5228400230407715,0.5236799716949463,0.5228399991989136
0.5206400156021118,0.5188400149345398,0.5252799987792969,0.5267599821090698,0.5084800124168396,0.5200000047683716
0.5156400203704834,0.5348399877548218,0.5195599794387817,0.5268399715423584,0.5293200016021729,0.5252399921417237
0.5259199738502502,0.5437999963760376,0.5210000276565552,0.5369600057601929,0.5308799743652344,0.531711995601654
0.5359200239181519,0.5298799872398376,0.5307999849319458,0.5360000133514404,0.532800018787384,0.533080005645752
0.5297200083732605,0.532480001449585,0.5256400108337402,0.5359600186347961,0.5143600106239319,0.5276320099830627
0.5245199799537659,0.5282800197601318,0.5302799940109253,0.5325599908828735,0.5337200164794922,0.5298720002174377
0.5384399890899658,0.5294399857521057,0.5313599705696106,0.5357999801635742,0.5171200037002563,0.5304319858551025
0.5459200143814087,0.5394799709320068,0.5286800265312195,0.5393999814987183,0.5376799702644348,0.5382319927215576
0.5399199724197388,0.5502399802207947,0.5187600255012512,0.5356000065803528,0.5413200259208679,0.537168002128601
0.3729999959468841,0.4343999922275543,0.3985999822616577,0.405599981546402,0.4045999944210052,0.4032399892807007
0.415800005197525,0.4569999873638153,0.3953999876976013,0.4467999935150146,0.4565999805927276,0.4343199908733368
0.4583999812602997,0.4359999895095825,0.4447999894618988,0.4643999934196472,0.4611999988555908,0.4529599905014038
0.4842000007629394,0.4617999792098999,0.4363999962806701,0.4837999939918518,0.4739999771118164,0.46803998947143555
0.4809999763965606,0.4957999885082245,0.4703999757766723,0.4837999939918518,0.4731999933719635,0.48083998560905455
0.4713999927043915,0.4695999920368194,0.4935999810695648,0.475600004196167,0.4759999811649322,0.477239990234375
0.5001999735832214,0.4943999946117401,0.5049999952316284,0.4923999905586242,0.4961999952793121,0.49763998985290525
0.5152000188827515,0.5072000026702881,0.5058000087738037,0.4772000014781952,0.5191999673843384,0.5049199998378754
0.4939999878406524,0.5117999911308289,0.4763999879360199,0.5203999876976013,0.5234000086784363,0.5051999926567078
0.5167999863624573,0.5329999923706055,0.5163999795913696,0.5080000162124634,0.5113999843597412,0.5171199917793274
0.493399977684021,0.4995999932289123,0.5289999842643738,0.5388000011444092,0.5284000039100647,0.5178399920463562
0.51419997215271,0.54339998960495,0.5013999938964844,0.5198000073432922,0.5173999667167664,0.5192399859428406
0.5220000147819519,0.5437999963760376,0.5135999917984009,0.5365999937057495,0.5311999917030334,0.5294399976730346
0.5315999984741211,0.5135999917984009,0.5281999707221985,0.5058000087738037,0.5275999903678894,0.5213599920272827
0.4777999818325043,0.5351999998092651,0.5217999815940857,0.5087999701499939,0.5371999740600586,0.5161599814891815
0.5239999890327454,0.54339998960495,0.4815999865531921,0.5479999780654907,0.5257999897003174,0.5245599865913391
0.5399999618530273,0.5429999828338623,0.5157999992370605,0.498199999332428,0.5397999882698059,0.5273599863052368
0.5425999760627747,0.5415999889373779,0.5148000121116638,0.5345999598503113,0.5339999794960022,0.533519983291626
0.5455999970436096,0.5748000144958496,0.5126000046730042,0.5149999856948853,0.5547999739646912,0.540559995174408
0.525600016117096,0.5559999942779541,0.5311999917030334,0.5333999991416931,0.5569999814033508,0.5406399965286255
0.5424000024795532,0.5679999589920044,0.536799967288971,0.5461999773979187,0.5667999982833862,0.5520399808883667
0.5155999660491943,0.5471999645233154,0.5173999667167664,0.5568000078201294,0.545199990272522,0.5364399790763855
0.5303999781608582,0.5478000044822693,0.4879999756813049,0.51419997215271,0.5299999713897705,0.5220799803733825
0.5519999861717224,0.5753999948501587,0.5374000072479248,0.5450000166893005,0.548799991607666,0.5517199993133545
0.5568000078201294,0.5859999656677246,0.5537999868392944,0.5519999861717224,0.5645999908447266,0.5626399874687195
0.5342000126838684,0.5623999834060669,0.52920001745224,0.5461999773979187,0.5446000099182129,0.5433200001716614
0.551800012588501,0.551800012588501,0.5396000146865845,0.5406000018119812,0.5587999820709229,0.5485200047492981
0.5482000112533569,0.550599992275238,0.5453999638557434,0.5285999774932861,0.5712000131607056,0.548799991607666
0.5641999840736389,0.5667999982833862,0.5094000101089478,0.5475999712944031,0.52920001745224,0.5434399962425231
0.5633999705314636,0.5694000124931335,0.5568000078201294,0.5414000153541565,0.5496000051498413,0.5561200022697449
0.5591999888420105,0.5443999767303467,0.5475999712944031,0.5613999962806702,0.5813999772071838,0.5587999820709229
0.5263999700546265,0.5767999887466431,0.5491999983787537,0.5709999799728394,0.5730000138282776,0.559279990196228
0.5347999930381775,0.585599958896637,0.5659999847412109,0.5539999604225159,0.58160001039505,0.5643999814987183
0.574400007724762,0.5877999663352966,0.5511999726295471,0.5547999739646912,0.5655999779701233,0.566759979724884
0.5867999792098999,0.5841999650001526,0.5486000180244446,0.5550000071525574,0.5555999875068665,0.5660399913787841
0.5719999670982361,0.574999988079071,0.5410000085830688,0.5763999819755554,0.5875999927520752,0.5703999876976014
0.5619999766349792,0.5920000076293945,0.561199963092804,0.5953999757766724,0.5601999759674072,0.5741599798202515
0.5817999839782715,0.576200008392334,0.562999963760376,0.5758000016212463,0.5938000082969666,0.5781199932098389
0.5758000016212463,0.5823999643325806,0.5802000164985657,0.5807999968528748,0.5820000171661377,0.580239999294281
0.5817999839782715,0.5776000022888184,0.564799964427948,0.5740000009536743,0.5679999589920044,0.5732399821281433
0.5871999859809875,0.5920000076293945,0.5633999705314636,0.5929999947547913,0.5613999962806702,0.5793999910354615
0.5967999696731567,0.5978000164031982,0.5763999819755554,0.543999969959259,0.5820000171661377,0.5793999910354615
0.5866000056266785,0.5848000049591064,0.5637999773025513,0.5758000016212463,0.6103999614715576,0.584279990196228
0.5843999981880188,0.6028000116348267,0.5830000042915344,0.5745999813079834,0.5893999934196472,0.5868399977684021
0.599399983882904,0.5849999785423279,0.5615999698638916,0.5899999737739563,0.6074000000953674,0.5886799812316894
0.587399959564209,0.6154000163078308,0.5978000164031982,0.5893999934196472,0.6069999933242798,0.599399995803833
0.6064000129699707,0.6137999892234802,0.5649999976158142,0.5943999886512756,0.6083999872207642,0.5975999951362609
0.6046000123023987,0.6146000027656555,0.5827999711036682,0.5737999677658081,0.6017999649047852,0.5955199837684632
0.5835999846458435,0.6121999621391296,0.5857999920845032,0.5979999899864197,0.5929999947547913,0.5945199847221374
0.579800009727478,0.6033999919891357,0.5899999737739563,0.6053999662399292,0.5867999792098999,0.5930799841880798
0.6057999730110168,0.6055999994277954,0.579800009727478,0.597000002861023,0.6157999634742737,0.6007999897003173
0.6071999669075012,0.5863999724388123,0.5820000171661377,0.598800003528595,0.6193999648094177,0.5987599849700928
0.6150000095367432,0.6110000014305115,0.6037999987602234,0.6021999716758728,0.6087999939918518,0.6081599950790405
0.6111999750137329,0.6191999912261963,0.6035999655723572,0.6071999669075012,0.6078000068664551,0.6097999811172485
0.5952000021934509,0.6179999709129333,0.6154000163078308,0.6071999669075012,0.6132000088691711,0.6097999930381774
0.6011999845504761,0.6169999837875366,0.6161999702453613,0.6151999831199646,0.599399983882904,0.6097999811172485
0.6146000027656555,0.6279999613761902,0.6191999912261963,0.6093999743461609,0.6169999837875366,0.6176399827003479
0.6261999607086182,0.6137999892234802,0.6071999669075012,0.6097999811172485,0.6207999587059021,0.61555997133255
0.6155999898910522,0.6236000061035156,0.6197999715805054,0.6071999669075012,0.6227999925613403,0.617799985408783
0.6229999661445618,0.6261999607086182,0.6100000143051147,0.6101999878883362,0.6128000020980835,0.6164399862289429
0.6172000169754028,0.6273999810218811,0.6155999898910522,0.6172000169754028,0.6193999648094177,0.6193599939346314
0.6241999864578247,0.6323999762535095,0.6119999885559082,0.6189999580383301,0.6155999898910522,0.620639979839325
0.6276000142097473,0.6349999904632568,0.6247999668121338,0.6237999796867371,0.6261999607086182,0.6274799823760986
0.6111999750137329,0.6417999863624573,0.6263999938964844,0.6222000122070312,0.6169999837875366,0.6237199902534485
0.6240000128746033,0.626800000667572,0.6305999755859375,0.6071999669075012,0.6247999668121338,0.6226799845695495
0.6312000155448914,0.63919997215271,0.625,0.6308000087738037,0.6222000122070312,0.6296800017356873
0.6273999810218811,0.6444000005722046,0.6155999898910522,0.6331999897956848,0.6273999810218811,0.6295999884605408
0.628600001335144,0.6421999931335449,0.6301999688148499,0.6200000047683716,0.625,0.629199993610382
0.6272000074386597,0.6417999863624573,0.6258000135421753,0.6317999958992004,0.6308000087738037,0.6314800024032593
0.6326000094413757,0.6377999782562256,0.6233999729156494,0.6425999999046326,0.6419999599456787,0.6356799840927124
0.6403999924659729,0.644599974155426,0.6376000046730042,0.63919997215271,0.6340000033378601,0.6391599893569946
0.6333999633789062,0.6419999599456787,0.6403999924659729,0.6401999592781067,0.6381999850273132,0.6388399720191955
0.646399974822998,0.6358000040054321,0.6449999809265137,0.6351999640464783,0.6453999876976013,0.6415599822998047
0.646399974822998,0.6466000080108643,0.6376000046730042,0.6381999850273132,0.642799973487854,0.6423199892044067
0.6484000086784363,0.6467999815940857,0.6423999667167664,0.6459999680519104,0.6430000066757202,0.6453199863433838
0.6525999903678894,0.6517999768257141,0.6395999789237976,0.6459999680519104,0.6416000127792358,0.6463199853897095
0.6557999849319458,0.6559999585151672,0.6333999633789062,0.6538000106811523,0.6549999713897705,0.6507999777793885
0.6552000045776367,0.6577999591827393,0.6401999592781067,0.6471999883651733,0.6579999923706055,0.6516799807548523
0.649399995803833,0.6589999794960022,0.6439999938011169,0.6549999713897705,0.6523999571800232,0.6519599795341492
0.6543999910354614,0.6607999801635742,0.6523999571800232,0.6470000147819519,0.6557999849319458,0.6540799856185913
0.6610000133514404,0.6583999991416931,0.6477999687194824,0.6466000080108643,0.6485999822616577,0.6524799942970276
0.6471999883651733,0.6669999957084656,0.6556000113487244,0.6507999897003174,0.6583999991416931,0.6557999968528747
0.6571999788284302,0.6607999801635742,0.6466000080108643,0.6575999855995178,0.6521999835968018,0.6548799872398376
0.6589999794960022,0.6588000059127808,0.6545999646186829,0.6553999781608582,0.6561999917030334,0.6567999839782714
0.6565999984741211,0.6638000011444092,0.652999997138977,0.6559999585151672,0.6574000120162964,0.6573599934577942
0.6589999794960022,0.6697999835014343,0.6525999903678894,0.6615999937057495,0.6646000146865845,0.661519992351532
0.6553999781608582,0.6711999773979187,0.649399995803833,0.6541999578475952,0.6561999917030334,0.6572799801826477
0.6661999821662903,0.6693999767303467,0.6561999917030334,0.6570000052452087,0.6559999585151672,0.6609599828720093
0.6545999646186829,0.6732000112533569,0.6527999639511108,0.6620000004768372,0.6613999605178833,0.6607999801635742
0.6574000120162964,0.6697999835014343,0.6545999646186829,0.6589999794960022,0.6601999998092651,0.6601999878883362
0.6571999788284302,0.6725999712944031,0.6642000079154968,0.6621999740600586,0.6615999937057495,0.6635599851608276
0.6588000059127808,0.6697999835014343,0.6579999923706055,0.6563999652862549,0.6642000079154968,0.6614399909973144
0.6651999950408936,0.6664000153541565,0.6639999747276306,0.6664000153541565,0.6575999855995178,0.663919997215271
0.6642000079154968,0.6747999787330627,0.6625999808311462,0.6575999855995178,0.6633999943733215,0.664519989490509
0.6669999957084656,0.6782000064849854,0.6574000120162964,0.6603999733924866,0.6646000146865845,0.6655200004577637
0.6607999801635742,0.6753999590873718,0.6625999808311462,0.6589999794960022,0.6639999747276306,0.6643599748611451
0.6725999712944031,0.6717999577522278,0.6553999781608582,0.6633999943733215,0.6606000065803528,0.6647599816322327
0.6657999753952026,0.6769999861717224,0.6559999585151672,0.6625999808311462,0.6657999753952026,0.6654399752616882
0.6611999869346619,0.671999990940094,0.6625999808311462,0.6615999937057495,0.6723999977111816,0.6659599900245666
0.6629999876022339,0.670199990272522,0.6563999652862549,0.6692000031471252,0.670799970626831,0.6659199833869934
