エポック数,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,検証損失,訓練損失,訓練損失,訓練損失,訓練損失,
,カリキュラム30-20,カリキュラム30-20,カリキュラム30-20,カリキュラム30-20,カリキュラム30-20,カリキュラム30-20,カリキュラム30-20,カリキュラム30-20,カリキュラム30-20,カリキュラムなし,カリキュラムなし,カリキュラムなし,カリキュラムなし,カリキュラムなし,カリキュラムなし,カリキュラムなし,カリキュラムなし,固定セル,固定セル,固定セル,固定セル,固定セル,固定セル,深さ期待値損失の値,深さ期待値損失の値,深さ期待値損失の値,深さ期待値損失の値,深さ期待値損失の値,深さ期待値損失の値,深さ期待値損失の値,深さ期待値損失の値,カリキュラム30-30,カリキュラム30-31,カリキュラム30-32,カリキュラム30-33,カリキュラム30-34,カリキュラム30-35,カリキュラム30-36,カリキュラム30-37,固定セル,固定セル,固定セル,固定セル
エポック数,g=1(カリキュラム),g=0.1(カリキュラム),g=0.01(カリキュラム),g=0.001(カリキュラム),g=-0.001(カリキュラム),g=-0.01(カリキュラム),g=-0.1(カリキュラム),g=-1(カリキュラム),g=0(カリキュラム),g=1,g=0.1,g=0.01,g=0.001,g=-0.001,g=-0.01,g=-0.1,g=-1,11セル,20セル(離散化・LRリセット),32セル,20セル(離散化・リセット),20セル（アナログ・LRリセット）,20セル（アナログ・リセット）,g=1,g=0.1,g=0.01,g=0.001,g=-0.001,g=-0.01,g=-0.1,g=-1,30-30_g=1,30-30_g=0.001,30-30_g=0.1,30-30_g=0.01,30-30_g=-0.001,30-30_g=-0.01,30-30_g=-1,20セル(離散化・LRリセット),20セル(離散化・リセット),20セル（アナログ・LRリセット）,20セル（アナログ・リセット）,
9,2.538511801,2.60586853,2.549344635,2.564779043,2.575463152,2.571980858,2.561090088,2.548269272,2.522153902,2.487966156,2.565400696,2.547654009,2.562287617,2.542569971,2.528512907,2.609654522,2.705826998,2.379323912,2.751181436,3.181663942,2.796788478,2.747981977,2.754071546,3.908816099,4.638144493,5.610643387,5.883707047,5.999815464,6.348290443,9.348357201,11.5320816,2.548786402,2.591863155,2.533547592,2.564550686,2.559143066,2.532914162,2.558047152,2.681199574,2.711041903,2.672398162,2.703800893,
10,2.477393579,2.474468565,2.445361519,2.447022724,2.454638577,2.477822638,2.439354086,2.447335863,2.447723866,2.403355646,2.441370344,2.440760279,2.481775284,2.451377535,2.460346746,2.52454524,2.649537516,2.326237321,2.669617319,3.105959749,2.666858339,2.654091716,2.675684643,3.764600515,4.554957867,5.57160902,5.853647709,5.973714352,6.344227314,9.70820713,12.14675903,2.436763144,2.461931849,2.465825129,2.479945946,2.445743752,2.444720364,2.461327696,2.572156739,2.600614905,2.563446665,2.592055845,
11,2.410608006,2.399706841,2.404147148,2.372205114,2.389315844,2.398968458,2.378066349,2.366309071,2.370255232,2.36829114,2.384852314,2.38664217,2.379142332,2.409815741,2.40167594,2.444729471,2.586324549,2.223824716,2.588109207,3.016684365,2.608073759,2.603640056,2.621850395,3.636875153,4.478519917,5.534391403,5.832542896,5.951085567,6.334552288,10.04046345,12.7139473,2.367926025,2.412794685,2.421405125,2.42307992,2.422221708,2.389106512,2.407341719,2.468090987,2.497357368,2.45940094,2.484205747,
12,2.337119722,2.32737174,2.33072257,2.312271643,2.318202734,2.326734304,2.302748156,2.314327812,2.303328943,2.244139099,2.312254047,2.329547119,2.325071478,2.308594608,2.359771824,2.426242304,2.511568594,2.19110713,2.495785069,2.971987414,2.553501344,2.518561983,2.529742146,3.524298191,4.411663055,5.494078159,5.802340031,5.92595768,6.326088428,10.35189533,13.23082542,2.325911903,2.332501554,2.331616735,2.322818995,2.353791952,2.299464369,2.334395123,2.375391603,2.401940989,2.364460039,2.385530496,
13,2.270820808,2.279956722,2.266867638,2.267082262,2.298161697,2.274685478,2.239183903,2.281658888,2.265503836,2.245689011,2.252265167,2.290298557,2.29298315,2.280656624,2.333354187,2.334523869,2.464608431,2.151299834,2.434870243,2.883879471,2.467977142,2.431642389,2.472728252,3.422454357,4.354631424,5.461894989,5.782248974,5.905937672,6.32270956,10.64477539,13.70052624,2.27477169,2.287683821,2.286268139,2.302766323,2.334514618,2.270308065,2.272279835,2.290251255,2.317111683,2.281588912,2.296035719,
14,2.230022955,2.228826332,2.212894821,2.192407322,2.232256842,2.211117887,2.199761057,2.206197977,2.217027617,2.156685257,2.191910124,2.177833557,2.227004528,2.222005558,2.229392004,2.268132401,2.437001133,2.10807066,2.387551808,2.812995553,2.423023152,2.381653666,2.387827921,3.330729246,4.298749447,5.426390648,5.763992786,5.882420063,6.312392712,10.90666199,14.12521935,2.201686525,2.228776789,2.234152317,2.258811617,2.230932331,2.229673195,2.246046209,2.21114502,2.232338715,2.198452997,2.214760256,
15,2.189715719,2.170979309,2.145842361,2.153720093,2.177646017,2.155012655,2.154813194,2.171309233,2.157385683,2.106879091,2.175256777,2.132689428,2.174326611,2.170823002,2.206031704,2.221341324,2.378133821,2.102155042,2.342170787,2.790076399,2.355328584,2.31800437,2.354848146,3.247173309,4.250551224,5.396373272,5.742114544,5.866199017,6.300251961,11.15299511,14.51161194,2.15947051,2.201465368,2.157052851,2.186665392,2.192936563,2.13503294,2.184051037,2.136023903,2.156438446,2.126096249,2.140629387,
16,2.152218676,2.151565027,2.129674053,2.117498636,2.145382547,2.125356627,2.13451438,2.15,2.138054466,2.108274031,2.123361444,2.150903511,2.139696884,2.157971907,2.131498957,2.19129281,2.350913,2.046118796,2.305092764,2.691727567,2.315742636,2.299316788,2.304448771,3.168071747,4.202277184,5.368793964,5.723462582,5.850348473,6.292178154,11.38493347,14.86128616,2.142993307,2.144931936,2.137221479,2.129879618,2.178490257,2.141630411,2.152474833,2.063220334,2.084626794,2.051031649,2.065336108,
17,2.101715803,2.092210722,2.097755671,2.101476192,2.124391794,2.095392609,2.094633389,2.074645185,2.067079401,2.041079187,2.091244841,2.094852304,2.110163498,2.103405619,2.082094955,2.150547647,2.349346066,2.033351517,2.250447726,2.637202072,2.269326282,2.231338501,2.239763331,3.092025757,4.153315544,5.337944984,5.694850922,5.836137295,6.281591892,11.5930891,15.17426109,2.088217354,2.111601353,2.097701073,2.086694622,2.10860014,2.06573987,2.096606445,2.003030562,2.021021247,1.993503797,2.003936982,
18,2.055650234,2.044568157,2.059615946,2.042594147,2.070583487,2.088161087,2.048074961,2.061812973,2.049971914,1.988231874,2.058764648,2.048905706,2.085988379,2.044406319,2.065615559,2.125013924,2.30805068,1.982485616,2.202379775,2.62397089,2.25094986,2.214365125,2.190795445,3.018038988,4.111588955,5.31299448,5.682331085,5.825621128,6.271520138,11.78595734,15.46002579,2.050251198,2.047507048,2.080050707,2.063976312,2.086540985,2.027042007,2.074580669,1.940486765,1.959904623,1.930988503,1.940430057,
19,2.051669502,2.060730696,2.037445855,2.060938501,2.063559437,2.03972826,2.062456226,2.013607168,2.034855509,2.003698754,2.043189192,2.031105328,2.054656959,2.032813072,2.045778036,2.092664433,2.295759773,1.967843807,2.163887048,2.553490782,2.193233991,2.152570295,2.171634459,2.946115971,4.072487831,5.288827896,5.666724682,5.808967113,6.258111954,11.95882797,15.71966171,2.05232563,2.030081224,2.039541674,2.036147141,2.072166967,2.012654376,2.047091818,1.885970736,1.902901268,1.877701688,1.884484446,
20,2.015285373,2.027510333,2.015263891,2.01906414,2.019183636,2.014788127,2.018168902,2.003077316,2.031817126,1.98487165,2.026579714,2.016027999,2.025415969,2.000325847,2.023928499,2.091483879,2.290789747,1.996398735,2.13908515,2.523534608,2.157471013,2.146210814,2.148367333,2.874110937,4.035108566,5.268073559,5.65401268,5.79230547,6.247574329,12.12218857,15.95518112,2.021666002,2.029976487,2.012393093,2.030799437,2.040379,1.9957793,2.010136771,1.833439422,1.849365675,1.824035621,1.834146309,
21,2.027564263,2.030167007,2.009908867,2.023562527,2.03291049,2.011002779,1.980815911,2.030315614,2.0071105,1.957060528,2.017335725,2.024573255,2.010380745,2.019797683,2.032732821,2.060729575,2.278568983,1.930076957,2.131335783,2.490438008,2.125845098,2.113800287,2.127737355,2.806042194,4.00252676,5.245047569,5.647414207,5.781708241,6.24586916,12.27274513,16.16858101,1.983870435,2.028208113,2.022225928,2.011612701,2.046463275,2.038422108,2.011384916,1.78593303,1.800428605,1.776927102,1.783466196,
22,1.990304089,1.98871913,1.991276717,1.970957398,1.981190705,1.981849599,1.991087008,1.956163144,1.966189647,1.939958334,1.990029454,1.967366028,1.976281548,1.95989852,2.018515587,2.017132998,2.29810586,1.907571888,2.090322876,2.426788163,2.103678966,2.089405251,2.104900622,2.740262508,3.96607852,5.221895695,5.638548851,5.767935753,6.237884521,12.40256119,16.36128998,1.981391144,1.967567706,1.978744602,2.007907605,1.984657526,1.950626159,1.999341393,1.740275824,1.75380398,1.733881891,1.740221405,
23,1.984228683,1.958892107,1.948899007,1.964134049,1.965036392,1.962277961,1.95174787,1.95770762,1.956210303,1.908547354,1.932303238,1.962617064,1.962244201,1.97700069,1.977308154,1.994525504,2.253974819,1.928619695,2.073530817,2.415234852,2.071393538,2.074161935,2.071412086,2.680532455,3.93278861,5.201385975,5.631766796,5.750889301,6.232326984,12.52795124,16.53999138,1.9463902,1.976382804,1.965916514,1.977688146,1.969436288,1.939000988,1.950272274,1.695416081,1.706251812,1.691343737,1.696081233,
24,1.949283528,1.962289667,1.938163805,1.945463729,1.947954345,1.951312017,1.975489616,1.956801748,1.951189351,1.917625165,1.943576026,1.936537838,1.957033348,1.934070277,1.984192443,1.998202586,2.245996428,1.906637955,2.040634441,2.386592817,2.045300949,2.051502955,2.042097342,2.626364708,3.904585838,5.188137531,5.622463226,5.736719608,6.224473,12.6409874,16.70496178,1.942862082,1.97546308,1.969548655,1.929201317,1.9558182,1.947274542,1.952007413,1.657509744,1.664578867,1.650551915,1.6545789,
25,1.951906991,1.960165787,1.933280826,1.923096204,1.931971383,1.938382292,1.951098156,1.928307843,1.926217294,1.895539188,1.9184659,1.928578091,1.938404942,1.938146567,1.956461239,2.009833264,2.232947826,1.908141303,2.03692832,2.324877763,2.025708187,2.018718374,2.03879602,2.577760696,3.875081778,5.171549797,5.611636162,5.719999313,6.213820934,12.73904991,16.85841179,1.940459418,1.942072105,1.976620579,1.933044577,1.937279487,1.923905516,1.943175459,1.613871491,1.627541888,1.610233402,1.61767354,
26,1.925465059,1.930067611,1.900447822,1.90054729,1.906041026,1.912828875,1.898936915,1.897789311,1.898685694,1.874835491,1.916795325,1.932874537,1.909790158,1.939787436,1.968690825,1.954435587,2.207360315,1.882304943,2.028481233,2.302888536,2.011873591,1.998400366,2.02289598,2.533936262,3.846822262,5.150624275,5.607013226,5.70125103,6.205175877,12.83297062,17.00230789,1.906665635,1.927516675,1.911717367,1.945529938,1.930357075,1.903265715,1.93841188,1.578824222,1.593675447,1.577409291,1.580448365,
27,1.907152796,1.896254516,1.897486186,1.892189932,1.908865309,1.91349988,1.893636036,1.893083549,1.8865834,1.851881981,1.901938629,1.908666205,1.909701777,1.903301597,1.914594722,1.942718434,2.22429986,1.890407395,2.02674526,2.307084084,2.034605575,2.029364264,2.016400337,2.495974302,3.817368984,5.130371571,5.595426559,5.685272694,6.19483757,12.9164772,17.13316727,1.904208446,1.905111432,1.910216784,1.901668358,1.931146002,1.875922418,1.900433111,1.546407712,1.555176854,1.53872273,1.550699806,
28,1.884744048,1.886030746,1.87191577,1.897332716,1.875088,1.902643394,1.884699368,1.868582892,1.884443641,1.845689678,1.889764738,1.863101602,1.900014925,1.889872789,1.900736022,1.908665276,2.20294261,1.858073866,1.989310968,2.272160363,2.010433304,1.991288126,1.980500722,2.46171999,3.790096045,5.111814022,5.585169315,5.665494442,6.18045187,12.99937725,17.25317764,1.861394095,1.876596522,1.884745932,1.893426943,1.907378411,1.885649276,1.883636761,1.513058758,1.522669327,1.51133312,1.514896882,
29,1.864485812,1.869845843,1.858285475,1.870374131,1.87895658,1.864420891,1.84280591,1.851414227,1.853764224,1.828861666,1.832606077,1.887759137,1.865808773,1.868706942,1.882939816,1.898043203,2.181261921,1.870419919,2.007647955,2.219009805,2.010899866,2.010282302,1.972957408,2.432549238,3.763949633,5.089941502,5.569869995,5.642857552,6.168894768,13.07247448,17.36195564,1.859239268,1.875247312,1.849116921,1.881682348,1.865562558,1.850690007,1.860962892,1.487283051,1.495124674,1.482989478,1.49078126,
30,1.863475132,1.901893592,1.875708866,1.860647154,1.878872561,1.886774206,1.877958488,1.845900655,1.848100424,1.806460166,1.854205036,1.871278167,1.87230258,1.884340835,1.876761675,1.906025314,2.381902504,1.859687173,1.977537143,2.238979053,1.991179073,1.973788023,2.009802949,2.40710187,3.740115643,5.070813656,5.558977604,5.630939007,6.163231373,13.13975143,17.46169853,1.881956363,1.893589497,1.888679481,1.88159101,1.883616209,1.855361819,1.871117377,1.452683759,1.457686734,1.448444068,1.449631798,
31,1.863404584,1.874956369,1.869610381,1.893881321,1.867219067,1.869847989,1.844038153,1.864696145,1.871277833,1.824291706,1.855126381,1.860950661,1.871350622,1.855414844,1.883906794,1.912252617,2.323450994,1.841696429,2.001780462,2.221586728,2.011051655,1.982682598,1.988789582,2.384782553,3.716507673,5.047585964,5.544129372,5.615055084,6.15170002,13.19760418,17.55234146,1.852464819,1.867780089,1.867995811,1.862569952,1.857546711,1.857731915,1.910451865,1.425145054,1.431914115,1.418523288,1.427090061,
32,1.815137315,1.868219852,1.852704,1.823634076,1.850613666,1.851499677,1.823209476,1.888540936,1.821650505,1.821450424,1.821797109,1.83905592,1.855020905,1.836095095,1.83968699,1.88721993,2.330278635,1.860645473,1.980436635,2.209541392,1.970943594,1.977518952,1.981624854,2.365489244,3.695500374,5.0273242,5.536056519,5.599610329,6.140932083,13.25873184,17.63571358,1.821789432,1.840521145,1.858272576,1.867954278,1.827384591,1.854973888,1.89458375,1.396743643,1.403756952,1.392089999,1.399578404,
33,1.821509981,1.846010709,1.823570418,1.827001381,1.870210552,1.828785014,1.849706912,1.86917212,1.822940254,1.812863636,1.822893071,1.837998557,1.832605171,1.83981626,1.8718853,1.892442656,2.829754639,1.844514477,1.990724134,2.191353106,1.975269532,1.996036232,1.998759198,2.348734856,3.674901962,5.005655766,5.53314209,5.587970257,6.127347469,13.31781578,17.71479416,1.836864638,1.834217739,1.818701911,1.845665145,1.829519701,1.80890305,1.915563226,1.366595995,1.374156916,1.363553238,1.370469141,
34,1.832690072,1.840582156,1.83327024,1.838267231,1.844343019,1.836869884,1.82703414,1.875024414,1.820159578,1.796478033,1.823529744,1.825211716,1.829001498,1.840368414,1.842641187,1.980760407,2.680562115,1.845339072,1.962139058,2.1783602,1.992076135,1.984692073,1.970659435,2.333959579,3.64938426,4.984473228,5.519096851,5.572262287,6.111574173,13.36783504,17.78654099,1.825370097,1.809571528,1.823115993,1.825193334,1.832953048,1.837681055,1.886883187,1.348668504,1.353403342,1.345018077,1.35537889,
35,1.803326392,1.807155132,1.812096977,1.815726423,1.825624228,1.820947552,1.816933393,1.884853315,1.828167844,1.814127183,1.794615436,1.820981956,1.829153061,1.821738911,1.824626708,1.859962058,3.473501015,1.831193042,1.965468276,2.135745668,1.973878694,1.983019578,1.977722907,2.320369244,3.625454664,4.964392662,5.514182091,5.555101871,6.102340698,13.41138363,17.85248184,1.78472147,1.816471124,1.822633767,1.808874249,1.82620368,1.807929039,1.889817762,1.32583003,1.328557336,1.319994855,1.324929118,
36,1.7978863,1.828010702,1.800108385,1.807021666,1.836484504,1.814979577,1.824889874,1.889643216,1.794690585,1.813836527,1.820497322,1.805507517,1.822346449,1.824337006,,1.861018419,4.566436052,1.831318104,1.988969338,2.126121187,1.978911364,1.950214911,1.989820361,2.307580948,3.599386454,4.942043304,5.505310535,5.538524628,6.091474056,13.45647526,17.9100132,1.818668962,1.801817679,1.806214619,1.824242806,1.82674737,1.813347149,1.872724533,1.29898051,1.303476274,1.294032598,1.301208758,
37,1.832370234,1.830029988,1.817478919,1.808824492,1.824265242,1.825385904,1.822804928,1.913109636,1.80882535,1.786569858,1.811529207,1.803768802,1.832080531,1.824214268,1.847718024,1.87067554,5.377113962,1.830997765,1.961161256,2.13668685,1.948472619,1.963528645,1.955786657,2.296267748,3.579398394,4.923531055,5.495741844,5.52660656,6.076266289,13.49688339,17.96125412,1.811604929,1.824566984,1.835799026,1.804857087,1.820056248,1.825622654,1.885520768,1.277638137,1.277251661,1.273383307,1.277634025,
38,1.795400739,1.814730763,1.807546806,1.801505399,1.823399925,1.818295598,1.791607261,1.881087542,1.793353295,1.825593066,1.799614072,1.799121571,1.820742249,1.811246514,1.805685663,1.869217682,3.367876482,1.822401583,1.969989979,2.135562015,1.969502735,1.967797971,1.932134974,2.285627842,3.56212163,4.906920433,5.487122059,5.515217304,6.063098907,13.53812408,18.0043335,1.800166154,1.807829666,1.820790124,1.813899994,1.816014218,1.794922018,1.89694314,1.250282145,1.257628953,1.247203648,1.254751909,
39,1.79154892,1.80065341,1.784174013,1.78221972,1.806294155,1.798907375,1.801554942,1.875809002,1.791379905,1.794849491,1.784713602,1.800520563,1.795495725,1.793199682,1.81720109,1.840932751,5.728193808,1.861642158,1.969644928,2.128767657,1.939179897,1.964000332,1.969093502,2.276203871,3.542220592,4.891700745,5.47872448,5.501788616,6.053150654,13.56827259,18.03974342,1.777538562,1.794139838,1.791140819,1.784472466,1.823401022,1.774005008,1.893924165,1.228498137,1.234559357,1.226227772,1.23126229,
40,1.787338686,1.806985712,1.789362812,1.796069312,1.830103087,1.790075159,1.812208056,1.893034768,1.780941987,1.813524055,1.781749773,1.808252001,1.790654659,1.795935678,1.822461486,1.884285784,6.485262489,1.855690157,1.945562041,2.144444132,1.930173695,1.939319694,1.950018799,2.267795801,3.519456863,4.870025158,5.473248482,5.485998631,6.044112206,13.59373665,18.0675106,1.770608234,1.789887118,1.801753569,1.822615767,1.78633616,1.799864817,1.886292791,1.21220119,1.214216983,1.208107817,1.214478624,
41,1.791829109,1.792093801,1.758707547,1.793363285,1.804669833,1.810538101,1.795093155,1.90226779,1.769570494,1.794400072,1.798537207,1.793015361,1.797105074,1.786214614,1.7831352,1.820448208,5.65423193,1.864315522,1.942861938,2.098604608,1.952995253,1.971414793,1.935389769,2.260948181,3.502249002,4.85366869,5.46946907,5.475325108,6.034417629,13.62211323,18.08995056,1.786556864,1.790173602,1.792752552,1.803543806,1.811394858,1.784503126,1.894147277,1.191154468,1.194142592,1.188475025,1.193703163,
42,1.792664313,1.816060901,1.822867155,1.813429117,1.819582725,1.83910768,1.832128239,1.913044763,1.81869967,1.806280565,1.8175735,1.828567481,1.79081378,1.800308466,1.824422312,1.840742683,8.791464615,1.834116244,1.977220058,2.109584928,1.948185992,1.959326684,1.976340413,2.254322767,3.485257864,4.836565971,5.463027,5.461243629,6.023592472,13.64333916,18.10778427,1.785517573,1.802856541,1.840232015,1.824575853,1.80799799,1.804015136,1.937148571,1.172627938,1.174894142,1.16955837,1.172197223,
43,1.793038249,1.79853313,1.78224771,1.774269032,1.824395728,1.779182839,1.795962334,1.90027957,1.771064496,1.809779072,1.783741808,1.821424985,1.797963953,1.787996149,1.791590476,1.869467974,7.53876276,1.80645752,1.964840627,2.125355577,1.957454181,1.938051307,1.951587081,2.248663902,3.469786406,4.816998482,5.462501526,5.448865891,6.012935162,13.66398144,18.12301064,1.781948543,1.832838607,1.784321141,1.795334768,1.771925306,1.781181121,1.924371529,1.15083338,1.152853954,1.148435783,1.155541122,
44,1.751942801,1.76328969,1.755030274,1.768563247,1.787329626,1.768869066,1.754050779,1.898516417,1.764031053,1.762843442,1.763836932,1.767487717,1.785832119,1.764417958,1.775878501,1.806499958,9.017303085,1.85519917,1.930751133,2.100489593,1.922053587,1.968301737,1.931557143,2.242788792,3.453668118,4.795667648,5.455742359,5.436164856,6.004168034,13.68258381,18.13566399,1.750801134,1.762980962,1.75455122,1.772654533,1.778330564,1.768246317,1.918510532,1.13268106,1.137410879,1.129203975,1.137301111,
45,1.769632697,1.787214851,1.772656035,1.768157864,1.787939787,1.767219496,1.776767278,1.928771257,1.768863606,1.777874255,1.776215935,1.771333313,1.780548596,1.753060365,1.773118424,1.858491397,9.610896873,1.840432692,1.97197237,2.111681795,1.954909575,1.971229887,1.980830467,2.237192392,3.436043262,4.783997536,5.449835777,5.423299313,6.00043869,13.70133114,18.14544868,1.789370513,1.760998297,1.765706873,1.786718655,1.801579762,1.761612797,1.907007432,1.111381948,1.11666913,1.113634241,1.115941882,
46,1.766446042,1.764241004,1.768223286,1.766736245,1.803158712,1.752499366,1.768629026,1.952911329,1.754340267,1.741084862,1.783743453,1.756745887,1.759460759,1.783246994,1.76667676,1.847612739,8.712715912,1.835160434,1.966532135,2.086409712,1.952866769,1.931144273,1.944377816,2.232158422,3.423445225,4.765921593,5.441118717,5.410984039,5.993416309,13.71717167,18.15354347,1.744137907,1.782674956,1.791673112,1.771059203,1.782129478,1.764073157,1.989112186,1.09249773,1.101085126,1.089639068,1.101685667,
47,1.763774896,1.795040321,1.768027759,1.800351548,1.79018991,1.767573714,1.768623185,1.941716981,1.762337112,1.762303495,1.750701594,1.770560384,1.797904968,1.776873565,1.788312078,1.884505105,9.216888237,1.830602634,1.945592833,2.066713774,1.961594689,1.957412457,1.935864925,2.227443695,3.409414768,4.752789497,5.436901093,5.399345875,5.988374233,13.73112679,18.16043663,1.791290903,1.759752321,1.767267728,1.778521919,1.798968053,1.754363513,1.973385549,1.080746675,1.087385583,1.075485826,1.084714031,
