Wall time,Step,Value
1733100361.1279442,391,0.07575999945402145
1733100361.3570986,0,0.07575999945402145
1733100473.9058278,782,0.11636000126600266
1733100474.0982795,1,0.11636000126600266
1733100584.1032267,1173,0.15744000673294067
1733100584.3040125,2,0.15744000673294067
1733100696.748596,1564,0.19803999364376068
1733100696.9331849,3,0.19803999364376068
1733100809.269005,1955,0.21724000573158264
1733100809.4796207,4,0.21724000573158264
1733100922.796984,2346,0.22944000363349915
1733100923.0074952,5,0.22944000363349915
1733101036.2227788,2737,0.26635998487472534
1733101036.4202611,6,0.26635998487472534
1733101149.8465066,3128,0.2921200096607208
1733101150.046196,7,0.2921200096607208
1733101264.0370917,3519,0.3072800040245056
1733101264.2474625,8,0.3072800040245056
1733101378.3324318,3910,0.3275600075721741
1733101378.541478,9,0.3275600075721741
1733101492.0362098,4301,0.33243998885154724
1733101492.2509973,10,0.33243998885154724
1733101604.3279908,4692,0.35576000809669495
1733101604.525493,11,0.35576000809669495
1733101716.3479068,5083,0.37327998876571655
1733101716.5666285,12,0.37327998876571655
1733101830.51759,5474,0.3928399980068207
1733101830.7341743,13,0.3928399980068207
1733101942.9214704,5865,0.3784799873828888
1733101943.1507497,14,0.3784799873828888
1733102055.9506543,6256,0.39903998374938965
1733102056.159925,15,0.39903998374938965
1733102169.3468668,6647,0.41411998867988586
1733102169.5475945,16,0.41411998867988586
1733102281.5491848,7038,0.42552000284194946
1733102281.7455332,17,0.42552000284194946
1733102395.2686162,7429,0.4334399998188019
1733102395.489787,18,0.4334399998188019
1733102505.3349447,7820,0.4495199918746948
1733102505.536706,19,0.4495199918746948
1733102616.4892867,8211,0.4427199959754944
1733102616.6633291,20,0.4427199959754944
1733102726.099297,8602,0.4516800045967102
1733102726.300013,21,0.4516800045967102
1733102839.0582216,8993,0.444599986076355
1733102839.2619293,22,0.444599986076355
1733102952.1808515,9384,0.46647998690605164
1733102952.3921483,23,0.46647998690605164
1733103067.0719903,9775,0.46559998393058777
1733103067.2753656,24,0.46559998393058777
1733103178.977658,10166,0.47196000814437866
1733103179.1811395,25,0.47196000814437866
1733103288.5478194,10557,0.47547999024391174
1733103288.7429655,26,0.47547999024391174
1733103403.0381365,10948,0.47523999214172363
1733103403.234549,27,0.47523999214172363
1733103516.5020585,11339,0.4818800091743469
1733103516.7076933,28,0.4818800091743469
1733103629.4962962,11730,0.47964000701904297
1733103629.6773732,29,0.47964000701904297
1733103743.0038333,12121,0.4899199903011322
1733103743.1961548,30,0.4899199903011322
1733103853.3607826,12512,0.4779599905014038
1733103853.5531507,31,0.4779599905014038
1733103963.0063775,12903,0.48256000876426697
1733103963.1904812,32,0.48256000876426697
1733104077.1104648,13294,0.48396000266075134
1733104077.3004405,33,0.48396000266075134
1733104191.716781,13685,0.49136000871658325
1733104191.9096282,34,0.49136000871658325
1733104305.6381102,14076,0.4790000021457672
1733104305.8309174,35,0.4790000021457672
1733104415.6390634,14467,0.49432000517845154
1733104415.838701,36,0.49432000517845154
1733104527.6002517,14858,0.4915199875831604
1733104527.8031735,37,0.4915199875831604
1733104641.6252208,15249,0.5008400082588196
1733104641.8074412,38,0.5008400082588196
1733104750.6255608,15640,0.5038399696350098
1733104750.826131,39,0.5038399696350098
1733104860.154208,16031,0.5006399750709534
1733104860.3482058,40,0.5006399750709534
1733104972.1862571,16422,0.5183200240135193
1733104972.3915668,41,0.5183200240135193
1733105086.9360945,16813,0.5021200180053711
1733105087.1307046,42,0.5021200180053711
1733105200.676643,17204,0.516759991645813
1733105200.8658495,43,0.516759991645813
1733105314.1943033,17595,0.5119199752807617
1733105314.3821986,44,0.5119199752807617
1733105427.7804222,17986,0.5053200125694275
1733105427.9771533,45,0.5053200125694275
1733105537.779308,18377,0.5049600005149841
1733105537.986207,46,0.5049600005149841
1733105646.9452841,18768,0.5095199942588806
1733105647.1356308,47,0.5095199942588806
1733105757.2460644,19159,0.52156001329422
1733105757.4592476,48,0.52156001329422
1733105868.7390623,19550,0.5151600241661072
1733105868.9507618,49,0.5151600241661072
1733105960.1040916,20254,0.11620000004768372
1733105960.1051142,50,0.11620000004768372
1733106053.0204084,20958,0.2021999955177307
1733106053.0214906,51,0.2021999955177307
1733106139.8926911,21662,0.2587999999523163
1733106139.8936508,52,0.2587999999523163
1733106233.035818,22366,0.29580000042915344
1733106233.0370748,53,0.29580000042915344
1733106326.5965307,23070,0.3449999988079071
1733106326.5978217,54,0.3449999988079071
1733106419.4897058,23774,0.36879998445510864
1733106419.4909415,55,0.36879998445510864
1733106506.8880064,24478,0.3685999810695648
1733106506.8890133,56,0.3685999810695648
1733106592.3646686,25182,0.36640000343322754
1733106592.3656657,57,0.36640000343322754
1733106677.4780953,25886,0.41519999504089355
1733106677.4793427,58,0.41519999504089355
1733106770.5824263,26590,0.44859999418258667
1733106770.5837908,59,0.44859999418258667
1733106863.541233,27294,0.4449999928474426
1733106863.5425174,60,0.4449999928474426
1733106952.3708827,27998,0.4657999873161316
1733106952.3721724,61,0.4657999873161316
1733107039.240982,28702,0.49079999327659607
1733107039.2422683,62,0.49079999327659607
1733107125.4108446,29406,0.48799997568130493
1733107125.4122632,63,0.48799997568130493
1733107211.7278602,30110,0.4668000042438507
1733107211.7291405,64,0.4668000042438507
1733107303.4059443,30814,0.4883999824523926
1733107303.407396,65,0.4883999824523926
1733107389.8270333,31518,0.4795999825000763
1733107389.8281572,66,0.4795999825000763
1733107476.080726,32222,0.5098000168800354
1733107476.081952,67,0.5098000168800354
1733107562.4521582,32926,0.5033999681472778
1733107562.4532058,68,0.5033999681472778
1733107649.0012126,33630,0.5137999653816223
1733107649.0022469,69,0.5137999653816223
1733107735.2403831,34334,0.5315999984741211
1733107735.241632,70,0.5315999984741211
1733107821.5841405,35038,0.5101999640464783
1733107821.5851274,71,0.5101999640464783
1733107907.8016653,35742,0.5163999795913696
1733107907.8029075,72,0.5163999795913696
1733107993.9193263,36446,0.5175999999046326
1733107993.920577,73,0.5175999999046326
1733108081.8107028,37150,0.5253999829292297
1733108081.8118105,74,0.5253999829292297
1733108173.819422,37854,0.520799994468689
1733108173.82056,75,0.520799994468689
1733108259.7977731,38558,0.49320000410079956
1733108259.7990086,76,0.49320000410079956
1733108347.9688234,39262,0.5267999768257141
1733108347.9700036,77,0.5267999768257141
1733108434.310434,39966,0.5217999815940857
1733108434.3117378,78,0.5217999815940857
1733108521.8188243,40670,0.5515999794006348
1733108521.820128,79,0.5515999794006348
1733108607.6454568,41374,0.5557999610900879
1733108607.6467204,80,0.5557999610900879
1733108694.7830513,42078,0.536799967288971
1733108694.784118,81,0.536799967288971
1733108781.1313019,42782,0.5425999760627747
1733108781.1327024,82,0.5425999760627747
1733108868.4999278,43486,0.5697999596595764
1733108868.501295,83,0.5697999596595764
1733108955.6492085,44190,0.5293999910354614
1733108955.6503263,84,0.5293999910354614
1733109041.5742745,44894,0.5687999725341797
1733109041.5757833,85,0.5687999725341797
1733109128.7079406,45598,0.5315999984741211
1733109128.7091982,86,0.5315999984741211
1733109220.5670714,46302,0.5575999617576599
1733109220.5684001,87,0.5575999617576599
1733109306.7381463,47006,0.5717999935150146
1733109306.739726,88,0.5717999935150146
1733109393.4761724,47710,0.5537999868392944
1733109393.4772172,89,0.5537999868392944
1733109479.4940343,48414,0.5649999976158142
1733109479.4952986,90,0.5649999976158142
1733109567.2022583,49118,0.5726000070571899
1733109567.203357,91,0.5726000070571899
1733109656.0899851,49822,0.5595999956130981
1733109656.091315,92,0.5595999956130981
1733109743.2148793,50526,0.5722000002861023
1733109743.2160041,93,0.5722000002861023
1733109829.7888396,51230,0.5726000070571899
1733109829.7901373,94,0.5726000070571899
1733109915.9019902,51934,0.5741999745368958
1733109915.9031744,95,0.5741999745368958
1733110002.733837,52638,0.587399959564209
1733110002.7353241,96,0.587399959564209
1733110088.2715998,53342,0.5852000117301941
1733110088.27313,97,0.5852000117301941
1733110174.6101704,54046,0.5989999771118164
1733110174.611502,98,0.5989999771118164
1733110260.225295,54750,0.5913999676704407
1733110260.2266119,99,0.5913999676704407
1733110346.1189327,55454,0.5924000144004822
1733110346.1202724,100,0.5924000144004822
1733110438.6538656,56158,0.597599983215332
1733110438.6548865,101,0.597599983215332
1733110524.9800549,56862,0.5888000130653381
1733110524.9813402,102,0.5888000130653381
1733110612.3416061,57566,0.6015999913215637
1733110612.3428528,103,0.6015999913215637
1733110697.4870005,58270,0.5963999629020691
1733110697.4880872,104,0.5963999629020691
1733110784.551246,58974,0.5827999711036682
1733110784.5526042,105,0.5827999711036682
1733110870.8609738,59678,0.6017999649047852
1733110870.8620253,106,0.6017999649047852
1733110959.0819182,60382,0.5992000102996826
1733110959.083273,107,0.5992000102996826
1733111046.2967098,61086,0.5997999906539917
1733111046.2980235,108,0.5997999906539917
1733111130.7011557,61790,0.593999981880188
1733111130.7024994,109,0.593999981880188
1733111218.9397314,62494,0.6097999811172485
1733111218.9408283,110,0.6097999811172485
1733111305.1014187,63198,0.5981999635696411
1733111305.1026652,111,0.5981999635696411
1733111393.056365,63902,0.6093999743461609
1733111393.057419,112,0.6093999743461609
