/home/miura/lab/KD-hdas/results/stat/30-20/acc/g0.1/search_stage_KD_cifar100_Curriculum_s3-expected2-sw3-g0.1_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/acc/g0.1/search_stage_KD_cifar100_Curriculum_s0-expected2-sw3-g0.1_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/acc/g0.1/search_stage_KD_cifar100_Curriculum_s2-expected2-sw3-g0.1_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/acc/g0.1/search_stage_KD_cifar100_Curriculum_s1-expected2-sw3-g0.1_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/acc/g0.1/search_stage_KD_cifar100_Curriculum_s4-expected2-sw3-g0.1_30-20_tb.csv,row_average
0.5619999766349792,0.5605999827384949,0.5812000036239624,0.5455999970436096,0.56659996509552,0.5631999850273133
0.5835999846458435,0.5784000158309937,0.5447999835014343,0.5582000017166138,0.5843999981880188,0.5698799967765809
0.5636000037193298,0.5496000051498413,0.5755999684333801,0.5507999658584595,0.6035999655723572,0.5686399817466736
0.5934000015258789,0.5633999705314636,0.5709999799728394,0.5785999894142151,0.5569999814033508,0.5726799845695496
0.5863999724388123,0.5649999976158142,0.571399986743927,0.5655999779701233,0.5791999697685242,0.5735199809074402
0.5934000015258789,0.5685999989509583,0.5708000063896179,0.5205999612808228,0.58160001039505,0.5669999957084656
0.578000009059906,0.5848000049591064,0.5658000111579895,0.5618000030517578,0.5820000171661377,0.5744800090789794
0.5745999813079834,0.5974000096321106,0.5852000117301941,0.5771999955177307,0.5673999786376953,0.5803599953651428
0.5726000070571899,0.5834000110626221,0.5717999935150146,0.5637999773025513,0.5658000111579895,0.5714800000190735
0.5935999751091003,0.5821999907493591,0.5794000029563904,0.5685999989509583,0.5953999757766724,0.5838399887084961
0.5899999737739563,0.5834000110626221,0.5450000166893005,0.5867999792098999,0.5889999866485596,0.5788399934768677
0.5943999886512756,0.5758000016212463,0.5719999670982361,0.5861999988555908,0.5753999948501587,0.5807599902153016
0.5849999785423279,0.5717999935150146,0.5787999629974365,0.5802000164985657,0.5893999934196472,0.5810399889945984
0.5956000089645386,0.5726000070571899,0.574999988079071,0.5827999711036682,0.5776000022888184,0.5807199954986573
0.5961999893188477,0.5906000137329102,0.5924000144004822,0.590399980545044,0.5781999826431274,0.5895599961280823
0.599399983882904,0.5817999839782715,0.5755999684333801,0.6093999743461609,0.5942000150680542,0.5920799851417542
0.5898000001907349,0.5831999778747559,0.5866000056266785,0.5888000130653381,0.6019999980926514,0.5900799989700317
0.6119999885559082,0.599399983882904,0.564799964427948,0.6089999675750732,0.5983999967575073,0.5967199802398682
0.5963999629020691,0.5795999765396118,0.5767999887466431,0.5911999940872192,0.590399980545044,0.5868799805641174
0.5983999967575073,0.6074000000953674,0.5781999826431274,0.5777999758720398,0.5989999771118164,0.5921599864959717
0.585599958896637,0.5906000137329102,0.604200005531311,0.5911999940872192,0.6051999926567078,0.595359992980957
0.6146000027656555,0.6064000129699707,0.592199981212616,0.6017999649047852,0.585599958896637,0.6001199841499328
0.5916000008583069,0.6146000027656555,0.5547999739646912,0.5992000102996826,0.6031999588012695,0.5926799893379211
0.6191999912261963,0.6141999959945679,0.5952000021934509,0.6177999973297119,0.6097999811172485,0.6112399935722351
0.6154000163078308,0.5913999676704407,0.5942000150680542,0.6107999682426453,0.5997999906539917,0.6023199915885925
0.6247999668121338,0.6075999736785889,0.598800003528595,0.6143999695777893,0.6103999614715576,0.6111999750137329
0.6195999979972839,0.6207999587059021,0.6014000177383423,0.6197999715805054,0.6053999662399292,0.6133999824523926
0.6207999587059021,0.6065999865531921,0.6177999973297119,0.602400004863739,0.6143999695777893,0.6123999834060669
0.6161999702453613,0.6182000041007996,0.6173999905586243,0.6175999641418457,0.600600004196167,0.6139999866485596
0.6245999932289124,0.6193999648094177,0.6114000082015991,0.6103999614715576,0.6222000122070312,0.6175999879837036
0.6150000095367432,0.6187999844551086,0.6093999743461609,0.621999979019165,0.6279999613761902,0.6186399817466736
0.6082000136375427,0.621999979019165,0.6207999587059021,0.6125999689102173,0.6265999674797058,0.6180399775505065
0.6177999973297119,0.6205999851226807,0.6157999634742737,0.6225999593734741,0.621999979019165,0.6197599768638611
0.6312000155448914,0.6195999979972839,0.6067999601364136,0.6258000135421753,0.6247999668121338,0.6216399908065796
0.6326000094413757,0.6137999892234802,0.6121999621391296,0.6304000020027161,0.6186000108718872,0.6215199947357177
0.6169999837875366,0.6173999905586243,0.621399998664856,0.6331999897956848,0.6245999932289124,0.6227199912071228
0.6434000134468079,0.6313999891281128,0.6172000169754028,0.6236000061035156,0.625,0.6281200051307678
0.6283999681472778,0.6323999762535095,0.6215999722480774,0.6309999823570251,0.6317999958992004,0.629039978981018
0.6407999992370605,0.6283999681472778,0.6269999742507935,0.6369999647140503,0.6371999979019165,0.6340799808502198
0.63919997215271,0.6353999972343445,0.6301999688148499,0.6240000128746033,0.6229999661445618,0.6303599834442138
0.6363999843597412,0.6313999891281128,0.6236000061035156,0.6407999992370605,0.6377999782562256,0.6339999914169312
0.6377999782562256,0.6369999647140503,0.6313999891281128,0.6323999762535095,0.6315999627113342,0.6340399742126465
0.6355999708175659,0.6330000162124634,0.6340000033378601,0.6395999789237976,0.6335999965667725,0.6351599931716919
0.652999997138977,0.6371999979019165,0.6345999836921692,0.6452000141143799,0.6381999850273132,0.6416399955749512
0.6467999815940857,0.651199996471405,0.6186000108718872,0.6449999809265137,0.6362000107765198,0.6395599961280822
0.6459999680519104,0.6453999876976013,0.6330000162124634,0.6448000073432922,0.6369999647140503,0.6412399888038636
0.6520000100135803,0.6507999897003174,0.6467999815940857,0.63919997215271,0.6305999755859375,0.6438799858093261
0.6559999585151672,0.6395999789237976,0.6425999999046326,0.6498000025749207,0.6441999673843384,0.6464399814605712
0.6477999687194824,0.6462000012397766,0.647599995136261,0.6376000046730042,0.6498000025749207,0.645799994468689
0.6491999626159668,0.644599974155426,0.6491999626159668,0.6557999849319458,0.6507999897003174,0.6499199748039246
0.6607999801635742,0.6455999612808228,0.6435999870300293,0.6571999788284302,0.6502000093460083,0.651479983329773
0.6547999978065491,0.6552000045776367,0.6473999619483948,0.6593999862670898,0.6444000005722046,0.652239990234375
0.661799967288971,0.652999997138977,0.6395999789237976,0.6585999727249146,0.6480000019073486,0.6521999835968018
0.6588000059127808,0.651199996471405,0.6531999707221985,0.663599967956543,0.6538000106811523,0.656119990348816
0.6577999591827393,0.6613999605178833,0.6538000106811523,0.6639999747276306,0.6563999652862549,0.658679974079132
0.6559999585151672,0.6534000039100647,0.6516000032424927,0.6585999727249146,0.6579999923706055,0.655519986152649
0.6549999713897705,0.6503999829292297,0.6521999835968018,0.6620000004768372,0.6556000113487244,0.6550399899482727
0.6527999639511108,0.6563999652862549,0.6593999862670898,0.6647999882698059,0.6607999801635742,0.6588399767875671
0.6638000011444092,0.6615999937057495,0.6552000045776367,0.6651999950408936,0.6561999917030334,0.6603999972343445
0.6589999794960022,0.6521999835968018,0.6552000045776367,0.6674000024795532,0.6535999774932861,0.657479989528656
0.663599967956543,0.6553999781608582,0.650600016117096,0.6679999828338623,0.6597999930381775,0.6594799876213073
0.6588000059127808,0.6649999618530273,0.646399974822998,0.6674000024795532,0.6588000059127808,0.6592799901962281
0.6633999943733215,0.6606000065803528,0.6480000019073486,0.6642000079154968,0.6563999652862549,0.6585199952125549
0.6615999937057495,0.6531999707221985,0.6531999707221985,0.6687999963760376,0.6567999720573425,0.6587199807167053
0.6728000044822693,0.6579999923706055,0.6563999652862549,0.6682000160217285,0.6525999903678894,0.6615999937057495
0.6633999943733215,0.6571999788284302,0.6491999626159668,0.6696000099182129,0.6603999733924866,0.6599599838256835
0.6613999605178833,0.6597999930381775,0.6535999774932861,0.6693999767303467,0.6571999788284302,0.6602799773216248
0.6643999814987183,0.6625999808311462,0.6480000019073486,0.6732000112533569,0.6552000045776367,0.6606799960136414
0.6669999957084656,0.6597999930381775,0.6575999855995178,0.6667999625205994,0.6610000133514404,0.6624399900436402
0.6642000079154968,0.6581999659538269,0.6585999727249146,0.668999969959259,0.6579999923706055,0.6615999817848206
