Wall time,Step,Value
1733284273.5781233,391,4.149158477783203
1733284273.7708592,0,4.149158477783203
1733284448.0683818,782,3.988994598388672
1733284448.3619082,1,3.988994598388672
1733284624.1987684,1173,3.804100751876831
1733284624.3650558,2,3.804100751876831
1733284801.5206418,1564,3.7480509281158447
1733284801.7014985,3,3.7480509281158447
1733284978.2249777,1955,3.628175735473633
1733284978.388067,4,3.628175735473633
1733285154.6337812,2346,3.4540469646453857
1733285154.7955248,5,3.4540469646453857
1733285330.7658334,2737,3.4562504291534424
1733285330.9445617,6,3.4562504291534424
1733285507.0086555,3128,3.2752504348754883
1733285507.1936467,7,3.2752504348754883
1733285682.7780154,3519,3.2119300365448
1733285682.9607172,8,3.2119300365448
1733285858.8996809,3910,3.121525764465332
1733285859.0810096,9,3.121525764465332
1733286036.0683012,4301,3.0389859676361084
1733286036.2516046,10,3.0389859676361084
1733286211.1441061,4692,3.022031545639038
1733286211.3271172,11,3.022031545639038
1733286388.1905541,5083,2.8999948501586914
1733286388.3595545,12,2.8999948501586914
1733286563.7813287,5474,2.8080806732177734
1733286563.9496877,13,2.8080806732177734
1733286738.8288786,5865,2.7804019451141357
1733286738.9952471,14,2.7804019451141357
1733286914.7388644,6256,2.719316244125366
1733286914.907218,15,2.719316244125366
1733287091.4415507,6647,2.623119831085205
1733287091.606333,16,2.623119831085205
1733287267.4533513,7038,2.6607589721679688
1733287267.6208503,17,2.6607589721679688
1733287443.2807367,7429,2.5395827293395996
1733287443.4703565,18,2.5395827293395996
1733287618.7295725,7820,2.442359685897827
1733287618.917139,19,2.442359685897827
1733287794.9128735,8211,2.544379234313965
1733287795.0781775,20,2.544379234313965
1733287970.410836,8602,2.461803436279297
1733287970.5770297,21,2.461803436279297
1733288147.3150058,8993,2.5155091285705566
1733288147.4797058,22,2.5155091285705566
1733288321.7838714,9384,2.380009651184082
1733288321.9494874,23,2.380009651184082
1733288498.5584602,9775,2.337538480758667
1733288498.7238986,24,2.337538480758667
1733288676.1756117,10166,2.314399003982544
1733288676.3410711,25,2.314399003982544
1733288872.5792766,10557,2.322798728942871
1733288872.759292,26,2.322798728942871
1733289073.3722978,10948,2.2585391998291016
1733289073.5461824,27,2.2585391998291016
1733289274.6276543,11339,2.299208641052246
1733289274.8018568,28,2.299208641052246
1733289475.1545498,11730,2.293769121170044
1733289475.3264523,29,2.293769121170044
1733289681.2451544,12121,2.2012436389923096
1733289681.420331,30,2.2012436389923096
1733289883.5569592,12512,2.235291004180908
1733289883.7279575,31,2.235291004180908
1733290067.4502745,12903,2.144376754760742
1733290067.6137383,32,2.144376754760742
1733290250.9044645,13294,2.205368995666504
1733290251.0699105,33,2.205368995666504
1733290432.5918148,13685,2.2116048336029053
1733290432.7555737,34,2.2116048336029053
1733290614.3933976,14076,2.071995496749878
1733290614.5571117,35,2.071995496749878
1733290795.0742033,14467,2.1870546340942383
1733290795.2344027,36,2.1870546340942383
1733290975.9203439,14858,2.12841796875
1733290976.1023042,37,2.12841796875
1733291156.3266838,15249,2.085055112838745
1733291156.7037313,38,2.085055112838745
1733291335.4408684,15640,2.060516119003296
1733291335.618861,39,2.060516119003296
1733291514.2336993,16031,2.0488834381103516
1733291514.4121966,40,2.0488834381103516
1733291695.9035664,16422,2.0882534980773926
1733291696.0835314,41,2.0882534980773926
1733291877.4977229,16813,2.12214732170105
1733291877.687645,42,2.12214732170105
1733292060.3494523,17204,2.0848236083984375
1733292060.5316098,43,2.0848236083984375
1733292240.9495018,17595,2.1101720333099365
1733292241.1364253,44,2.1101720333099365
1733292424.6736047,17986,2.083401679992676
1733292424.8727474,45,2.083401679992676
1733292611.7071118,18377,2.026813268661499
1733292611.8975394,46,2.026813268661499
1733292801.2834349,18768,2.080159902572632
1733292801.6413767,47,2.080159902572632
1733292988.1771817,19159,2.0963969230651855
1733292988.3754048,48,2.0963969230651855
1733293183.3191512,19550,2.08030366897583
1733293183.545979,49,2.08030366897583
1733293332.0732167,20254,2.074826240539551
1733293332.0741224,50,2.074826240539551
1733293480.32356,20958,2.3377535343170166
1733293480.3244336,51,2.3377535343170166
1733293626.8826745,21662,1.9509235620498657
1733293626.883696,52,1.9509235620498657
1733293776.2164032,22366,2.124178171157837
1733293776.2172472,53,2.124178171157837
1733293920.2124672,23070,1.9928416013717651
1733293920.2134426,54,1.9928416013717651
