/home/miura/lab/KD-hdas/results/stat/30-20/acc/g0.001/search_stage_KD_cifar100_Curriculum_s3-expected2-sw3-g0.001_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/acc/g0.001/search_stage_KD_cifar100_Curriculum_s2-expected2-sw3-g0.001_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/acc/g0.001/search_stage_KD_cifar100_Curriculum_s0-expected2-sw3-g0.001_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/acc/g0.001/search_stage_KD_cifar100_Curriculum_s4-expected2-sw3-g0.001_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/acc/g0.001/search_stage_KD_cifar100_Curriculum_s1-expected2-sw3-g0.001_30-20_tb.csv,row_average
0.4404799938201904,0.4446400105953216,0.4418799877166748,0.4316399991512298,0.4402399957180023,0.43977599740028384
0.4596399962902069,0.4465599954128265,0.4554399847984314,0.4608399868011474,0.4501999914646148,0.45453599095344543
0.4446400105953216,0.4512799978256225,0.4523200094699859,0.4543199837207794,0.4483200013637543,0.4501760005950928
0.4711199998855591,0.4701600074768066,0.4514400064945221,0.4565599858760834,0.4665600061416626,0.46316800117492674
0.4512799978256225,0.4607200026512146,0.4733200073242187,0.4614399969577789,0.4594399929046631,0.46123999953269956
0.4768799841403961,0.4845600128173828,0.4686799943447113,0.4775199890136719,0.4695200026035309,0.4754319965839386
0.4788399934768677,0.4738000035285949,0.4755600094795227,0.4803999960422516,0.4788799881935119,0.4774959981441498
0.4903199970722198,0.4827199876308441,0.4738799929618835,0.4871599972248077,0.4738399982452392,0.4815839946269989
0.4905999898910522,0.4828000068664551,0.4862000048160553,0.4875200092792511,0.4801999926567077,0.4854640007019043
0.481000006198883,0.4981200098991394,0.4946799874305725,0.495279997587204,0.495279997587204,0.4928719997406006
0.4919599890708923,0.4854800105094909,0.4954800009727478,0.4969199895858764,0.4930399954319,0.49257599711418154
0.4769600033760071,0.4973999857902527,0.4860399961471557,0.5082799792289734,0.5007200241088867,0.49387999773025515
0.4980399906635284,0.510200023651123,0.5012400150299072,0.5077999830245972,0.4781999886035919,0.4990960001945496
0.5091999769210815,0.4876399934291839,0.5168399810791016,0.5000399947166443,0.4990000128746032,0.5025439918041229
0.5003200173377991,0.4910399913787842,0.4963999986648559,0.4915199875831604,0.4950000047683716,0.49485599994659424
0.5108399987220764,0.5048800110816956,0.5141199827194214,0.5229600071907043,0.5048800110816956,0.5115360021591187
0.516319990158081,0.5121999979019165,0.5045599937438965,0.5178399682044983,0.505840003490448,0.5113519906997681
0.5109599828720093,0.5009999871253967,0.515999972820282,0.5072000026702881,0.5054000020027161,0.5081119894981384
0.5177199840545654,0.5213199853897095,0.5043200254440308,0.5196800231933594,0.5225600004196167,0.5171200037002563
0.5171999931335449,0.5143200159072876,0.5335999727249146,0.513759970664978,0.5096799731254578,0.5177119851112366
0.52156001329422,0.519320011138916,0.5268800258636475,0.5140799880027771,0.508080005645752,0.5179840087890625
0.52183997631073,0.5298799872398376,0.5178800225257874,0.5216000080108643,0.5140399932861328,0.5210479974746705
0.5326399803161621,0.5289599895477295,0.5230799913406372,0.5255600214004517,0.5130400061607361,0.5246559977531433
0.5259199738502502,0.5232800245285034,0.5126399993896484,0.5277199745178223,0.51528000831604,0.5209679961204529
0.5280399918556213,0.5264800190925598,0.522599995136261,0.5184400081634521,0.5262799859046936,0.5243680000305175
0.5349599719047546,0.5176799893379211,0.5169600248336792,0.501479983329773,0.5216400027275085,0.5185439944267273
0.5313199758529663,0.535319983959198,0.5356400012969971,0.5268399715423584,0.5117999911308289,0.5281839847564698
0.5306800007820129,0.5342400074005127,0.5334799885749817,0.523639976978302,0.5310400128364563,0.5306159973144531
0.5263999700546265,0.5364400148391724,0.5310400128364563,0.5393199920654297,0.5258399844169617,0.5318079948425293
0.537880003452301,0.5287600159645081,0.5296400189399719,0.5389999747276306,0.5188400149345398,0.5308240056037903
0.5347999930381775,0.5201600193977356,0.5285199880599976,0.5232399702072144,0.5288400053977966,0.5271119952201844
0.5337600111961365,0.5341200232505798,0.5372800230979919,0.5127999782562256,0.5341600179672241,0.5304240107536315
0.5365200042724609,0.5386000275611877,0.5432800054550171,0.5389599800109863,0.5446400046348572,0.5404000043869018
0.5327600240707397,0.5278800129890442,0.5446799993515015,0.546999990940094,0.5355200171470642,0.5375680088996887
0.402999997138977,0.4149999916553497,0.4298000037670135,0.4257999956607818,0.4057999849319458,0.4158799946308136
0.4429999887943268,0.4541999995708465,0.4526000022888183,0.4492000043392181,0.4165999889373779,0.4431199967861176
0.4824000000953674,0.4578000009059906,0.4616000056266784,0.4409999847412109,0.4409999847412109,0.45675999522209165
0.4553999900817871,0.4809999763965606,0.4769999980926513,0.4844000041484833,0.4699999988079071,0.4735599935054779
0.4862000048160553,0.4623999893665313,0.4897999763488769,0.4817999899387359,0.4783999919891357,0.4797199904918671
0.4881999790668487,0.4815999865531921,0.466399997472763,0.5126000046730042,0.4697999954223633,0.48371999263763427
0.5167999863624573,0.4616000056266784,0.4935999810695648,0.4953999817371368,0.4989999830722809,0.4932799875736237
0.5126000046730042,0.4939999878406524,0.4763999879360199,0.5184000134468079,0.5105999708175659,0.50239999294281
0.5044000148773193,0.5144000053405762,0.5167999863624573,0.4930000007152557,0.4959999918937683,0.5049199998378754
0.5,0.5090000033378601,0.5113999843597412,0.5205999612808228,0.5022000074386597,0.5086399912834167
0.5152000188827515,0.5040000081062317,0.5302000045776367,0.5123999714851379,0.490799993276596,0.5105199992656708
0.5245999693870544,0.5065999627113342,0.5205999612808228,0.545199990272522,0.5008000135421753,0.5195599794387817
0.531000018119812,0.5171999931335449,0.498799979686737,0.5360000133514404,0.5173999667167664,0.5200799942016602
0.5266000032424927,0.5189999938011169,0.52920001745224,0.5173999667167664,0.5015999674797058,0.5187599897384644
0.501800000667572,0.5055999755859375,0.5011999607086182,0.5235999822616577,0.5349999666213989,0.5134399771690369
0.555400013923645,0.5202000141143799,0.5270000100135803,0.5356000065803528,0.5029999613761902,0.5282400012016296
0.5417999625205994,0.5365999937057495,0.5564000010490417,0.5547999739646912,0.5271999835968018,0.5433599829673768
0.532800018787384,0.5203999876976013,0.5591999888420105,0.543999969959259,0.5313999652862549,0.537559986114502
0.545799970626831,0.545199990272522,0.5435999631881714,0.5167999863624573,0.5181999802589417,0.5339199781417847
0.538599967956543,0.5338000059127808,0.5465999841690063,0.5460000038146973,0.550000011920929,0.5429999947547912
0.5360000133514404,0.5299999713897705,0.5331999659538269,0.5478000044822693,0.532800018787384,0.5359599947929382
0.5221999883651733,0.5529999732971191,0.5715999603271484,0.5343999862670898,0.5429999828338623,0.5448399782180786
0.550000011920929,0.5515999794006348,0.5509999990463257,0.562999963760376,0.527999997138977,0.5487199902534485
0.5568000078201294,0.5173999667167664,0.5568000078201294,0.557200014591217,0.5521999597549438,0.5480799913406372
0.5507999658584595,0.5577999949455261,0.532800018787384,0.548799991607666,0.5315999984741211,0.5443599939346313
0.5428000092506409,0.525600016117096,0.5703999996185303,0.5608000159263611,0.5090000033378601,0.5417200088500976
0.5654000043869019,0.5259999632835388,0.5579999685287476,0.5593999624252319,0.5317999720573425,0.5481199741363525
0.5493999719619751,0.5565999746322632,0.5717999935150146,0.5533999800682068,0.5568000078201294,0.5575999855995178
0.5600000023841858,0.5446000099182129,0.5375999808311462,0.5615999698638916,0.5370000004768372,0.5481599926948547
0.5659999847412109,0.5539999604225159,0.5681999921798706,0.571399986743927,0.5347999930381775,0.5588799834251403
0.557200014591217,0.5825999975204468,0.5555999875068665,0.573199987411499,0.5417999625205994,0.5620799899101258
0.5645999908447266,0.5339999794960022,0.5717999935150146,0.5802000164985657,0.5401999950408936,0.5581599950790406
0.5745999813079834,0.5383999943733215,0.5501999855041504,0.5795999765396118,0.578000009059906,0.5641599893569946
0.5521999597549438,0.5651999711990356,0.5748000144958496,0.5673999786376953,0.5525999665260315,0.5624399781227112
0.5587999820709229,0.5315999984741211,0.5667999982833862,0.5622000098228455,0.543999969959259,0.5526799917221069
0.5809999704360962,0.5820000171661377,0.578000009059906,0.5699999928474426,0.5577999949455261,0.5737599968910218
0.5662000179290771,0.5593999624252319,0.5857999920845032,0.5626000165939331,0.5447999835014343,0.5637599945068359
0.5641999840736389,0.5641999840736389,0.5708000063896179,0.5465999841690063,0.5691999793052673,0.5629999876022339
0.5730000138282776,0.5733999609947205,0.5758000016212463,0.5853999853134155,0.5895999670028687,0.5794399857521058
0.5877999663352966,0.5938000082969666,0.564799964427948,0.602400004863739,0.5600000023841858,0.5817599892616272
0.5861999988555908,0.593999981880188,0.5812000036239624,0.5781999826431274,0.5830000042915344,0.5845199942588806
0.5989999771118164,0.561199963092804,0.5564000010490417,0.5943999886512756,0.5525999665260315,0.5727199792861939
0.5827999711036682,0.5839999914169312,0.5817999839782715,0.599399983882904,0.5590000152587891,0.5813999891281127
0.5906000137329102,0.5722000002861023,0.5839999914169312,0.562999963760376,0.5645999908447266,0.5748799920082093
0.5978000164031982,0.5839999914169312,0.5917999744415283,0.5769999623298645,0.5885999798774719,0.5878399848937989
0.5916000008583069,0.5907999873161316,0.6039999723434448,0.5983999967575073,0.5859999656677246,0.5941599845886231
0.6046000123023987,0.5717999935150146,0.589199960231781,0.597000002861023,0.5722000002861023,0.5869599938392639
0.6051999926567078,0.5920000076293945,0.5974000096321106,0.5956000089645386,0.5866000056266785,0.595360004901886
0.5943999886512756,0.6100000143051147,0.5799999833106995,0.5945999622344971,0.5889999866485596,0.5935999870300293
0.6015999913215637,0.6159999966621399,0.6017999649047852,0.604200005531311,0.5906000137329102,0.602839994430542
0.5877999663352966,0.5952000021934509,0.6097999811172485,0.6031999588012695,0.573199987411499,0.5938399791717529
0.6118000149726868,0.5821999907493591,0.6115999817848206,0.5989999771118164,0.571399986743927,0.595199990272522
0.5740000009536743,0.6097999811172485,0.6159999966621399,0.5974000096321106,0.5996000170707703,0.5993600010871887
0.6146000027656555,0.6074000000953674,0.6200000047683716,0.6114000082015991,0.5943999886512756,0.6095600008964539
0.6049999594688416,0.5989999771118164,0.5902000069618225,0.6053999662399292,0.6010000109672546,0.6001199841499328
0.6139999628067017,0.6065999865531921,0.6305999755859375,0.5963999629020691,0.6097999811172485,0.6114799737930298
0.616599977016449,0.6211999654769897,0.6218000054359436,0.6186000108718872,0.6064000129699707,0.616919994354248
0.6100000143051147,0.602400004863739,0.6340000033378601,0.6060000061988831,0.5953999757766724,0.6095600008964539
0.6143999695777893,0.6169999837875366,0.6247999668121338,0.6143999695777893,0.6139999628067017,0.6169199705123901
0.6195999979972839,0.6092000007629395,0.6294000148773193,0.6193999648094177,0.6128000020980835,0.6180799961090088
0.6223999857902527,0.6065999865531921,0.6258000135421753,0.6125999689102173,0.6151999831199646,0.6165199875831604
0.6299999952316284,0.628600001335144,0.6344000101089478,0.6259999871253967,0.6055999994277954,0.6249199986457825
0.6297999620437622,0.6177999973297119,0.6299999952316284,0.6179999709129333,0.6258000135421753,0.6242799878120422
0.6218000054359436,0.6143999695777893,0.6355999708175659,0.6279999613761902,0.6159999966621399,0.6231599807739258
0.6227999925613403,0.6241999864578247,0.6362000107765198,0.6173999905586243,0.6103999614715576,0.6221999883651733
0.6383999586105347,0.6315999627113342,0.625,0.6315999627113342,0.6139999628067017,0.628119969367981
0.6308000087738037,0.6243999600410461,0.6367999911308289,0.6150000095367432,0.6179999709129333,0.6249999880790711
0.6351999640464783,0.6205999851226807,0.6295999884605408,0.6225999593734741,0.6103999614715576,0.6236799716949463
0.6405999660491943,0.6327999830245972,0.6416000127792358,0.628600001335144,0.6279999613761902,0.6343199849128723
0.6317999958992004,0.6412000060081482,0.6521999835968018,0.6434000134468079,0.6376000046730042,0.6412400007247925
0.6439999938011169,0.6297999620437622,0.6435999870300293,0.6281999945640564,0.6273999810218811,0.6345999836921692
0.645799994468689,0.6247999668121338,0.6495999693870544,0.6331999897956848,0.6322000026702881,0.63711998462677
0.6377999782562256,0.6387999653816223,0.6516000032424927,0.6383999586105347,0.6323999762535095,0.639799976348877
0.6455999612808228,0.6452000141143799,0.6565999984741211,0.6485999822616577,0.6340000033378601,0.6459999918937683
0.6571999788284302,0.6405999660491943,0.6531999707221985,0.6441999673843384,0.6341999769210815,0.6458799719810486
0.6373999714851379,0.6355999708175659,0.6556000113487244,0.6398000121116638,0.6330000162124634,0.6402799963951111
0.6435999870300293,0.6509999632835388,0.6592000126838684,0.6453999876976013,0.6345999836921692,0.6467599868774414
0.6534000039100647,0.650600016117096,0.6575999855995178,0.6517999768257141,0.6509999632835388,0.6528799891471863
0.6534000039100647,0.6455999612808228,0.6603999733924866,0.6405999660491943,0.640999972820282,0.6481999754905701
0.6462000012397766,0.6527999639511108,0.6561999917030334,0.6615999937057495,0.6394000053405762,0.6512399911880493
0.6541999578475952,0.6481999754905701,0.6628000140190125,0.6520000100135803,0.6473999619483948,0.6529199838638305
0.6502000093460083,0.6477999687194824,0.6631999611854553,0.6467999815940857,0.6539999842643738,0.6523999810218811
0.6581999659538269,0.6503999829292297,0.6610000133514404,0.6521999835968018,0.6484000086784363,0.654039990901947
0.6628000140190125,0.6547999978065491,0.6588000059127808,0.6557999849319458,0.6459999680519104,0.6556399941444397
0.6588000059127808,0.6615999937057495,0.661799967288971,0.6556000113487244,0.6581999659538269,0.6591999888420105
0.6651999950408936,0.6543999910354614,0.6656000018119812,0.6547999978065491,0.6481999754905701,0.657639992237091
0.652999997138977,0.6579999923706055,0.6721999645233154,0.6553999781608582,0.6507999897003174,0.6578799843788147
0.6657999753952026,0.6613999605178833,0.6661999821662903,0.6563999652862549,0.6516000032424927,0.6602799773216248
0.6628000140190125,0.6588000059127808,0.6714000105857849,0.6539999842643738,0.6499999761581421,0.6593999981880188
0.6588000059127808,0.6610000133514404,0.673799991607666,0.661799967288971,0.6553999781608582,0.6621599912643432
0.6679999828338623,0.6559999585151672,0.6729999780654907,0.6615999937057495,0.661799967288971,0.6640799760818481
0.665399968624115,0.6538000106811523,0.6710000038146973,0.6593999862670898,0.650600016117096,0.6600399971008301
0.663599967956543,0.6592000126838684,0.6710000038146973,0.6633999943733215,0.6534000039100647,0.6621199965476989
0.6625999808311462,0.6561999917030334,0.6687999963760376,0.6633999943733215,0.6552000045776367,0.6612399935722351
0.6667999625205994,0.6567999720573425,0.6699999570846558,0.6597999930381775,0.6561999917030334,0.6619199752807617
0.6588000059127808,0.6646000146865845,0.6624000072479248,0.6621999740600586,0.6583999991416931,0.6612800002098084
0.6611999869346619,0.6589999794960022,0.6625999808311462,0.6547999978065491,0.6624000072479248,0.6599999904632569
0.6621999740600586,0.6607999801635742,0.66839998960495,0.6657999753952026,0.6574000120162964,0.6629199862480164
0.6714000105857849,0.6589999794960022,0.6715999841690063,0.6589999794960022,0.6599999666213989,0.6641999840736389
0.6669999957084656,0.6638000011444092,0.6735999584197998,0.6595999598503113,0.6570000052452087,0.6641999840736389
