Wall time,Step,Value
1732019765.5980175,391,0.06604000180959702
1732019765.670983,0,0.06604000180959702
1732019807.3762953,782,0.10248000174760818
1732019807.444581,1,0.10248000174760818
1732019848.954002,1173,0.1544799953699112
1732019849.0261004,2,0.1544799953699112
1732019890.5434146,1564,0.19123999774456024
1732019890.6040616,3,0.19123999774456024
1732019932.454606,1955,0.222680002450943
1732019932.5215383,4,0.222680002450943
1732019974.147536,2346,0.2311599999666214
1732019974.212883,5,0.2311599999666214
1732020015.672703,2737,0.26923999190330505
1732020015.747487,6,0.26923999190330505
1732020057.7133963,3128,0.28431999683380127
1732020057.7776296,7,0.28431999683380127
1732020099.6147656,3519,0.3039200007915497
1732020099.677235,8,0.3039200007915497
1732020141.567849,3910,0.3278000056743622
1732020141.6506305,9,0.3278000056743622
1732020183.4007678,4301,0.35275998711586
1732020183.4780052,10,0.35275998711586
1732020225.0401306,4692,0.35872000455856323
1732020225.1031291,11,0.35872000455856323
1732020266.9908562,5083,0.35600000619888306
1732020267.0631723,12,0.35600000619888306
1732020308.8850398,5474,0.37836000323295593
1732020308.9486823,13,0.37836000323295593
1732020350.875514,5865,0.3834800124168396
1732020350.947577,14,0.3834800124168396
1732020392.9039614,6256,0.3837200105190277
1732020393.0009618,15,0.3837200105190277
1732020434.7653885,6647,0.4076800048351288
1732020434.8344588,16,0.4076800048351288
1732020476.728883,7038,0.41683998703956604
1732020476.795064,17,0.41683998703956604
1732020518.6764717,7429,0.43408000469207764
1732020518.7503674,18,0.43408000469207764
1732020560.737711,7820,0.4368000030517578
1732020560.8162997,19,0.4368000030517578
1732020602.4204626,8211,0.42287999391555786
1732020602.5019128,20,0.42287999391555786
1732020644.001481,8602,0.46164000034332275
1732020644.0647285,21,0.46164000034332275
1732020686.0349216,8993,0.45471999049186707
1732020686.0942533,22,0.45471999049186707
1732020727.8272302,9384,0.4591600000858307
1732020727.8865736,23,0.4591600000858307
1732020769.8881545,9775,0.46483999490737915
1732020769.954395,24,0.46483999490737915
1732020811.9163754,10166,0.474480003118515
1732020811.9897935,25,0.474480003118515
1732020853.4758472,10557,0.46935999393463135
1732020853.5415378,26,0.46935999393463135
1732020895.2177367,10948,0.48708000779151917
1732020895.2918997,27,0.48708000779151917
1732020937.1482866,11339,0.46456000208854675
1732020937.231689,28,0.46456000208854675
1732020979.1851802,11730,0.4808799922466278
1732020979.2445488,29,0.4808799922466278
1732021020.9431298,12121,0.47624000906944275
1732021021.00541,30,0.47624000906944275
1732021062.7990057,12512,0.49083998799324036
1732021062.870566,31,0.49083998799324036
1732021104.5898657,12903,0.4896000027656555
1732021104.6587126,32,0.4896000027656555
1732021146.1994529,13294,0.48927998542785645
1732021146.2747433,33,0.48927998542785645
1732021187.807157,13685,0.49219998717308044
1732021187.8993893,34,0.49219998717308044
1732021229.4188802,14076,0.4795199930667877
1732021229.4793072,35,0.4795199930667877
1732021271.0254273,14467,0.5004000067710876
1732021271.088661,36,0.5004000067710876
1732021312.66659,14858,0.4834800064563751
1732021312.727115,37,0.4834800064563751
1732021354.167542,15249,0.5053200125694275
1732021354.2278638,38,0.5053200125694275
1732021395.9934773,15640,0.5034800171852112
1732021396.0591528,39,0.5034800171852112
1732021437.7535598,16031,0.5027999877929688
1732021437.823588,40,0.5027999877929688
1732021479.5157988,16422,0.4984000027179718
1732021479.5856109,41,0.4984000027179718
1732021521.3884091,16813,0.5111600160598755
1732021521.4640307,42,0.5111600160598755
1732021563.2531853,17204,0.5096399784088135
1732021563.34433,43,0.5096399784088135
1732021604.9172833,17595,0.5083199739456177
1732021604.9876668,44,0.5083199739456177
1732021646.5992525,17986,0.5027999877929688
1732021646.6586738,45,0.5027999877929688
1732021688.2103565,18377,0.4939599931240082
1732021688.2792947,46,0.4939599931240082
1732021730.1140795,18768,0.510640025138855
1732021730.1795843,47,0.510640025138855
1732021772.5735278,19159,0.5174400210380554
1732021772.6365743,48,0.5174400210380554
1732021814.5756395,19550,0.49963998794555664
1732021814.6416903,49,0.49963998794555664
1732021847.3166208,20254,0.47679999470710754
1732021847.3172495,50,0.47679999470710754
1732021879.0447283,20958,0.4845999777317047
1732021879.0453548,51,0.4845999777317047
1732021910.5692205,21662,0.5127999782562256
1732021910.5699284,52,0.5127999782562256
1732021942.3450105,22366,0.5
1732021942.345669,53,0.5
1732021974.0524614,23070,0.51419997215271
1732021974.0531702,54,0.51419997215271
1732022005.7801144,23774,0.5144000053405762
1732022005.7808497,55,0.5144000053405762
1732022037.4164727,24478,0.5011999607086182
1732022037.417126,56,0.5011999607086182
1732022070.201656,25182,0.4927999973297119
1732022070.2021587,57,0.4927999973297119
1732022103.2511358,25886,0.5252000093460083
1732022103.2516286,58,0.5252000093460083
1732022136.3242483,26590,0.5378000140190125
1732022136.324786,59,0.5378000140190125
1732022168.2497725,27294,0.5135999917984009
1732022168.2504585,60,0.5135999917984009
1732022201.2574587,27998,0.527999997138977
1732022201.2581482,61,0.527999997138977
1732022233.2949069,28702,0.5541999936103821
1732022233.2954009,62,0.5541999936103821
1732022266.3892941,29406,0.5152000188827515
1732022266.3901076,63,0.5152000188827515
1732022299.3729424,30110,0.5267999768257141
1732022299.3735251,64,0.5267999768257141
1732022332.4224148,30814,0.5103999972343445
1732022332.4228334,65,0.5103999972343445
1732022365.343992,31518,0.5551999807357788
1732022365.3446624,66,0.5551999807357788
1732022398.421984,32222,0.5297999978065491
1732022398.4227548,67,0.5297999978065491
1732022430.2245612,32926,0.5497999787330627
1732022430.2250473,68,0.5497999787330627
1732022462.2251904,33630,0.5203999876976013
1732022462.2257752,69,0.5203999876976013
1732022495.2494571,34334,0.5676000118255615
1732022495.2502282,70,0.5676000118255615
1732022528.4610035,35038,0.5375999808311462
1732022528.4616585,71,0.5375999808311462
1732022560.4593186,35742,0.5640000104904175
1732022560.4598212,72,0.5640000104904175
1732022593.4336264,36446,0.5785999894142151
1732022593.4341745,73,0.5785999894142151
1732022626.5564394,37150,0.562999963760376
1732022626.5570035,74,0.562999963760376
1732022658.5333283,37854,0.5637999773025513
1732022658.5340283,75,0.5637999773025513
1732022691.535716,38558,0.555400013923645
1732022691.5362918,76,0.555400013923645
1732022723.4591992,39262,0.5473999977111816
1732022723.4597692,77,0.5473999977111816
1732022756.3617022,39966,0.5662000179290771
1732022756.3624396,78,0.5662000179290771
1732022789.2573183,40670,0.5293999910354614
1732022789.2579918,79,0.5293999910354614
1732022821.103342,41374,0.5618000030517578
1732022821.1041007,80,0.5618000030517578
1732022853.0806952,42078,0.5699999928474426
1732022853.0813608,81,0.5699999928474426
1732022886.1810508,42782,0.5920000076293945
1732022886.181531,82,0.5920000076293945
1732022918.0088167,43486,0.5733999609947205
1732022918.0093732,83,0.5733999609947205
1732022950.9603436,44190,0.5575999617576599
1732022950.9609435,84,0.5575999617576599
1732022983.9288514,44894,0.5785999894142151
1732022983.929403,85,0.5785999894142151
1732023015.6613107,45598,0.574400007724762
1732023015.6618953,86,0.574400007724762
1732023048.588498,46302,0.5917999744415283
1732023048.589098,87,0.5917999744415283
1732023080.6934865,47006,0.5934000015258789
1732023080.6941895,88,0.5934000015258789
1732023112.788135,47710,0.5795999765396118
1732023112.7886024,89,0.5795999765396118
1732023145.9230154,48414,0.5691999793052673
1732023145.9234908,90,0.5691999793052673
1732023177.827175,49118,0.5877999663352966
1732023177.8278272,91,0.5877999663352966
1732023210.8777564,49822,0.5963999629020691
1732023210.8782983,92,0.5963999629020691
1732023242.923265,50526,0.5952000021934509
1732023242.9239066,93,0.5952000021934509
1732023275.836329,51230,0.5791999697685242
1732023275.8372219,94,0.5791999697685242
1732023308.769555,51934,0.5902000069618225
1732023308.77005,95,0.5902000069618225
1732023340.5729015,52638,0.587399959564209
1732023340.5733972,96,0.587399959564209
1732023372.693707,53342,0.592799961566925
1732023372.6943607,97,0.592799961566925
1732023405.629995,54046,0.6014000177383423
1732023405.6304755,98,0.6014000177383423
1732023438.7626445,54750,0.5945999622344971
1732023438.7631006,99,0.5945999622344971
1732023470.523622,55454,0.6103999614715576
1732023470.5243793,100,0.6103999614715576
1732023503.590829,56158,0.6003999710083008
1732023503.5913198,101,0.6003999710083008
1732023536.4072435,56862,0.6061999797821045
1732023536.4077299,102,0.6061999797821045
1732023568.1451476,57566,0.6121999621391296
1732023568.1456125,103,0.6121999621391296
1732023601.1311932,58270,0.6043999791145325
1732023601.131806,104,0.6043999791145325
1732023633.1178088,58974,0.623199999332428
1732023633.118359,105,0.623199999332428
1732023666.4527645,59678,0.6172000169754028
1732023666.4532607,106,0.6172000169754028
1732023699.4972613,60382,0.6028000116348267
1732023699.4980476,107,0.6028000116348267
1732023731.5936208,61086,0.6159999966621399
1732023731.594149,108,0.6159999966621399
1732023764.7214181,61790,0.6043999791145325
1732023764.7220979,109,0.6043999791145325
1732023796.6419947,62494,0.6114000082015991
1732023796.6426287,110,0.6114000082015991
1732023828.2941725,63198,0.6137999892234802
1732023828.2947066,111,0.6137999892234802
1732023861.395082,63902,0.6177999973297119
1732023861.3955092,112,0.6177999973297119
1732023893.249004,64606,0.618399977684021
1732023893.2496624,113,0.618399977684021
1732023926.3495288,65310,0.6237999796867371
1732023926.3500896,114,0.6237999796867371
1732023959.5742593,66014,0.6277999877929688
1732023959.5746877,115,0.6277999877929688
1732023991.6113298,66718,0.6403999924659729
1732023991.61218,116,0.6403999924659729
1732024024.867074,67422,0.6349999904632568
1732024024.8676622,117,0.6349999904632568
1732024057.5485594,68126,0.6319999694824219
1732024057.5491984,118,0.6319999694824219
1732024089.2122364,68830,0.6341999769210815
1732024089.2129488,119,0.6341999769210815
1732024122.3282058,69534,0.6417999863624573
1732024122.328821,120,0.6417999863624573
1732024155.9350884,70238,0.6365999579429626
1732024155.9356806,121,0.6365999579429626
1732024187.8657658,70942,0.6398000121116638
1732024187.866274,122,0.6398000121116638
1732024220.875542,71646,0.6439999938011169
1732024220.876225,123,0.6439999938011169
1732024253.9982977,72350,0.6527999639511108
1732024253.9988592,124,0.6527999639511108
1732024287.097556,73054,0.6583999991416931
1732024287.098148,125,0.6583999991416931
1732024320.2951543,73758,0.6523999571800232
1732024320.2957191,126,0.6523999571800232
1732024353.4773436,74462,0.6565999984741211
1732024353.4780827,127,0.6565999984741211
1732024386.5707302,75166,0.6552000045776367
1732024386.5711768,128,0.6552000045776367
1732024418.3253043,75870,0.6620000004768372
1732024418.3258288,129,0.6620000004768372
1732024450.395693,76574,0.6503999829292297
1732024450.3963594,130,0.6503999829292297
1732024482.2933135,77278,0.6595999598503113
1732024482.2939737,131,0.6595999598503113
1732024515.2677634,77982,0.6613999605178833
1732024515.268347,132,0.6613999605178833
1732024547.5182943,78686,0.6538000106811523
1732024547.5188015,133,0.6538000106811523
1732024580.5493708,79390,0.6674000024795532
1732024580.5501397,134,0.6674000024795532
1732024612.369798,80094,0.6678000092506409
