/home/miura/lab/KD-hdas/results/stat/0-50/acc/g-0.1/search_stage_KD_cifar100_Curriculum_s2-expected2-sw3-g-0.1_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/acc/g-0.1/search_stage_KD_cifar100_Curriculum_s3-expected2-sw3-g-0.1_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/acc/g-0.1/search_stage_KD_cifar100_Curriculum_s1-expected2-sw3-g-0.1_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/acc/g-0.1/search_stage_KD_cifar100_Curriculum_s0-expected2-sw3-g-0.1_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/acc/g-0.1/search_stage_KD_cifar100_Curriculum_s4-expected2-sw3-g-0.1_0-50_tb.csv,row_average
0.5203199982643127,0.3850800096988678,0.5100799798965454,0.4059999883174896,0.1041200011968612,0.38511999547481535
0.5244399905204773,0.5307599902153015,0.5331599712371826,0.5267199873924255,0.4726000130176544,0.5175359904766083
0.510200023651123,0.5139200091362,0.5135999917984009,0.5249999761581421,0.4893200099468231,0.5104080021381379
0.1288000047206878,0.1257999986410141,0.1345999985933303,0.0751999989151954,0.1063999980688095,0.11415999978780741
0.2301999926567077,0.1861999928951263,0.152999997138977,0.186599999666214,0.1871999949216842,0.18863999545574184
0.2883999943733215,0.2173999994993209,0.2430000007152557,0.2037999927997589,0.1961999982595443,0.22975999712944026
0.3159999847412109,0.2513999938964844,0.2687999904155731,0.238999992609024,0.2467999905347824,0.264399990439415
0.24719999730587,0.2777999937534332,0.3330000042915344,0.2298000007867813,0.2953999936580658,0.27663999795913696
0.2732000052928924,0.3357999920845032,0.3021999895572662,0.2931999862194061,0.3084000051021576,0.30255999565124514
0.3547999858856201,0.3346000015735626,0.3025999963283539,0.2861999869346618,0.3407999873161316,0.32379999160766604
0.3289999961853027,0.282399982213974,0.3472000062465668,0.3027999997138977,0.3181999921798706,0.31591999530792236
0.3998000025749206,0.3610000014305115,0.3709999918937683,0.3443999886512756,0.3208000063896179,0.3593999981880188
0.4115999937057495,0.3423999845981598,0.3815999925136566,0.3279999792575836,0.3664000034332275,0.36599999070167544
0.3245999813079834,0.3763999938964844,0.3910000026226043,0.3481999933719635,0.3612000048160553,0.3602799952030182
0.4001999795436859,0.3741999864578247,0.3813999891281128,0.3400000035762787,0.3617999851703644,0.3715199887752533
0.2839999794960022,0.3827999830245971,0.421999990940094,0.3725999891757965,0.4025999903678894,0.3727999866008759
0.4368000030517578,0.4107999801635742,0.4181999862194061,0.3583999872207641,0.4246000051498413,0.40975999236106875
0.436599999666214,0.4097999930381775,0.4079999923706054,0.3669999837875366,0.3946000039577484,0.4031999945640564
0.4151999950408935,0.3885999917984009,0.3486000001430511,0.3775999844074249,0.4153999984264374,0.38907999396324155
0.3985999822616577,0.4077999889850616,0.3677999973297119,0.4217999875545501,0.4221999943256378,0.40363999009132384
0.4059999883174896,0.4381999969482422,0.4519999921321869,0.3775999844074249,0.4063999950885772,0.41603999137878417
0.3858000040054321,0.4129999876022339,0.435399979352951,0.388399988412857,0.4244000017642975,0.4093999922275543
0.4287999868392944,0.4277999997138977,0.4409999847412109,0.3869999945163727,0.429999977350235,0.42291998863220215
0.4289999902248382,0.435399979352951,0.4399999976158142,0.3856000006198883,0.4503999948501587,0.4280799925327301
0.488999992609024,0.4659999907016754,0.4495999813079834,0.4003999829292297,0.4213999807834625,0.445279985666275
0.4475999772548675,0.4578000009059906,0.4593999981880188,0.3935999870300293,0.4607999920845032,0.4438399910926819
0.4533999860286712,0.4629999995231628,0.3915999829769134,0.3628000020980835,0.4545999765396118,0.42507998943328856
0.4323999881744385,0.4557999968528747,0.4407999813556671,0.4456000030040741,0.4106000065803528,0.43703999519348147
0.4793999791145324,0.4614000022411346,0.4605999886989593,0.4487999975681305,0.4563999772071838,0.4613199889659881
0.4235999882221222,0.4721999764442444,0.4909999966621399,0.4052000045776367,0.4837999939918518,0.455159991979599
0.2559999823570251,0.4629999995231628,0.4826000034809112,0.4531999826431274,0.4474000036716461,0.42043999433517454
0.4666000008583069,0.4671999812126159,0.444599986076355,0.4575999975204468,0.4497999846935272,0.4571599900722504
0.4643999934196472,0.4705999791622162,0.4605999886989593,0.4601999819278717,0.4761999845504761,0.4663999855518341
0.5026000142097473,0.4519999921321869,0.4955999851226806,0.4097999930381775,0.4817999899387359,0.46835999488830565
0.4709999859333038,0.415800005197525,0.5023999810218811,0.4648000001907348,0.5044000148773193,0.47167999744415284
0.3734000027179718,0.4815999865531921,0.4847999811172485,0.4651999771595001,0.4862000048160553,0.45823999047279357
0.5123999714851379,0.4912000000476837,0.4879999756813049,0.4797999858856201,0.4837999939918518,0.4910399854183197
0.4979999959468841,0.4909999966621399,0.4495999813079834,0.4839999973773956,0.4259999990463257,0.46971999406814574
0.5004000067710876,0.4967999756336212,0.5275999903678894,0.4899999797344208,0.4601999819278717,0.49499998688697816
0.4727999866008758,0.5130000114440918,0.5013999938964844,0.4684000015258789,0.5013999938964844,0.4913999974727631
0.4404000043869018,0.4777999818325043,0.4873999953269958,0.4193999767303467,0.4531999826431274,0.4556399881839752
0.5127999782562256,0.4939999878406524,0.5054000020027161,0.4032000005245209,0.4971999824047088,0.48251999020576475
0.5347999930381775,0.4787999987602234,0.5399999618530273,0.4847999811172485,0.4761999845504761,0.5029199838638305
0.5234000086784363,0.5029999613761902,0.5306000113487244,0.4203999936580658,0.520799994468689,0.4996399939060211
0.5248000025749207,0.4808000028133392,0.5095999836921692,0.4809999763965606,0.5015999674797058,0.4995599865913391
0.4821999967098236,0.44200000166893,0.5311999917030334,0.4723999798297882,0.4717999994754791,0.4799199938774109
0.5230000019073486,0.5127999782562256,0.5004000067710876,0.4893999993801117,0.4937999844551086,0.5038799941539764
0.5166000127792358,0.5231999754905701,0.527400016784668,0.4842000007629394,0.4984000027179718,0.509960001707077
0.5081999897956848,0.5363999605178833,0.5049999952316284,0.4605999886989593,0.5157999992370605,0.5051999866962433
0.5497999787330627,0.4721999764442444,0.5521999597549438,0.4809999763965606,0.5031999945640564,0.5116799771785736
0.546999990940094,0.5248000025749207,0.5267999768257141,0.5126000046730042,0.495199978351593,0.5212799906730652
0.4772000014781952,0.5277999639511108,0.5389999747276306,0.5090000033378601,0.5263999700546265,0.5158799827098847
0.56659996509552,0.5389999747276306,0.5295999646186829,0.5031999945640564,0.5248000025749207,0.5326399803161621
0.5453999638557434,0.5493999719619751,0.54339998960495,0.5171999931335449,0.5108000040054321,0.5332399845123291
0.5333999991416931,0.527999997138977,0.5320000052452087,0.4909999966621399,0.527999997138977,0.5224799990653992
0.4857999980449676,0.5281999707221985,0.4925999939441681,0.5349999666213989,0.540399968624115,0.5163999795913696
0.5613999962806702,0.527400016784668,0.5393999814987183,0.527999997138977,0.5227999687194824,0.5357999920845031
0.5579999685287476,0.5460000038146973,0.5455999970436096,0.5227999687194824,0.5424000024795532,0.542959988117218
0.5392000079154968,0.5356000065803528,0.5539999604225159,0.5353999733924866,0.5561999678611755,0.5440799832344055
0.5551999807357788,0.5184000134468079,0.5673999786376953,0.5345999598503113,0.4945999979972839,0.5340399861335754
0.5415999889373779,0.5383999943733215,0.5295999646186829,0.5357999801635742,0.543999969959259,0.5378799796104431
0.5587999820709229,0.5429999828338623,0.5609999895095825,0.5311999917030334,0.5543999671936035,0.549679982662201
0.562999963760376,0.522599995136261,0.5519999861717224,0.5407999753952026,0.5527999997138977,0.5462399840354919
0.4995999932289123,0.5465999841690063,0.5759999752044678,0.5389999747276306,0.5317999720573425,0.5385999798774719
0.5712000131607056,0.5546000003814697,0.5845999717712402,0.5425999760627747,0.5708000063896179,0.5647599935531616
0.5759999752044678,0.5694000124931335,0.5763999819755554,0.5429999828338623,0.5532000064849854,0.5635999917984009
0.5794000029563904,0.5771999955177307,0.573199987411499,0.5497999787330627,0.5701999664306641,0.5699599862098694
0.5784000158309937,0.5727999806404114,0.5961999893188477,0.5411999821662903,0.5794000029563904,0.5735999941825867
0.5802000164985657,0.5813999772071838,0.5807999968528748,0.52920001745224,0.546999990940094,0.5637199997901916
0.5681999921798706,0.5789999961853027,0.5715999603271484,0.5604000091552734,0.5723999738693237,0.5703199863433838
0.5888000130653381,0.5799999833106995,0.5898000001907349,0.5633999705314636,0.5663999915122986,0.5776799917221069
0.5917999744415283,0.5841999650001526,0.5992000102996826,0.567799985408783,0.5601999759674072,0.5806399822235108
0.5703999996185303,0.5812000036239624,0.5949999690055847,0.5722000002861023,0.5755999684333801,0.5788799881935119
0.5795999765396118,0.5925999879837036,0.6043999791145325,0.5799999833106995,0.5703999996185303,0.5853999853134155
0.5777999758720398,0.5943999886512756,0.6089999675750732,0.5586000084877014,0.5730000138282776,0.5825599908828736
0.6128000020980835,0.5978000164031982,0.6064000129699707,0.5641999840736389,0.571399986743927,0.5905200004577636
0.6011999845504761,0.5857999920845032,0.6001999974250793,0.5934000015258789,0.5807999968528748,0.5922799944877625
0.5979999899864197,0.6053999662399292,0.621399998664856,0.5794000029563904,0.5942000150680542,0.5996799945831299
0.6079999804496765,0.6033999919891357,0.6037999987602234,0.5899999737739563,0.5934000015258789,0.5997199892997742
0.6019999980926514,0.5971999764442444,0.5963999629020691,0.5848000049591064,0.5888000130653381,0.5938399910926819
0.6164000034332275,0.598800003528595,0.6177999973297119,0.5767999887466431,0.6017999649047852,0.6023199915885925
0.6143999695777893,0.6067999601364136,0.5963999629020691,0.5989999771118164,0.5989999771118164,0.603119969367981
0.6179999709129333,0.5952000021934509,0.6254000067710876,0.59579998254776,0.6001999974250793,0.6069199919700623
0.6175999641418457,0.6035999655723572,0.6223999857902527,0.592799961566925,0.5999999642372131,0.6072799682617187
0.6137999892234802,0.6136000156402588,0.6175999641418457,0.5985999703407288,0.5961999893188477,0.6079599857330322
0.6169999837875366,0.6092000007629395,0.6189999580383301,0.6010000109672546,0.6064000129699707,0.6105199933052063
0.6087999939918518,0.6159999966621399,0.6222000122070312,0.5997999906539917,0.6037999987602234,0.6101199984550476
0.6272000074386597,0.6071999669075012,0.6258000135421753,0.6060000061988831,0.6053999662399292,0.6143199920654296
0.623199999332428,0.6121999621391296,0.626800000667572,0.6060000061988831,0.6028000116348267,0.6141999959945679
0.6243999600410461,0.6092000007629395,0.6255999803543091,0.6105999946594238,0.6065999865531921,0.6152799844741821
0.6200000047683716,0.6137999892234802,0.6277999877929688,0.6061999797821045,0.604200005531311,0.6143999934196472
0.6287999749183655,0.6043999791145325,0.6377999782562256,0.6051999926567078,0.6033999919891357,0.6159199833869934
0.6313999891281128,0.6205999851226807,0.6309999823570251,0.6065999865531921,0.6125999689102173,0.6204399824142456
0.6327999830245972,0.6159999966621399,0.6304000020027161,0.6061999797821045,0.6065999865531921,0.6183999896049499
0.621399998664856,0.6141999959945679,0.6263999938964844,0.6103999614715576,0.6173999905586243,0.617959988117218
0.6301999688148499,0.6204000115394592,0.6276000142097473,0.6028000116348267,0.6151999831199646,0.6192399978637695
0.6297999620437622,0.6187999844551086,0.6277999877929688,0.6057999730110168,0.6173999905586243,0.6199199795722962
0.6337999701499939,0.6157999634742737,0.6326000094413757,0.6082000136375427,0.6133999824523926,0.6207599878311157
0.6312000155448914,0.6164000034332275,0.6344000101089478,0.6049999594688416,0.6177999973297119,0.620959997177124
0.6345999836921692,0.6229999661445618,0.6273999810218811,0.6105999946594238,0.6118000149726868,0.6214799880981445
0.6263999938964844,0.6064000129699707,0.6290000081062317,0.6053999662399292,0.6154000163078308,0.6165199995040893
0.6315999627113342,0.6150000095367432,0.6340000033378601,0.6089999675750732,0.6218000054359436,0.6222799897193909
0.6362000107765198,0.616599977016449,0.6358000040054321,0.6136000156402588,0.6097999811172485,0.6223999977111816
