Wall time,Step,Value
1733216097.464999,391,0.04287999868392944
1733216097.65848,0,0.04287999868392944
1733216283.987901,782,0.06468000262975693
1733216284.16275,1,0.06468000262975693
1733216463.0440369,1173,0.1043199971318245
1733216463.2219555,2,0.1043199971318245
1733216639.2348564,1564,0.1215599998831749
1733216639.4089298,3,0.1215599998831749
1733216815.8444483,1955,0.12436000257730484
1733216816.0294585,4,0.12436000257730484
1733216993.5587227,2346,0.1597999930381775
1733216993.7299912,5,0.1597999930381775
1733217169.2012618,2737,0.17523999512195587
1733217169.386109,6,0.17523999512195587
1733217345.9112263,3128,0.1956000030040741
1733217346.0958116,7,0.1956000030040741
1733217521.1462054,3519,0.21491999924182892
1733217521.3126733,8,0.21491999924182892
1733217702.5294716,3910,0.2295999974012375
1733217702.7034645,9,0.2295999974012375
1733217880.6620228,4301,0.22976000607013702
1733217880.8445957,10,0.22976000607013702
1733218058.5074484,4692,0.24544000625610352
1733218058.6868732,11,0.24544000625610352
1733218237.1214416,5083,0.2524400055408478
1733218237.3004284,12,0.2524400055408478
1733218415.7436998,5474,0.2728799879550934
1733218415.9188845,13,0.2728799879550934
1733218593.8761947,5865,0.27663999795913696
1733218594.056388,14,0.27663999795913696
1733218771.118336,6256,0.2983199954032898
1733218771.2870612,15,0.2983199954032898
1733218949.4109483,6647,0.3157599866390228
1733218949.5853026,16,0.3157599866390228
1733219127.5408614,7038,0.3147599995136261
1733219127.715631,17,0.3147599995136261
1733219305.713311,7429,0.33267998695373535
1733219305.8903222,18,0.33267998695373535
1733219483.9726262,7820,0.3452000021934509
1733219484.151013,19,0.3452000021934509
1733219662.8820112,8211,0.3511199951171875
1733219663.060111,20,0.3511199951171875
1733219840.825112,8602,0.355679988861084
1733219841.0020418,21,0.355679988861084
1733220020.5008368,8993,0.3497599959373474
1733220020.6793761,22,0.3497599959373474
1733220197.687465,9384,0.385560005903244
1733220197.8656063,23,0.385560005903244
1733220376.8733015,9775,0.3932400047779083
1733220377.0509167,24,0.3932400047779083
1733220556.0666866,10166,0.40031999349594116
1733220556.2451158,25,0.40031999349594116
1733220734.4029658,10557,0.40459999442100525
1733220734.5815022,26,0.40459999442100525
1733220912.5944066,10948,0.40639999508857727
1733220912.772005,27,0.40639999508857727
1733221090.6517076,11339,0.406360000371933
1733221090.8319643,28,0.406360000371933
1733221268.2433982,11730,0.4197999835014343
1733221268.5401003,29,0.4197999835014343
1733221445.3232791,12121,0.42419999837875366
