/home/miura/lab/KD-hdas/results/stat/32layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s9-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s3-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s1-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s7-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s8-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s2-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s5-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s0-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s6-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s4-L32_tb.csv,row_average
0.4713999927043915,0.4461999833583832,0.4779999852180481,0.4541999995708465,0.4533999860286712,0.4598000049591064,0.4567999839782715,0.4601999819278717,0.4775999784469604,0.4053999781608581,0.4562999874353409
0.4555999934673309,0.4653999805450439,0.4544000029563904,0.4984000027179718,0.4779999852180481,0.4869999885559082,0.4713999927043915,0.4763999879360199,0.4641999900341034,0.4641999900341034,0.47149999141693116
0.4526000022888183,0.4873999953269958,0.4787999987602234,0.4909999966621399,0.4720000028610229,0.4687999784946441,0.4961999952793121,0.48539999127388,0.4921999871730804,0.4720000028610229,0.479639995098114
0.4736000001430511,0.4681999981403351,0.4881999790668487,0.4824000000953674,0.4993999898433685,0.4720000028610229,0.4767999947071075,0.4862000048160553,0.477400004863739,0.4795999825000763,0.4803799957036972
0.4847999811172485,0.4953999817371368,0.496999979019165,0.493399977684021,0.5001999735832214,0.4811999797821045,0.4935999810695648,0.4699999988079071,0.4526000022888183,0.4772000014781952,0.4845399856567383
0.4535999894142151,0.4839999973773956,0.5059999823570251,0.5063999891281128,0.4787999987602234,0.4763999879360199,0.4769999980926513,0.4867999851703644,0.4867999851703644,0.4447999894618988,0.4800599902868271
0.4953999817371368,0.4821999967098236,0.4967999756336212,0.4811999797821045,0.4705999791622162,0.5077999830245972,0.5198000073432922,0.4885999858379364,0.4991999864578247,0.4826000034809112,0.4924199879169464
0.468999981880188,0.4932000041007995,0.5023999810218811,0.451799988746643,0.5001999735832214,0.51419997215271,0.4666000008583069,0.4429999887943268,0.5040000081062317,0.498199999332428,0.48425998985767366
0.4851999878883362,0.5033999681472778,0.5119999647140503,0.5180000066757202,0.4501999914646148,0.5155999660491943,0.490799993276596,0.5095999836921692,0.5169999599456787,0.4855999946594238,0.4987399816513062
0.4715999960899353,0.5121999979019165,0.4901999831199646,0.5108000040054321,0.5152000188827515,0.5184000134468079,0.4903999865055084,0.4975999891757965,0.4991999864578247,0.5065999627113342,0.5012199938297272
0.5049999952316284,0.5095999836921692,0.5134000182151794,0.522599995136261,0.4873999953269958,0.5087999701499939,0.488999992609024,0.4971999824047088,0.5008000135421753,0.4523999989032745,0.49861999452114103
0.4950000047683716,0.5307999849319458,0.5155999660491943,0.5191999673843384,0.5248000025749207,0.4817999899387359,0.5116000175476074,0.5139999985694885,0.5033999681472778,0.4839999973773956,0.5080199897289276
0.4925999939441681,0.4961999952793121,0.5135999917984009,0.5194000005722046,0.5131999850273132,0.5105999708175659,0.4948000013828277,0.5054000020027161,0.4943999946117401,0.4824000000953674,0.5022599935531616
0.4917999804019928,0.5212000012397766,0.4984000027179718,0.5095999836921692,0.5217999815940857,0.4863999783992767,0.4873999953269958,0.5339999794960022,0.4797999858856201,0.4891999959945678,0.5019599884748459
0.5081999897956848,0.5302000045776367,0.5241999626159668,0.5101999640464783,0.5297999978065491,0.5257999897003174,0.5257999897003174,0.5062000155448914,0.4860000014305115,0.501800000667572,0.5148199915885925
0.4655999839305877,0.4790000021457672,0.5157999992370605,0.4930000007152557,0.5285999774932861,0.5227999687194824,0.5001999735832214,0.5108000040054321,0.542199969291687,0.519599974155426,0.5077599853277206
0.5223999619483948,0.5447999835014343,0.4857999980449676,0.519599974155426,0.527400016784668,0.5293999910354614,0.5184000134468079,0.4967999756336212,0.5199999809265137,0.4813999831676483,0.5145999878644943
0.524399995803833,0.4927999973297119,0.520799994468689,0.5087999701499939,0.5173999667167664,0.5198000073432922,0.5351999998092651,0.5306000113487244,0.548799991607666,0.5267999768257141,0.5225399911403656
0.5317999720573425,0.5345999598503113,0.5231999754905701,0.5302000045776367,0.5374000072479248,0.4966000020503998,0.4777999818325043,0.5123999714851379,0.5223999619483948,0.531000018119812,0.5197399854660034
0.5049999952316284,0.5239999890327454,0.4932000041007995,0.5169999599456787,0.5216000080108643,0.5127999782562256,0.5275999903678894,0.5223999619483948,0.5333999991416931,0.540399968624115,0.5197399854660034
0.5191999673843384,0.5447999835014343,0.520799994468689,0.5293999910354614,0.5437999963760376,0.4909999966621399,0.5077999830245972,0.5288000106811523,0.5345999598503113,0.490799993276596,0.5210999876260758
0.5339999794960022,0.5564000010490417,0.5221999883651733,0.550000011920929,0.5137999653816223,0.5245999693870544,0.5425999760627747,0.5148000121116638,0.5253999829292297,0.5187999606132507,0.5302599847316742
0.5325999855995178,0.54339998960495,0.532800018787384,0.5275999903678894,0.5187999606132507,0.5175999999046326,0.5493999719619751,0.5299999713897705,0.5299999713897705,0.5486000180244446,0.5330799877643585
0.5306000113487244,0.524399995803833,0.5333999991416931,0.5546000003814697,0.5077999830245972,0.5099999904632568,0.5486000180244446,0.5374000072479248,0.5288000106811523,0.5378000140190125,0.5313400030136108
0.5442000031471252,0.5392000079154968,0.4787999987602234,0.5295999646186829,0.5311999917030334,0.5087999701499939,0.5169999599456787,0.5489999651908875,0.5033999681472778,0.5497999787330627,0.5250999808311463
0.5205999612808228,0.5411999821662903,0.5613999962806702,0.5406000018119812,0.5353999733924866,0.5349999666213989,0.5493999719619751,0.5443999767303467,0.5543999671936035,0.5067999958992004,0.5389199793338776
0.5460000038146973,0.5155999660491943,0.5424000024795532,0.5302000045776367,0.5411999821662903,0.5600000023841858,0.5191999673843384,0.5245999693870544,0.546999990940094,0.5231999754905701,0.5349399864673614
0.5342000126838684,0.5479999780654907,0.5324000120162964,0.5339999794960022,0.5324000120162964,0.5315999984741211,0.5443999767303467,0.5295999646186829,0.5411999821662903,0.5461999773979187,0.5373999893665313
0.5397999882698059,0.5564000010490417,0.5351999998092651,0.5399999618530273,0.5541999936103821,0.5539999604225159,0.5496000051498413,0.5119999647140503,0.5098000168800354,0.551800012588501,0.5402799904346466
0.527400016784668,0.5497999787330627,0.5577999949455261,0.5543999671936035,0.5676000118255615,0.5551999807357788,0.5435999631881714,0.5277999639511108,0.5471999645233154,0.5636000037193298,0.5494399845600129
0.5600000023841858,0.5187999606132507,0.540399968624115,0.5550000071525574,0.5465999841690063,0.5415999889373779,0.5723999738693237,0.5351999998092651,0.551800012588501,0.545799970626831,0.5467599868774414
0.5365999937057495,0.542199969291687,0.5361999869346619,0.5726000070571899,0.5113999843597412,0.564799964427948,0.5579999685287476,0.5537999868392944,0.5568000078201294,0.557200014591217,0.5489599883556366
0.5577999949455261,0.553600013256073,0.4891999959945678,0.548799991607666,0.5539999604225159,0.5577999949455261,0.5455999970436096,0.5733999609947205,0.5626000165939331,0.5363999605178833,0.5479199886322021
0.5537999868392944,0.5623999834060669,0.5550000071525574,0.5577999949455261,0.5691999793052673,0.5401999950408936,0.551800012588501,0.5645999908447266,0.5471999645233154,0.5486000180244446,0.5550599932670593
0.5525999665260315,0.5532000064849854,0.5529999732971191,0.5555999875068665,0.5708000063896179,0.5546000003814697,0.5479999780654907,0.5573999881744385,0.5475999712944031,0.5586000084877014,0.5551399886608124
0.5149999856948853,0.5537999868392944,0.5475999712944031,0.5809999704360962,0.5817999839782715,0.5475999712944031,0.5396000146865845,0.550000011920929,0.5547999739646912,0.5565999746322632,0.5527799844741821
0.5645999908447266,0.5383999943733215,0.5389999747276306,0.5442000031471252,0.5527999997138977,0.5450000166893005,0.538599967956543,0.5550000071525574,0.5317999720573425,0.5626000165939331,0.5471999943256378
0.5582000017166138,0.5590000152587891,0.5597999691963196,0.5641999840736389,0.5651999711990356,0.579800009727478,0.5679999589920044,0.5662000179290771,0.5564000010490417,0.5303999781608582,0.5607199907302857
0.5450000166893005,0.569599986076355,0.545199990272522,0.5631999969482422,0.555400013923645,0.5171999931335449,0.5622000098228455,0.536799967288971,0.5379999876022339,0.5564000010490417,0.5488999962806702
0.5640000104904175,0.5759999752044678,0.568399965763092,0.5645999908447266,0.5741999745368958,0.5302000045776367,0.5521999597549438,0.579800009727478,0.5641999840736389,0.56659996509552,0.5640199840068817
0.5803999900817871,0.5784000158309937,0.571399986743927,0.5759999752044678,0.5803999900817871,0.5297999978065491,0.5601999759674072,0.5745999813079834,0.5590000152587891,0.5626000165939331,0.5672799944877625
0.5619999766349792,0.532800018787384,0.5442000031471252,0.5753999948501587,0.5803999900817871,0.5501999855041504,0.5789999961853027,0.5867999792098999,0.5651999711990356,0.5555999875068665,0.563159990310669
0.5723999738693237,0.5601999759674072,0.5748000144958496,0.5673999786376953,0.5759999752044678,0.543999969959259,0.5753999948501587,0.5916000008583069,0.5501999855041504,0.555400013923645,0.5667399883270263
0.5807999968528748,0.5839999914169312,0.5715999603271484,0.555400013923645,0.5859999656677246,0.562999963760376,0.5776000022888184,0.5917999744415283,0.5777999758720398,0.5619999766349792,0.5749999821186066
0.5637999773025513,0.5626000165939331,0.5654000043869019,0.5825999975204468,0.5679999589920044,0.5979999899864197,0.5153999924659729,0.5825999975204468,0.574999988079071,0.5496000051498413,0.566299992799759
0.5838000178337097,0.5429999828338623,0.5906000137329102,0.5655999779701233,0.5961999893188477,0.5719999670982361,0.5569999814033508,0.5805999636650085,0.573199987411499,0.5699999928474426,0.573199987411499
0.5805999636650085,0.5631999969482422,0.5511999726295471,0.5925999879837036,0.5916000008583069,0.5723999738693237,0.5773999691009521,0.590999960899353,0.5884000062942505,0.5839999914169312,0.5792399823665619
0.5992000102996826,0.587399959564209,0.5859999656677246,0.5917999744415283,0.555400013923645,0.5893999934196472,0.5931999683380127,0.5637999773025513,0.5751999616622925,0.5823999643325806,0.5823799788951873
0.5769999623298645,0.5907999873161316,0.5821999907493591,0.5888000130653381,0.5989999771118164,0.5857999920845032,0.5595999956130981,0.585599958896637,0.568399965763092,0.5703999996185303,0.580759984254837
0.5906000137329102,0.5996000170707703,0.576200008392334,0.5881999731063843,0.569599986076355,0.5902000069618225,0.5730000138282776,0.5881999731063843,0.587399959564209,0.5952000021934509,0.5858199954032898
0.5835999846458435,0.5949999690055847,0.5649999976158142,0.578000009059906,0.5843999981880188,0.5870000123977661,0.576200008392334,0.5703999996185303,0.5848000049591064,0.5827999711036682,0.5807199954986573
0.5830000042915344,0.593999981880188,0.5985999703407288,0.5953999757766724,0.5812000036239624,0.5753999948501587,0.5694000124931335,0.5694000124931335,0.600600004196167,0.5812000036239624,0.5848199963569641
0.5857999920845032,0.6010000109672546,0.5952000021934509,0.5849999785423279,0.5885999798774719,0.597000002861023,0.5863999724388123,0.5884000062942505,0.5875999927520752,0.5741999745368958,0.5889199912548065
0.5884000062942505,0.6177999973297119,0.5924000144004822,0.5889999866485596,0.6150000095367432,0.5845999717712402,0.574400007724762,0.5838000178337097,0.5911999940872192,0.6029999852180481,0.5939599990844726
0.5911999940872192,0.6209999918937683,0.5848000049591064,0.5979999899864197,0.6093999743461609,0.593999981880188,0.5899999737739563,0.6083999872207642,0.5803999900817871,0.592199981212616,0.5969399869441986
0.5785999894142151,0.6179999709129333,0.5942000150680542,0.6064000129699707,0.6047999858856201,0.5978000164031982,0.592799961566925,0.5978000164031982,0.5929999947547913,0.6074000000953674,0.5990799963474274
0.5906000137329102,0.6107999682426453,0.6010000109672546,0.5952000021934509,0.5879999995231628,0.6132000088691711,0.5925999879837036,0.5952000021934509,0.5857999920845032,0.6053999662399292,0.5977799952030182
0.6010000109672546,0.6193999648094177,0.5999999642372131,0.6021999716758728,0.6137999892234802,0.5947999954223633,0.590999960899353,0.6078000068664551,0.5885999798774719,0.5916000008583069,0.6010199844837188
0.5985999703407288,0.6172000169754028,0.604200005531311,0.5888000130653381,0.6021999716758728,0.6025999784469604,0.6065999865531921,0.597599983215332,0.5906000137329102,0.6128000020980835,0.6021199941635131
0.6003999710083008,0.6164000034332275,0.6129999756813049,0.6037999987602234,0.6001999974250793,0.5781999826431274,0.6051999926567078,0.604200005531311,0.5843999981880188,0.6136000156402588,0.601939994096756
0.6003999710083008,0.6155999898910522,0.5960000157356262,0.6155999898910522,0.6139999628067017,0.6082000136375427,0.5971999764442444,0.621999979019165,0.6046000123023987,0.5979999899864197,0.6071599900722504
0.5989999771118164,0.6139999628067017,0.6254000067710876,0.6079999804496765,0.6169999837875366,0.6132000088691711,0.6100000143051147,0.6089999675750732,0.6141999959945679,0.618399977684021,0.6128199875354767
0.6186000108718872,0.626800000667572,0.6065999865531921,0.6125999689102173,0.6061999797821045,0.6114000082015991,0.6057999730110168,0.6096000075340271,0.6132000088691711,0.5961999893188477,0.6106999933719635
0.6200000047683716,0.6229999661445618,0.6107999682426453,0.6189999580383301,0.6169999837875366,0.5971999764442444,0.6037999987602234,0.6187999844551086,0.6141999959945679,0.6043999791145325,0.6128199815750122
0.6151999831199646,0.6297999620437622,0.6258000135421753,0.6141999959945679,0.6405999660491943,0.6055999994277954,0.6157999634742737,0.6168000102043152,0.6173999905586243,0.6177999973297119,0.6198999881744385
0.6173999905586243,0.6362000107765198,0.6323999762535095,0.6294000148773193,0.6243999600410461,0.6136000156402588,0.6118000149726868,0.6175999641418457,0.6151999831199646,0.6254000067710876,0.6223399937152863
0.6240000128746033,0.6277999877929688,0.6312000155448914,0.6207999587059021,0.6380000114440918,0.6243999600410461,0.6150000095367432,0.6365999579429626,0.6179999709129333,0.6299999952316284,0.6265799880027771
0.6355999708175659,0.6355999708175659,0.6319999694824219,0.6295999884605408,0.6297999620437622,0.6159999966621399,0.6209999918937683,0.6197999715805054,0.6128000020980835,0.623199999332428,0.6255399823188782
0.626800000667572,0.6387999653816223,0.6279999613761902,0.6265999674797058,0.6251999735832214,0.6255999803543091,0.6187999844551086,0.625,0.6141999959945679,0.6291999816894531,0.625819981098175
0.6363999843597412,0.6462000012397766,0.6272000074386597,0.6204000115394592,0.6301999688148499,0.6312000155448914,0.621999979019165,0.6405999660491943,0.6215999722480774,0.6383999586105347,0.6314199864864349
0.6291999816894531,0.6367999911308289,0.6255999803543091,0.6281999945640564,0.6452000141143799,0.6295999884605408,0.6187999844551086,0.6341999769210815,0.628600001335144,0.6349999904632568,0.6311199903488159
0.6362000107765198,0.6399999856948853,0.6247999668121338,0.6330000162124634,0.6466000080108643,0.6359999775886536,0.6381999850273132,0.6272000074386597,0.6323999762535095,0.6335999965667725,0.6347999930381775
0.6341999769210815,0.6416000127792358,0.6294000148773193,0.628600001335144,0.6425999999046326,0.6313999891281128,0.6299999952316284,0.6376000046730042,0.6297999620437622,0.6297999620437622,0.6334999918937683
0.6348000168800354,0.6423999667167664,0.6371999979019165,0.6340000033378601,0.640999972820282,0.6470000147819519,0.6369999647140503,0.6362000107765198,0.6308000087738037,0.6295999884605408,0.6369999945163727
0.645799994468689,0.6481999754905701,0.6441999673843384,0.6348000168800354,0.6570000052452087,0.6398000121116638,0.640999972820282,0.6340000033378601,0.6312000155448914,0.6383999586105347,0.6414399921894074
0.6412000060081482,0.6535999774932861,0.640999972820282,0.6367999911308289,0.6525999903678894,0.6419999599456787,0.6369999647140503,0.6385999917984009,0.6340000033378601,0.6395999789237976,0.6416399836540222
