/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s5-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s9-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s3-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s8-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s1-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s6-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s2-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s4-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s7-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s0-relaxEval-LRreset_tb.csv,row_average
0.323879987001419,0.340719997882843,0.3341200053691864,0.3236399888992309,0.3216800093650818,0.3398399949073791,0.3091599941253662,0.3326799869537353,0.3218800127506256,0.3401600122451782,0.3287759989500046
0.3497999906539917,0.3695999979972839,0.3616000115871429,0.3420000076293945,0.351639986038208,0.3565999865531921,0.3314000070095062,0.3504000008106231,0.3637599945068359,0.3440000116825104,0.3520799994468689
0.3610799908638,0.3798399865627289,0.3641999959945678,0.3646000027656555,0.3586399853229522,0.3636400103569031,0.3716799914836883,0.365799993276596,0.3617999851703644,0.3825199902057647,0.3673799932003021
0.3754400014877319,0.3783600032329559,0.3650799989700317,0.3850399851799011,0.3653599917888641,0.3766399919986725,0.3714799880981445,0.3870399892330169,0.3819999992847442,0.3892799913883209,0.3775719940662384
0.3923600018024444,0.4061200022697449,0.3922399878501892,0.3743599951267242,0.3852399885654449,0.3930799961090088,0.3875199854373932,0.393200010061264,0.3837200105190277,0.4074800014495849,0.39153199791908266
0.3912400007247925,0.3967599868774414,0.3997600078582763,0.396479994058609,0.4039599895477295,0.3998000025749206,0.3793599903583526,0.3926799893379211,0.3986000120639801,0.4165599942207336,0.3975199967622757
0.4034000039100647,0.4098800122737884,0.4045999944210052,0.4072799980640411,0.4151600003242492,0.4113599956035614,0.4151999950408935,0.4129599928855896,0.4220399856567383,0.4174399971961975,0.4119319975376129
0.4032799899578094,0.4298399984836578,0.4175600111484527,0.4219599962234497,0.4215999841690063,0.4171999990940094,0.4047200083732605,0.3998000025749206,0.4181599915027618,0.4203200042247772,0.4154439985752106
0.4211199879646301,0.4271200001239776,0.4377999901771545,0.4325200021266937,0.4346399903297424,0.4317199885845184,0.419840008020401,0.4212400019168854,0.4327600002288818,0.4480800032615661,0.43068399727344514
0.4358400106430053,0.4266799986362457,0.4476400017738342,0.4356800019741058,0.4382799863815307,0.4277600049972534,0.4402799904346466,0.4224399924278259,0.4386799931526184,0.425599992275238,0.43388799726963045
0.4424000084400177,0.4544399976730346,0.4312399923801422,0.4494400024414062,0.4323199987411499,0.4410800039768219,0.4334000051021576,0.452239990234375,0.4377200007438659,0.4505200088024139,0.4424800008535385
0.4462400078773498,0.4451600015163421,0.4420799911022186,0.4475600123405456,0.4462800025939941,0.4532000124454498,0.4338400065898895,0.4481199979782104,0.4482400119304657,0.456959992647171,0.4467680037021637
0.4418799877166748,0.4655599892139435,0.4548400044441223,0.4442000091075897,0.4424000084400177,0.4429199993610382,0.447840005159378,0.4431599974632263,0.4675999879837036,0.4506399929523468,0.4501039981842041
0.4427599906921386,0.4623599946498871,0.4611999988555908,0.4621599912643432,0.4578000009059906,0.4760400056838989,0.4532000124454498,0.4536399841308594,0.4610399901866913,0.4610799849033355,0.45912799537181853
0.466399997472763,0.4707199931144714,0.4548400044441223,0.4599599838256836,0.4760000109672546,0.4724400043487549,0.4614799916744232,0.4611600041389465,0.4687199890613556,0.4677599966526031,0.46594799757003785
0.4712399840354919,0.4784800112247467,0.4609200060367584,0.4724799990653991,0.4748800098896026,0.4727199971675873,0.4752399921417236,0.4699600040912628,0.4620400071144104,0.4749599993228912,0.47129200100898744
0.4641999900341034,0.4803999960422516,0.4617199897766113,0.4713200032711029,0.4715999960899353,0.4660800099372864,0.4718399941921234,0.4721199870109558,0.4698399901390075,0.4382399916648865,0.4667359948158264
0.4790000021457672,0.473360002040863,0.4674400091171264,0.4764800071716308,0.4749200046062469,0.4793599843978882,0.4631199836730957,0.4765599966049194,0.4811199903488159,0.4783999919891357,0.474975997209549
0.4707199931144714,0.4573999941349029,0.4632799923419952,0.4676800072193146,0.4738799929618835,0.4761199951171875,0.4749200046062469,0.4828799962997436,0.4839600026607513,0.4860399961471557,0.4736879974603652
0.4859600067138672,0.4875999987125397,0.4724000096321106,0.4844799935817718,0.4848800003528595,0.4968400001525879,0.4767200052738189,0.4711599946022033,0.4879199862480163,0.477400004863739,0.48253600001335145
0.4871599972248077,0.4773600101470947,0.4793599843978882,0.4925599992275238,0.4749200046062469,0.483599990606308,0.4846799969673157,0.4713599979877472,0.4868800044059753,0.4860799908638,0.48239599764347074
0.4958800077438354,0.4764800071716308,0.4893999993801117,0.4846799969673157,0.4891600012779236,0.4837999939918518,0.4812799990177154,0.4949199855327606,0.4824000000953674,0.4768399894237518,0.48548399806022646
0.4825199842453003,0.4945200085639953,0.4783599972724914,0.4826399981975555,0.5011600255966187,0.488319993019104,0.4754000008106231,0.4613600075244903,0.4900400042533874,0.4570800065994262,0.48114000260829926
0.4880000054836273,0.4882400035858154,0.4847599864006042,0.4798800051212311,0.4945600032806396,0.4749599993228912,0.480239987373352,0.481359988451004,0.4917199909687042,0.4913199841976166,0.4855039954185486
0.4774799942970276,0.4875999987125397,0.4908399879932403,0.486519992351532,0.4936000108718872,0.4859600067138672,0.4876799881458282,0.4867599904537201,0.4750799834728241,0.5011199712753296,0.4872639924287796
0.4867199957370758,0.4989199936389923,0.4856799840927124,0.5030400156974792,0.4988400042057037,0.490799993276596,0.480679988861084,0.4997200071811676,0.5012400150299072,0.490799993276596,0.49364399909973145
0.4850800037384033,0.4961600005626678,0.4905599951744079,0.4973199963569641,0.5007200241088867,0.495279997587204,0.5018799901008606,0.4838399887084961,0.4943999946117401,0.4999600052833557,0.4945199996232986
0.5003200173377991,0.4907599985599518,0.5001199841499329,0.4918000102043152,0.4776000082492828,0.4984799921512604,0.4904400110244751,0.4950000047683716,0.5017200112342834,0.4965600073337555,0.4942800045013428
0.4864000082015991,0.5013200044631958,0.503279983997345,0.4959200024604797,0.4900799989700317,0.4980399906635284,0.483240008354187,0.4955199956893921,0.498199999332428,0.5020800232887268,0.49540800154209136
0.5127999782562256,0.491239994764328,0.5109599828720093,0.5001199841499329,0.4909200072288513,0.5017200112342834,0.4916400015354156,0.4962799847126007,0.5087199807167053,0.5029600262641907,0.5007359951734542
0.4937599897384643,0.4936000108718872,0.5012000203132629,0.4989199936389923,0.4908399879932403,0.495959997177124,0.5003200173377991,0.486840009689331,0.5021200180053711,0.4982399940490722,0.49618000388145445
0.4918000102043152,0.4981200098991394,0.4796000123023987,0.5166400074958801,0.5108799934387207,0.5113199949264526,0.5004799962043762,0.5105999708175659,0.4975599944591522,0.5041599869728088,0.502115997672081
0.5063599944114685,0.503279983997345,0.5020399689674377,0.5023999810218811,0.5213599801063538,0.5095199942588806,0.4978399872779846,0.4979600012302398,0.5155199766159058,0.5064399838447571,0.5062719851732254
0.4986400008201599,0.5032399892807007,0.4982399940490722,0.5123599767684937,0.5038399696350098,0.5100799798965454,0.4940400123596191,0.5094000101089478,0.491239994764328,0.5087599754333496,0.5029839903116227
0.4846000075340271,0.5077199935913086,0.4951199889183044,0.5144000053405762,0.5015599727630615,0.5059599876403809,0.5031200051307678,0.5067999958992004,0.4909600019454956,0.4979200065135956,0.5008159965276718
0.5000799894332886,0.5177199840545654,0.5112000107765198,0.5105199813842773,0.4954400062561035,0.5217199921607971,0.5158399939537048,0.5034800171852112,0.5137199759483337,0.5098000168800354,0.5099519968032837
0.5106800198554993,0.5000399947166443,0.5063199996948242,0.4992400109767914,0.5001199841499329,0.5017600059509277,0.5022000074386597,0.4906399846076965,0.5192400217056274,0.5166400074958801,0.5046880036592484
0.4979200065135956,0.5199599862098694,0.5056399703025818,0.5187199711799622,0.5115199685096741,0.4923999905586242,0.5017600059509277,0.5123599767684937,0.5007200241088867,0.5099999904632568,0.5070999890565873
0.5094799995422363,0.5100399851799011,0.5070400238037109,0.5079200267791748,0.510159969329834,0.4966000020503998,0.5087999701499939,0.5291600227355957,0.5078799724578857,0.5062000155448914,0.5093279987573623
0.5123199820518494,0.5169199705123901,0.517799973487854,0.5197200179100037,0.5108000040054321,0.4994800090789795,0.5027199983596802,0.5147600173950195,0.5159599781036377,0.4975599944591522,0.5108039945363998
0.4809999763965606,0.4569999873638153,0.4808000028133392,0.4867999851703644,0.4899999797344208,0.4839999973773956,0.4844000041484833,0.4763999879360199,0.4883999824523926,0.5008000135421753,0.4829599916934967
0.4919999837875366,0.4839999973773956,0.5216000080108643,0.5108000040054321,0.4971999824047088,0.4950000047683716,0.459199994802475,0.5112000107765198,0.4932000041007995,0.5149999856948853,0.49791999757289884
0.4795999825000763,0.4655999839305877,0.5023999810218811,0.4899999797344208,0.5191999673843384,0.4921999871730804,0.5157999992370605,0.4912000000476837,0.498799979686737,0.5067999958992004,0.49615998566150665
0.4671999812126159,0.5112000107765198,0.4869999885559082,0.5009999871253967,0.5077999830245972,0.5103999972343445,0.4917999804019928,0.5091999769210815,0.4948000013828277,0.5067999958992004,0.4987199902534485
0.5126000046730042,0.4997999966144562,0.5245999693870544,0.4997999966144562,0.515999972820282,0.5008000135421753,0.5063999891281128,0.517799973487854,0.5026000142097473,0.5212000012397766,0.5101599931716919
0.51419997215271,0.5230000019073486,0.5221999883651733,0.5065999627113342,0.5126000046730042,0.4790000021457672,0.520799994468689,0.5026000142097473,0.5148000121116638,0.5187999606132507,0.5114599913358688
0.5267999768257141,0.493399977684021,0.4984000027179718,0.5051999688148499,0.4763999879360199,0.5166000127792358,0.5116000175476074,0.5045999884605408,0.5313999652862549,0.5083999633789062,0.5072799861431122
0.5253999829292297,0.4885999858379364,0.5001999735832214,0.5103999972343445,0.5203999876976013,0.5023999810218811,0.4979999959468841,0.5271999835968018,0.5009999871253967,0.5094000101089478,0.5082999885082244
0.5216000080108643,0.5069999694824219,0.5027999877929688,0.5080000162124634,0.522599995136261,0.5162000060081482,0.4829999804496765,0.5026000142097473,0.5180000066757202,0.498199999332428,0.5079999983310699
0.5026000142097473,0.4995999932289123,0.5285999774932861,0.5037999749183655,0.5378000140190125,0.5333999991416931,0.5121999979019165,0.5401999950408936,0.5325999855995178,0.548799991607666,0.5239599943161011
0.5313999652862549,0.5175999999046326,0.5253999829292297,0.4763999879360199,0.5307999849319458,0.5216000080108643,0.4783999919891357,0.5095999836921692,0.5144000053405762,0.5080000162124634,0.5113599926233292
0.5187999606132507,0.5076000094413757,0.5234000086784363,0.5241999626159668,0.5209999680519104,0.5145999789237976,0.520799994468689,0.5091999769210815,0.5131999850273132,0.5090000033378601,0.5161799848079681
0.5234000086784363,0.5461999773979187,0.5073999762535095,0.5117999911308289,0.54339998960495,0.540399968624115,0.5277999639511108,0.5144000053405762,0.4769999980926513,0.5130000114440918,0.5204799890518188
0.5149999856948853,0.5266000032424927,0.5295999646186829,0.5253999829292297,0.5365999937057495,0.5331999659538269,0.540399968624115,0.5137999653816223,0.5357999801635742,0.5371999740600586,0.5293599784374237
0.536799967288971,0.524399995803833,0.545799970626831,0.5275999903678894,0.5353999733924866,0.5137999653816223,0.5307999849319458,0.5230000019073486,0.5501999855041504,0.5353999733924866,0.5323199808597565
0.5277999639511108,0.526199996471405,0.5483999848365784,0.5363999605178833,0.519599974155426,0.5489999651908875,0.5189999938011169,0.5005999803543091,0.5004000067710876,0.488999992609024,0.5216399818658829
0.5378000140190125,0.5345999598503113,0.557200014591217,0.5351999998092651,0.5496000051498413,0.5191999673843384,0.5119999647140503,0.4963999986648559,0.5320000052452087,0.5450000166893005,0.5318999946117401
0.5396000146865845,0.5335999727249146,0.5455999970436096,0.5453999638557434,0.548799991607666,0.5658000111579895,0.538599967956543,0.5401999950408936,0.5587999820709229,0.5342000126838684,0.5450599908828735
0.5094000101089478,0.526199996471405,0.5435999631881714,0.531000018119812,0.5371999740600586,0.5396000146865845,0.5338000059127808,0.527400016784668,0.5379999876022339,0.5392000079154968,0.5325399994850158
0.5365999937057495,0.5121999979019165,0.5637999773025513,0.5360000133514404,0.5489999651908875,0.5345999598503113,0.5443999767303467,0.5425999760627747,0.5486000180244446,0.5360000133514404,0.5403799891471863
0.5401999950408936,0.538599967956543,0.550000011920929,0.5406000018119812,0.5189999938011169,0.5461999773979187,0.5275999903678894,0.5424000024795532,0.5493999719619751,0.5515999794006348,0.5405599892139434
0.5113999843597412,0.5478000044822693,0.5116000175476074,0.5479999780654907,0.5435999631881714,0.5397999882698059,0.5417999625205994,0.5130000114440918,0.540399968624115,0.5424000024795532,0.5339799880981445
0.5539999604225159,0.5618000030517578,0.5501999855041504,0.5478000044822693,0.5507999658584595,0.5357999801635742,0.5361999869346619,0.542199969291687,0.5515999794006348,0.5163999795913696,0.544679981470108
0.5185999870300293,0.5325999855995178,0.5541999936103821,0.5555999875068665,0.5511999726295471,0.5539999604225159,0.5257999897003174,0.5550000071525574,0.5281999707221985,0.5468000173568726,0.5421999871730805
0.5329999923706055,0.5335999727249146,0.5569999814033508,0.5155999660491943,0.5473999977111816,0.5442000031471252,0.521399974822998,0.545199990272522,0.5335999727249146,0.542199969291687,0.5373199820518494
0.5473999977111816,0.5425999760627747,0.5493999719619751,0.550000011920929,0.5493999719619751,0.5529999732971191,0.5349999666213989,0.5401999950408936,0.5631999969482422,0.5180000066757202,0.5448199868202209
0.5299999713897705,0.5608000159263611,0.5637999773025513,0.5593999624252319,0.5461999773979187,0.5717999935150146,0.555400013923645,0.5371999740600586,0.54339998960495,0.5455999970436096,0.5513599872589111
0.5586000084877014,0.532800018787384,0.5491999983787537,0.5455999970436096,0.5593999624252319,0.5582000017166138,0.5478000044822693,0.5608000159263611,0.5406000018119812,0.5479999780654907,0.5500999987125397
0.5496000051498413,0.545799970626831,0.5547999739646912,0.5605999827384949,0.5410000085830688,0.5533999800682068,0.545799970626831,0.5429999828338623,0.5546000003814697,0.5450000166893005,0.5493599891662597
0.5579999685287476,0.5473999977111816,0.5703999996185303,0.5626000165939331,0.5605999827384949,0.5525999665260315,0.5575999617576599,0.5622000098228455,0.5446000099182129,0.5407999753952026,0.5556799888610839
0.5396000146865845,0.522599995136261,0.5633999705314636,0.550599992275238,0.5539999604225159,0.5705999732017517,0.5497999787330627,0.5543999671936035,0.5701999664306641,0.5489999651908875,0.5524199783802033
0.5669999718666077,0.5658000111579895,0.5767999887466431,0.5681999921798706,0.5619999766349792,0.5654000043869019,0.5501999855041504,0.5575999617576599,0.5478000044822693,0.5659999847412109,0.5626799881458282
0.574400007724762,0.5687999725341797,0.5709999799728394,0.5519999861717224,0.5519999861717224,0.5471999645233154,0.5374000072479248,0.5397999882698059,0.546999990940094,0.5550000071525574,0.5544599890708923
0.5717999935150146,0.5615999698638916,0.5529999732971191,0.5557999610900879,0.5626000165939331,0.579800009727478,0.564799964427948,0.5593999624252319,0.5690000057220459,0.5135999917984009,0.5591399848461152
0.5475999712944031,0.5605999827384949,0.5649999976158142,0.5613999962806702,0.5590000152587891,0.5497999787330627,0.5672000050544739,0.576200008392334,0.5911999940872192,0.5613999962806702,0.5639399945735931
0.5748000144958496,0.5600000023841858,0.5486000180244446,0.5626000165939331,0.5834000110626221,0.5748000144958496,0.574400007724762,0.5681999921798706,0.5679999589920044,0.5658000111579895,0.5680600047111511
0.5515999794006348,0.5547999739646912,0.5849999785423279,0.5685999989509583,0.5745999813079834,0.5691999793052673,0.5443999767303467,0.5802000164985657,0.568399965763092,0.5383999943733215,0.5635199844837189
0.5407999753952026,0.5565999746322632,0.5733999609947205,0.5537999868392944,0.5622000098228455,0.5559999942779541,0.5577999949455261,0.5825999975204468,0.5803999900817871,0.5821999907493591,0.56457998752594
0.5701999664306641,0.5745999813079834,0.5735999941825867,0.5568000078201294,0.5787999629974365,0.5360000133514404,0.555400013923645,0.5866000056266785,0.5464000105857849,0.5730000138282776,0.5651399970054627
0.5586000084877014,0.579800009727478,0.5821999907493591,0.5539999604225159,0.5893999934196472,0.5945999622344971,0.5687999725341797,0.5604000091552734,0.545199990272522,0.5338000059127808,0.5666799902915954
0.5767999887466431,0.5895999670028687,0.5699999928474426,0.5685999989509583,0.5843999981880188,0.5823999643325806,0.5658000111579895,0.5771999955177307,0.550000011920929,0.5465999841690063,0.5711399912834167
0.5791999697685242,0.5712000131607056,0.5943999886512756,0.5817999839782715,0.5902000069618225,0.5830000042915344,0.5705999732017517,0.5741999745368958,0.5834000110626221,0.5817999839782715,0.5809799909591675
0.5685999989509583,0.5812000036239624,0.5967999696731567,0.5705999732017517,0.5785999894142151,0.5825999975204468,0.5633999705314636,0.5911999940872192,0.5820000171661377,0.5669999718666077,0.5781999886035919
0.5633999705314636,0.5925999879837036,0.5781999826431274,0.5569999814033508,0.5821999907493591,0.5745999813079834,0.569599986076355,0.5681999921798706,0.5795999765396118,0.5917999744415283,0.5757199823856354
0.5916000008583069,0.5920000076293945,0.5748000144958496,0.587399959564209,0.5875999927520752,0.5651999711990356,0.5672000050544739,0.5943999886512756,0.5861999988555908,0.5751999616622925,0.5821599900722504
0.569599986076355,0.58160001039505,0.5935999751091003,0.5821999907493591,0.5863999724388123,0.5676000118255615,0.5830000042915344,0.5687999725341797,0.5662000179290771,0.5821999907493591,0.5781199932098389
0.5952000021934509,0.5735999941825867,0.5895999670028687,0.5834000110626221,0.5924000144004822,0.5758000016212463,0.5799999833106995,0.5817999839782715,0.5817999839782715,0.5848000049591064,0.5838399946689605
0.5673999786376953,0.5920000076293945,0.5859999656677246,0.574400007724762,0.5745999813079834,0.5690000057220459,0.568399965763092,0.5701999664306641,0.5813999772071838,0.5777999758720398,0.5761199831962586
0.5871999859809875,0.5879999995231628,0.5870000123977661,0.5805999636650085,0.5911999940872192,0.5949999690055847,0.5895999670028687,0.5863999724388123,0.5827999711036682,0.5730000138282776,0.5860799849033356
0.5735999941825867,0.5979999899864197,0.5835999846458435,0.6019999980926514,0.5823999643325806,0.5843999981880188,0.5971999764442444,0.5601999759674072,0.599399983882904,0.5934000015258789,0.5874199867248535
0.578000009059906,0.5924000144004822,0.5835999846458435,0.5867999792098999,0.5745999813079834,0.5807999968528748,0.6051999926567078,0.5823999643325806,0.5893999934196472,0.5917999744415283,0.5864999890327454
0.5974000096321106,0.5834000110626221,0.6092000007629395,0.5803999900817871,0.5870000123977661,0.5690000057220459,0.6028000116348267,0.6078000068664551,0.6055999994277954,0.5820000171661377,0.5924600064754486
0.5989999771118164,0.5997999906539917,0.5807999968528748,0.5963999629020691,0.5893999934196472,0.6033999919891357,0.5895999670028687,0.5925999879837036,0.592799961566925,0.597599983215332,0.5941399812698365
0.5867999792098999,0.6085999608039856,0.6015999913215637,0.5999999642372131,0.5945999622344971,0.6083999872207642,0.5843999981880188,0.6047999858856201,0.6015999913215637,0.5866000056266785,0.5977399826049805
0.5863999724388123,0.6011999845504761,0.6195999979972839,0.5999999642372131,0.5917999744415283,0.59579998254776,0.5925999879837036,0.569599986076355,0.6128000020980835,0.6007999777793884,0.5970599830150605
0.6087999939918518,0.5983999967575073,0.593999981880188,0.6043999791145325,0.6051999926567078,0.587399959564209,0.6019999980926514,0.5961999893188477,0.5971999764442444,0.5835999846458435,0.5977199852466584
0.6069999933242798,0.6057999730110168,0.6205999851226807,0.5961999893188477,0.597000002861023,0.6115999817848206,0.6082000136375427,0.6093999743461609,0.6151999831199646,0.5949999690055847,0.6065999865531921
0.5947999954223633,0.6043999791145325,0.6189999580383301,0.6197999715805054,0.597599983215332,0.6074000000953674,0.6121999621391296,0.602400004863739,0.6061999797821045,0.6085999608039856,0.607239979505539
0.6028000116348267,0.6057999730110168,0.6137999892234802,0.6075999736785889,0.6055999994277954,0.5999999642372131,0.6069999933242798,0.6060000061988831,0.6236000061035156,0.604200005531311,0.6076399922370911
0.5952000021934509,0.6092000007629395,0.6049999594688416,0.5996000170707703,0.5877999663352966,0.6051999926567078,0.6051999926567078,0.5997999906539917,0.6123999953269958,0.6128000020980835,0.6032199919223785
0.6097999811172485,0.6136000156402588,0.6187999844551086,0.6155999898910522,0.5999999642372131,0.6168000102043152,0.5942000150680542,0.6189999580383301,0.6261999607086182,0.6157999634742737,0.6129799842834472
0.6169999837875366,0.6151999831199646,0.6172000169754028,0.6093999743461609,0.6121999621391296,0.604200005531311,0.621399998664856,0.6143999695777893,0.6097999811172485,0.6132000088691711,0.613399988412857
0.6049999594688416,0.6150000095367432,0.6083999872207642,0.6215999722480774,0.6092000007629395,0.6207999587059021,0.6107999682426453,0.6074000000953674,0.6251999735832214,0.6129999756813049,0.6136399805545807
0.6137999892234802,0.6155999898910522,0.6155999898910522,0.6215999722480774,0.6100000143051147,0.6277999877929688,0.6191999912261963,0.6159999966621399,0.6236000061035156,0.6075999736785889,0.6170799911022187
0.6222000122070312,0.6223999857902527,0.6200000047683716,0.6251999735832214,0.6143999695777893,0.6229999661445618,0.6143999695777893,0.6233999729156494,0.6182000041007996,0.6205999851226807,0.6203799843788147
0.6189999580383301,0.6209999918937683,0.6290000081062317,0.6141999959945679,0.6277999877929688,0.6255999803543091,0.6211999654769897,0.6141999959945679,0.618399977684021,0.6071999669075012,0.6197599828243255
0.6132000088691711,0.6105999946594238,0.6259999871253967,0.6101999878883362,0.6154000163078308,0.6291999816894531,0.6205999851226807,0.6265999674797058,0.6225999593734741,0.6195999979972839,0.6193999886512757
0.6189999580383301,0.6308000087738037,0.6251999735832214,0.6223999857902527,0.618399977684021,0.6255999803543091,0.6211999654769897,0.6222000122070312,0.626800000667572,0.6209999918937683,0.62325998544693
0.6269999742507935,0.6297999620437622,0.6227999925613403,0.616599977016449,0.6204000115394592,0.628600001335144,0.6243999600410461,0.6128000020980835,0.6229999661445618,0.6254000067710876,0.6230799853801727
0.6255999803543091,0.6437999606132507,0.63919997215271,0.6312000155448914,0.6277999877929688,0.6281999945640564,0.6265999674797058,0.6330000162124634,0.6363999843597412,0.6353999972343445,0.6327199876308441
0.6333999633789062,0.6383999586105347,0.6344000101089478,0.6301999688148499,0.6225999593734741,0.6359999775886536,0.6376000046730042,0.6349999904632568,0.6281999945640564,0.6247999668121338,0.6320599794387818
0.6313999891281128,0.6315999627113342,0.6287999749183655,0.6348000168800354,0.6331999897956848,0.6287999749183655,0.6297999620437622,0.6333999633789062,0.6309999823570251,0.623199999332428,0.630599981546402
0.6305999755859375,0.6407999992370605,0.6423999667167664,0.6355999708175659,0.6281999945640564,0.6380000114440918,0.6294000148773193,0.6259999871253967,0.6407999992370605,0.6301999688148499,0.6341999888420105
0.6407999992370605,0.6349999904632568,0.6335999965667725,0.6327999830245972,0.6359999775886536,0.6367999911308289,0.6301999688148499,0.6308000087738037,0.6295999884605408,0.6353999972343445,0.6340999901294708
0.628600001335144,0.6335999965667725,0.6367999911308289,0.6323999762535095,0.6471999883651733,0.6371999979019165,0.6341999769210815,0.6467999815940857,0.6383999586105347,0.6353999972343445,0.6370599865913391
0.6405999660491943,0.6399999856948853,0.6373999714851379,0.6455999612808228,0.6333999633789062,0.6344000101089478,0.6344000101089478,0.6322000026702881,0.6439999938011169,0.6362000107765198,0.6378199875354766
