Wall time,Step,Value
1733932360.0285032,391,0.08172000199556351
1733932360.2242048,0,0.08172000199556351
1733932599.3781078,782,0.15252000093460083
1733932599.561076,1,0.15252000093460083
1733932840.2230163,1173,0.18107999861240387
1733932840.3992891,2,0.18107999861240387
1733933079.12786,1564,0.21984000504016876
1733933079.3014755,3,0.21984000504016876
1733933317.7569344,1955,0.25760000944137573
1733933317.9586544,4,0.25760000944137573
1733933556.0847805,2346,0.27531999349594116
1733933556.26017,5,0.27531999349594116
1733933794.8261688,2737,0.3019999861717224
1733933795.0178182,6,0.3019999861717224
1733934033.6569755,3128,0.33987998962402344
1733934033.8555508,7,0.33987998962402344
1733934272.158819,3519,0.34191998839378357
1733934272.3379571,8,0.34191998839378357
1733934510.9474158,3910,0.3596799969673157
1733934511.119711,9,0.3596799969673157
1733934750.1698575,4301,0.37516000866889954
1733934750.3568358,10,0.37516000866889954
1733934988.6018887,4692,0.39875999093055725
1733934988.7862334,11,0.39875999093055725
1733935227.2830038,5083,0.3997200131416321
1733935227.4499319,12,0.3997200131416321
1733935465.799513,5474,0.41387999057769775
1733935465.9574165,13,0.41387999057769775
1733935704.8665807,5865,0.42480000853538513
1733935705.050555,14,0.42480000853538513
1733935944.838905,6256,0.4262799918651581
1733935945.0224848,15,0.4262799918651581
1733936183.6888037,6647,0.4527600109577179
1733936183.8585246,16,0.4527600109577179
1733936423.1158476,7038,0.46272000670433044
1733936423.2995138,17,0.46272000670433044
1733936662.4979916,7429,0.466839998960495
1733936662.690183,18,0.466839998960495
1733936901.4164984,7820,0.46911999583244324
1733936901.6089816,19,0.46911999583244324
1733937139.81232,8211,0.4675999879837036
1733937139.9996495,20,0.4675999879837036
1733937378.4418337,8602,0.4790799915790558
1733937378.6273794,21,0.4790799915790558
1733937617.806131,8993,0.4790799915790558
1733937618.0049355,22,0.4790799915790558
1733937856.4725826,9384,0.4781999886035919
1733937856.6473992,23,0.4781999886035919
1733938095.571231,9775,0.5001599788665771
1733938095.7568161,24,0.5001599788665771
1733938333.8217313,10166,0.487199991941452
1733938334.0052595,25,0.487199991941452
