/home/miura/lab/KD-hdas/results/stat/30-20/acc/g1/search_stage_KD_cifar100_Curriculum_s4-expected2-sw3-g1_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/acc/g1/search_stage_KD_cifar100_Curriculum_s3-expected2-sw3-g1_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/acc/g1/search_stage_KD_cifar100_Curriculum_s0-expected2-sw3-g1_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/acc/g1/search_stage_KD_cifar100_Curriculum_s2-expected2-sw3-g1_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/acc/g1/search_stage_KD_cifar100_Curriculum_s1-expected2-sw3-g1_30-20_tb.csv,row_average
0.445279985666275,0.4583599865436554,0.4537599980831146,0.453680008649826,0.4496000111103058,0.45213599801063536
0.4662799835205078,0.4549999833106994,0.4533199965953827,0.4663600027561188,0.4643200039863586,0.4610559940338135
0.4563199877738952,0.4537200033664703,0.4674400091171264,0.4598399996757507,0.4578399956226349,0.45903199911117554
0.4566799998283386,0.4581600129604339,0.4720399975776672,0.4878399968147278,0.4751999974250793,0.46998400092124937
0.4673599898815155,0.4787999987602234,0.4673999845981598,0.4648399949073791,0.478080004453659,0.4712959945201874
0.4634400010108948,0.4831199944019317,0.4765599966049194,0.486519992351532,0.4859600067138672,0.47911999821662904
0.4781199991703033,0.4761199951171875,0.4670799970626831,0.4885199964046478,0.4882400035858154,0.47961599826812745
0.4761199951171875,0.4827199876308441,0.4896399974822998,0.4983600080013275,0.483920007944107,0.4861519992351532
0.4899599850177765,0.4939999878406524,0.4849999845027923,0.4828400015830993,0.4997600018978119,0.4903119921684265
0.4961999952793121,0.4857200086116791,0.4989599883556366,0.4986400008201599,0.5011199712753296,0.49612799286842346
0.5044800043106079,0.4976399838924408,0.4943200051784515,0.5102800130844116,0.4960399866104126,0.5005519986152649
0.5058799982070923,0.505840003490448,0.5024799704551697,0.4970000088214874,0.5020800232887268,0.5026560008525849
0.5061600208282471,0.5019599795341492,0.4935599863529205,0.5069999694824219,0.5031999945640564,0.502375990152359
0.5096799731254578,0.5180799961090088,0.5163999795913696,0.509119987487793,0.509880006313324,0.5126319885253906
0.5142800211906433,0.5072000026702881,0.5208799839019775,0.5165600180625916,0.5033199787139893,0.512448000907898
0.504800021648407,0.5055199861526489,0.5168399810791016,0.519760012626648,0.508679986000061,0.5111199975013733
0.516040027141571,0.517799973487854,0.5081999897956848,0.5154799818992615,0.5210000276565552,0.5157039999961853
0.5219200253486633,0.5162799954414368,0.5111200213432312,0.5269200205802917,0.5232399702072144,0.5198960065841675
0.5133600234985352,0.5067999958992004,0.4967199862003326,0.5184800028800964,0.5161200165748596,0.5102960050106049
0.5260400176048279,0.5218799710273743,0.5268800258636475,0.5313199758529663,0.4984799921512604,0.5209199965000153
0.5174400210380554,0.5233200192451477,0.5212399959564209,0.53711998462677,0.5092800259590149,0.5216800093650817
0.5203999876976013,0.5087199807167053,0.5220800042152405,0.5393199920654297,0.5260800123214722,0.5233199954032898
0.5164399743080139,0.5210000276565552,0.5186799764633179,0.5277199745178223,0.5273200273513794,0.5222319960594177
0.5107600092887878,0.5289599895477295,0.507319986820221,0.5234000086784363,0.5280799865722656,0.519703996181488
0.5264400243759155,0.515720009803772,0.5313199758529663,0.5234000086784363,0.5181199908256531,0.5230000019073486
0.5354399681091309,0.5230799913406372,0.5293999910354614,0.5450400114059448,0.5238800048828125,0.5313679933547973
0.527999997138977,0.5273200273513794,0.5289199948310852,0.5344799757003784,0.5287600159645081,0.5294960021972657
0.5262399911880493,0.5357999801635742,0.5277599692344666,0.5236799716949463,0.5271199941635132,0.5281199812889099
0.5298799872398376,0.5310800075531006,0.525160014629364,0.5414400100708008,0.5321599841117859,0.5319440007209778
0.5225200057029724,0.5321999788284302,0.5308399796485901,0.5356400012969971,0.5326799750328064,0.5307759881019593
0.5379199981689453,0.5419600009918213,0.5270000100135803,0.5411199927330017,0.5292800068855286,0.5354560017585754
0.5290799736976624,0.5227599740028381,0.527679979801178,0.5469599962234497,0.5203199982643127,0.5293599843978882
0.4235999882221222,0.3887999951839447,0.3885999917984009,0.4197999835014343,0.4065999984741211,0.40547999143600466
0.4565999805927276,0.436599999666214,0.4404000043869018,0.4332000017166137,0.4257999956607818,0.43851999640464784
0.4475999772548675,0.4767999947071075,0.4617999792098999,0.4691999852657318,0.4469999969005584,0.46047998666763307
0.4795999825000763,0.4869999885559082,0.4821999967098236,0.4775999784469604,0.4623999893665313,0.47775998711586
0.4691999852657318,0.4779999852180481,0.4953999817371368,0.4523999989032745,0.4975999891757965,0.47851998805999757
0.4751999974250793,0.4862000048160553,0.4883999824523926,0.4749999940395355,0.5026000142097473,0.485479998588562
0.4763999879360199,0.5123999714851379,0.4961999952793121,0.4919999837875366,0.5013999938964844,0.4956799864768982
0.491599977016449,0.5051999688148499,0.4793999791145324,0.4617999792098999,0.5271999835968018,0.4930399775505066
0.5085999965667725,0.4883999824523926,0.5083999633789062,0.515999972820282,0.5098000168800354,0.5062399864196777
0.5162000060081482,0.496999979019165,0.5153999924659729,0.5023999810218811,0.5187999606132507,0.5099599838256836
0.5090000033378601,0.4648000001907348,0.5137999653816223,0.5019999742507935,0.5134000182151794,0.500599992275238
0.5389999747276306,0.5105999708175659,0.5303999781608582,0.4878000020980835,0.527400016784668,0.5190399885177612
0.5321999788284302,0.5239999890327454,0.5103999972343445,0.5194000005722046,0.5134000182151794,0.5198799967765808
0.5307999849319458,0.5090000033378601,0.5288000106811523,0.5163999795913696,0.5171999931335449,0.5204399943351745
0.5095999836921692,0.5185999870300293,0.5054000020027161,0.5342000126838684,0.5163999795913696,0.5168399930000305
0.5338000059127808,0.5315999984741211,0.5230000019073486,0.521399974822998,0.51419997215271,0.5247999906539917
0.546999990940094,0.5396000146865845,0.5399999618530273,0.5381999611854553,0.5076000094413757,0.5344799876213073
0.5259999632835388,0.5351999998092651,0.5551999807357788,0.5353999733924866,0.5442000031471252,0.5391999840736389
0.5365999937057495,0.5425999760627747,0.532800018787384,0.5428000092506409,0.5379999876022339,0.5385599970817566
0.5324000120162964,0.5223999619483948,0.5329999923706055,0.5443999767303467,0.5397999882698059,0.5343999862670898
0.5263999700546265,0.5396000146865845,0.5357999801635742,0.542199969291687,0.5608000159263611,0.5409599900245666
0.5496000051498413,0.5345999598503113,0.5263999700546265,0.5275999903678894,0.557200014591217,0.5390799880027771
0.5527999997138977,0.545199990272522,0.550599992275238,0.5356000065803528,0.5428000092506409,0.5453999996185303
0.5501999855041504,0.5504000186920166,0.5529999732971191,0.536799967288971,0.5583999752998352,0.5497599840164185
0.5619999766349792,0.5525999665260315,0.557200014591217,0.5521999597549438,0.5550000071525574,0.5557999849319458
0.5465999841690063,0.5590000152587891,0.5543999671936035,0.52920001745224,0.5519999861717224,0.5482399940490723
0.5429999828338623,0.5593999624252319,0.5297999978065491,0.5335999727249146,0.5590000152587891,0.5449599862098694
0.5429999828338623,0.5659999847412109,0.5633999705314636,0.5303999781608582,0.5351999998092651,0.547599983215332
0.5755999684333801,0.5597999691963196,0.5381999611854553,0.5357999801635742,0.5396000146865845,0.5497999787330627
0.5569999814033508,0.5411999821662903,0.5464000105857849,0.5347999930381775,0.5475999712944031,0.5453999876976013
0.5613999962806702,0.5361999869346619,0.5356000065803528,0.5717999935150146,0.5504000186920166,0.5510800004005432
0.5740000009536743,0.5595999956130981,0.5697999596595764,0.5543999671936035,0.5681999921798706,0.5651999831199646
0.5773999691009521,0.5595999956130981,0.5659999847412109,0.5662000179290771,0.5694000124931335,0.5677199959754944
0.5640000104904175,0.5753999948501587,0.5845999717712402,0.5410000085830688,0.5687999725341797,0.566759991645813
0.5460000038146973,0.5633999705314636,0.5547999739646912,0.5478000044822693,0.5737999677658081,0.5571599841117859
0.5619999766349792,0.5857999920845032,0.5613999962806702,0.5715999603271484,0.5636000037193298,0.5688799858093262
0.5712000131607056,0.5741999745368958,0.5622000098228455,0.5468000173568726,0.5491999983787537,0.5607200026512146
0.5608000159263611,0.5898000001907349,0.5690000057220459,0.5690000057220459,0.5672000050544739,0.5711600065231324
0.550000011920929,0.5636000037193298,0.5830000042915344,0.5631999969482422,0.5853999853134155,0.5690400004386902
0.5999999642372131,0.5740000009536743,0.5839999914169312,0.5587999820709229,0.5821999907493591,0.5797999858856201
0.5920000076293945,0.5898000001907349,0.5817999839782715,0.5667999982833862,0.5773999691009521,0.5815599918365478
0.5835999846458435,0.5795999765396118,0.5722000002861023,0.5748000144958496,0.5820000171661377,0.578439998626709
0.593999981880188,0.574999988079071,0.5659999847412109,0.5575999617576599,0.5773999691009521,0.5739999771118164
0.5737999677658081,0.551800012588501,0.5766000151634216,0.5942000150680542,0.5834000110626221,0.5759600043296814
0.5715999603271484,0.576200008392334,0.573199987411499,0.5769999623298645,0.5841999650001526,0.5764399766921997
0.6035999655723572,0.5708000063896179,0.5861999988555908,0.5853999853134155,0.6014000177383423,0.5894799947738647
0.6055999994277954,0.5931999683380127,0.590999960899353,0.5893999934196472,0.5841999650001526,0.5926799774169922
0.5952000021934509,0.6015999913215637,0.5784000158309937,0.5717999935150146,0.6011999845504761,0.5896399974822998
0.6053999662399292,0.5885999798774719,0.6011999845504761,0.5715999603271484,0.5916000008583069,0.5916799783706665
0.5960000157356262,0.578000009059906,0.5906000137329102,0.5925999879837036,0.5843999981880188,0.588320004940033
0.58160001039505,0.5870000123977661,0.5947999954223633,0.6046000123023987,0.5898000001907349,0.5915600061416626
0.6021999716758728,0.5989999771118164,0.5906000137329102,0.6015999913215637,0.5767999887466431,0.5940399885177612
0.6159999966621399,0.5825999975204468,0.5979999899864197,0.5989999771118164,0.5906000137329102,0.5972399950027466
0.6064000129699707,0.6110000014305115,0.6065999865531921,0.6037999987602234,0.6146000027656555,0.6084800004959107
0.6049999594688416,0.5795999765396118,0.597000002861023,0.5759999752044678,0.6033999919891357,0.592199981212616
0.6125999689102173,0.6164000034332275,0.6085999608039856,0.5857999920845032,0.6065999865531921,0.6059999823570251
0.6195999979972839,0.5999999642372131,0.6128000020980835,0.6075999736785889,0.6035999655723572,0.6087199807167053
0.6241999864578247,0.6015999913215637,0.599399983882904,0.6028000116348267,0.6118000149726868,0.6079599976539611
0.6245999932289124,0.6035999655723572,0.6083999872207642,0.5956000089645386,0.6139999628067017,0.6092399835586548
0.6227999925613403,0.6172000169754028,0.620199978351593,0.5971999764442444,0.6123999953269958,0.6139599919319153
0.6197999715805054,0.5981999635696411,0.6003999710083008,0.5952000021934509,0.6205999851226807,0.6068399786949158
0.6245999932289124,0.6114000082015991,0.6129999756813049,0.6251999735832214,0.6128000020980835,0.6173999905586243
0.6263999938964844,0.6092000007629395,0.6067999601364136,0.6093999743461609,0.618399977684021,0.6140399813652039
0.6277999877929688,0.6175999641418457,0.6173999905586243,0.6074000000953674,0.6189999580383301,0.6178399801254273
0.6258000135421753,0.6151999831199646,0.6137999892234802,0.6092000007629395,0.628600001335144,0.6185199975967407
0.6269999742507935,0.6141999959945679,0.620199978351593,0.614799976348877,0.6272000074386597,0.6206799864768981
0.6305999755859375,0.6151999831199646,0.6290000081062317,0.6093999743461609,0.6215999722480774,0.6211599826812744
0.6265999674797058,0.6161999702453613,0.6189999580383301,0.6115999817848206,0.628600001335144,0.6203999757766724
0.6337999701499939,0.6159999966621399,0.6211999654769897,0.618399977684021,0.6331999897956848,0.6245199799537658
0.649399995803833,0.6287999749183655,0.6315999627113342,0.6245999932289124,0.6351999640464783,0.6339199781417847
0.6348000168800354,0.6175999641418457,0.6276000142097473,0.6215999722480774,0.6417999863624573,0.6286799907684326
0.6470000147819519,0.6237999796867371,0.6294000148773193,0.6371999979019165,0.63919997215271,0.635319995880127
0.6387999653816223,0.6299999952316284,0.6215999722480774,0.6297999620437622,0.6425999999046326,0.6325599789619446
0.6527999639511108,0.640999972820282,0.6313999891281128,0.6281999945640564,0.6459999680519104,0.6398799777030945
0.6502000093460083,0.6322000026702881,0.6358000040054321,0.6322000026702881,0.6462000012397766,0.6393200039863587
0.649399995803833,0.6353999972343445,0.6305999755859375,0.6241999864578247,0.6459999680519104,0.63711998462677
0.6503999829292297,0.6417999863624573,0.6381999850273132,0.6430000066757202,0.6423999667167664,0.6431599855422974
0.6545999646186829,0.6380000114440918,0.6435999870300293,0.6317999958992004,0.645799994468689,0.6427599906921386
0.6541999578475952,0.6417999863624573,0.6449999809265137,0.6322000026702881,0.6423999667167664,0.6431199789047242
0.6649999618530273,0.6365999579429626,0.6358000040054321,0.6371999979019165,0.6471999883651733,0.6443599820137024
0.6595999598503113,0.6459999680519104,0.6441999673843384,0.6363999843597412,0.6539999842643738,0.648039972782135
0.6610000133514404,0.6416000127792358,0.6477999687194824,0.6467999815940857,0.6467999815940857,0.648799991607666
0.6535999774932861,0.645799994468689,0.645799994468689,0.6403999924659729,0.6571999788284302,0.6485599875450134
0.6570000052452087,0.6412000060081482,0.6448000073432922,0.6498000025749207,0.6549999713897705,0.6495599985122681
0.6610000133514404,0.6466000080108643,0.6431999802589417,0.6434000134468079,0.6579999923706055,0.650440001487732
0.661799967288971,0.6459999680519104,0.6462000012397766,0.6434000134468079,0.6567999720573425,0.6508399844169617
0.6597999930381775,0.6449999809265137,0.6473999619483948,0.6437999606132507,0.661799967288971,0.6515599727630615
0.6647999882698059,0.6466000080108643,0.6453999876976013,0.6437999606132507,0.6585999727249146,0.6518399834632873
0.668999969959259,0.6471999883651733,0.651199996471405,0.6527999639511108,0.6547999978065491,0.6549999833106994
0.6601999998092651,0.6553999781608582,0.6509999632835388,0.6466000080108643,0.6557999849319458,0.6537999868392944
0.6621999740600586,0.6509999632835388,0.6455999612808228,0.6452000141143799,0.663599967956543,0.6535199761390686
0.6643999814987183,0.6545999646186829,0.6495999693870544,0.651199996471405,0.6592000126838684,0.6557999849319458
0.667199969291687,0.6439999938011169,0.646399974822998,0.6485999822616577,0.6603999733924866,0.6533199787139893
0.6606000065803528,0.649399995803833,0.6579999923706055,0.650600016117096,0.6620000004768372,0.6561200022697449
0.6678000092506409,0.650600016117096,0.6538000106811523,0.6516000032424927,0.6657999753952026,0.6579200029373169
0.6638000011444092,0.6480000019073486,0.6516000032424927,0.6498000025749207,0.6697999835014343,0.6565999984741211
0.6625999808311462,0.6574000120162964,0.6499999761581421,0.6527999639511108,0.6592000126838684,0.6563999891281128
0.6656000018119812,0.6579999923706055,0.6516000032424927,0.6491999626159668,0.6607999801635742,0.6570399880409241
0.6624000072479248,0.6581999659538269,0.6583999991416931,0.6467999815940857,0.6581999659538269,0.6567999839782714
0.6646000146865845,0.6481999754905701,0.6523999571800232,0.6539999842643738,0.6615999937057495,0.6561599850654602
