/home/miura/lab/KD-hdas/results/stat/30-20/g-0.1/search_stage_KD_cifar100_Curriculum_s4-expected2-sw3-g-0.1_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/g-0.1/search_stage_KD_cifar100_Curriculum_s1-expected2-sw3-g-0.1_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/g-0.1/search_stage_KD_cifar100_Curriculum_s3-expected2-sw3-g-0.1_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/g-0.1/search_stage_KD_cifar100_Curriculum_s0-expected2-sw3-g-0.1_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/g-0.1/search_stage_KD_cifar100_Curriculum_s2-expected2-sw3-g-0.1_30-20_tb.csv,row_average
1.862757921218872,1.719821214675903,1.6544691324234009,1.9711295366287231,1.9056501388549805,1.822765588760376
1.700146198272705,1.7111726999282837,2.0756609439849854,1.78727126121521,2.1392464637756348,1.8826995134353637
2.040418863296509,1.686455488204956,1.6556750535964966,1.7687724828720093,1.9387973546981807,1.8180238485336304
1.728899359703064,2.082272529602051,1.9280707836151123,1.772822618484497,1.6574385166168213,1.833900761604309
1.721239686012268,1.671137452125549,1.7980772256851196,1.827757477760315,1.6703284978866575,1.737708067893982
1.7296632528305054,1.6944284439086914,1.7792561054229736,1.6723748445510864,1.8826435804367063,1.7516732454299926
1.628973126411438,2.197843313217163,1.6777539253234863,1.7634583711624146,1.671125054359436,1.7878307580947876
1.7265836000442505,1.5888347625732422,1.7667291164398191,1.6713286638259888,1.685592770576477,1.6878137826919555
1.6599442958831787,1.6273629665374756,1.6743667125701904,1.6080631017684937,1.823047161102295,1.6785568475723267
1.7399135828018188,1.690300226211548,1.6652894020080566,1.7187211513519287,1.827043056488037,1.7282534837722778
1.6514698266983032,1.6321035623550415,1.7235124111175537,1.8118823766708372,1.6682310104370115,1.6974398374557496
1.7600572109222412,1.6268025636672974,1.5917646884918213,1.73696768283844,1.667926788330078,1.6767037868499757
1.686257243156433,1.756622552871704,1.605648636817932,1.616712212562561,1.6397720575332642,1.6610025405883788
1.6693682670593262,1.662423014640808,1.6046353578567505,1.571811318397522,1.7334959506988523,1.6483467817306519
1.706829309463501,1.6095720529556274,1.6543720960617063,1.6368200778961182,1.5627926588058472,1.63407723903656
1.7160773277282717,1.9644697904586792,1.6373145580291748,1.5834888219833374,1.6148754358291626,1.703245186805725
1.8833643198013303,1.5686955451965332,1.6561689376831057,1.5392571687698364,1.614465355873108,1.6523902654647826
1.5864355564117432,1.6286826133728027,1.770237684249878,1.5562578439712524,1.628000020980835,1.6339227437973023
1.6124597787857056,1.6449944972991943,1.5966994762420654,1.580224633216858,1.6031051874160769,1.60749671459198
1.6069318056106567,1.692748785018921,1.586194396018982,1.5483345985412598,1.5186911821365356,1.590580153465271
1.6473042964935305,1.6295138597488403,1.548994779586792,1.5852422714233398,1.5686362981796265,1.5959383010864259
1.6081372499465942,1.653427243232727,1.6328109502792358,1.4961073398590088,1.5978686809539795,1.5976702928543092
1.5706124305725098,1.62203049659729,1.5575721263885498,1.4846316576004028,1.5599950551986694,1.5589683532714844
1.583618402481079,1.64195716381073,1.5712188482284546,1.4990622997283936,1.5534155368804932,1.56985445022583
1.5429564714431765,1.523906707763672,1.628786563873291,1.5698095560073853,1.496261715888977,1.5523442029953003
1.622602105140686,1.5240702629089355,1.6157450675964355,1.50605571269989,1.4877805709838867,1.5512507438659668
1.5895607471466064,1.582345962524414,1.57394540309906,1.4795795679092407,1.4684163331985474,1.5387696027755737
1.558706521987915,1.610714316368103,1.4939498901367188,1.4783490896224976,1.492838978767395,1.5269117593765258
1.5048162937164309,1.4609954357147217,1.544060468673706,1.4905855655670166,1.514115333557129,1.5029146194458007
1.481561541557312,1.4783430099487305,1.5214829444885254,1.4624289274215698,1.485092282295227,1.485781741142273
1.5105713605880735,1.586944580078125,1.4558004140853882,1.504947066307068,1.4222311973571775,1.4960989236831665
1.58281409740448,1.4121792316436768,1.5938421487808228,1.477417230606079,1.5222996473312378,1.5177104711532592
1.5041539669036863,1.5498017072677612,1.5770263671875,1.4361259937286377,1.4708046913146973,1.5075825452804565
1.5358892679214478,1.5322015285491943,1.538988709449768,1.5503318309783936,1.4451863765716553,1.5205195426940918
1.609600305557251,1.4833533763885498,1.4057538509368896,1.4594004154205322,1.4696615934371948,1.4855539083480835
1.5044362545013428,1.4974758625030518,1.5139892101287842,1.438573718070984,1.4082785844802856,1.4725507259368897
1.476388454437256,1.420347809791565,1.5223054885864258,1.4880576133728027,1.4357562065124512,1.4685711145401001
1.5050967931747437,1.5152461528778076,1.4698108434677124,1.4933189153671265,1.4383490085601809,1.4843643426895141
1.544063925743103,1.415077567100525,1.457727551460266,1.3924442529678345,1.423683524131775,1.4465993642807007
1.503880500793457,1.4024744033813477,1.4414281845092771,1.436906337738037,1.4030354022979736,1.4375449657440185
1.4609663486480713,1.4179924726486206,1.45971941947937,1.4429652690887451,1.3741798400878906,1.4311646699905396
1.4691388607025146,1.357821702957153,1.4261378049850464,1.4542211294174194,1.3763751983642578,1.4167389392852783
1.477882742881775,1.4535630941390991,1.4338014125823977,1.4173146486282349,1.431372046470642,1.4427867889404298
1.478628635406494,1.432024359703064,1.4451037645339966,1.4519731998443604,1.3795143365859983,1.4374488592147827
1.4685333967208862,1.4618149995803833,1.5089915990829468,1.4276235103607178,1.3486758470535278,1.4431278705596924
1.4777398109436035,1.515294313430786,1.4640882015228271,1.4166685342788696,1.3384455442428589,1.4424472808837892
1.4299869537353516,1.4486091136932373,1.4596556425094604,1.4292832612991333,1.3755536079406738,1.4286177158355713
1.4233752489089966,1.4505456686019895,1.4399306774139404,1.4151732921600342,1.3312218189239502,1.4120493412017823
1.40287184715271,1.4192689657211304,1.4550449848175049,1.4496080875396729,1.350363850593567,1.415431547164917
1.4496256113052368,1.442672610282898,1.4155006408691406,1.4556608200073242,1.388966083526611,1.430485153198242
1.4320474863052368,1.4092036485671997,1.4266088008880615,1.3807677030563354,1.3782429695129397,1.4053741216659545
1.4460506439208984,1.412427306175232,1.424302339553833,1.4138747453689575,1.3560734987258911,1.4105457067489624
1.4734892845153809,1.4074041843414309,1.4127761125564575,1.4455995559692385,1.3740663528442385,1.422667098045349
1.438593506813049,1.408056378364563,1.408434271812439,1.4419643878936768,1.356948971748352,1.410799503326416
1.4657185077667236,1.4301577806472778,1.402606725692749,1.4215426445007324,1.35609769821167,1.4152246713638306
1.4689730405807495,1.4196112155914309,1.422084093093872,1.445992946624756,1.3749241828918457,1.4263170957565308
1.4472556114196775,1.4145337343215942,1.4126557111740112,1.4379271268844604,1.3780653476715088,1.4180875062942504
1.4626121520996094,1.4021508693695068,1.4251080751419067,1.4059280157089231,1.3547508716583252,1.4101099967956543
1.4851166009902954,1.4363465309143066,1.425334930419922,1.430253982543945,1.354471206665039,1.4263046503067016
1.4462155103683472,1.402245283126831,1.407848596572876,1.4450610876083374,1.3483797311782837,1.409950041770935
1.4658913612365725,1.427395939826965,1.4400289058685305,1.431028962135315,1.3478341102600098,1.4224358558654786
1.491837739944458,1.4249166250228882,1.3968161344528198,1.4401826858520508,1.3562164306640625,1.4219939231872558
1.4521347284317017,1.4331347942352295,1.4330934286117554,1.4434335231781006,1.4006433486938477,1.432487964630127
1.4397964477539062,1.44451105594635,1.4431304931640625,1.457184672355652,1.380414605140686,1.4330074548721314
1.4672969579696655,1.4341492652893066,1.4430115222930908,1.454500675201416,1.3776285648345947,1.4353173971176147
1.4874138832092283,1.4513918161392212,1.4409639835357666,1.4608598947525024,1.3981064558029177,1.4477472066879273
1.4518966674804688,1.442763328552246,1.432141900062561,1.46026611328125,1.3707469701766968,1.4315629959106446
1.4573662281036377,1.439977765083313,1.4551198482513428,1.4623914957046509,1.3692628145217896,1.4368236303329467
1.4841402769088743,1.4507273435592651,1.4624754190444946,1.4502334594726562,1.392504334449768,1.4480161666870117
