Wall time,Step,Value
1733833537.5633473,391,3.9516992568969727
1733833537.8613517,0,3.9516992568969727
1733833777.0296414,782,3.5425467491149902
1733833777.346344,1,3.5425467491149902
1733834015.4472415,1173,3.441096305847168
1733834015.7842913,2,3.441096305847168
1733834254.9213877,1564,3.211721181869507
1733834255.2245927,3,3.211721181869507
1733834491.900608,1955,3.113919496536255
1733834492.2113523,4,3.113919496536255
1733834731.1478996,2346,2.897163152694702
1733834731.4677632,5,2.897163152694702
1733834968.4095502,2737,2.749512195587158
1733834968.7194722,6,2.749512195587158
1733835208.6051621,3128,2.6379776000976562
1733835208.92157,7,2.6379776000976562
1733835448.2948186,3519,2.5878407955169678
1733835448.5844173,8,2.5878407955169678
1733835687.3652787,3910,2.549482583999634
1733835687.6481106,9,2.549482583999634
1733835923.8418708,4301,2.3652970790863037
1733835924.1326044,10,2.3652970790863037
1733836161.2112064,4692,2.3050537109375
1733836161.5166516,11,2.3050537109375
1733836400.56354,5083,2.3756141662597656
1733836400.8986745,12,2.3756141662597656
1733836639.2939758,5474,2.2328834533691406
1733836639.6394465,13,2.2328834533691406
1733836877.6295846,5865,2.169297933578491
1733836877.9572618,14,2.169297933578491
1733837114.6145325,6256,2.1437458992004395
1733837114.9503577,15,2.1437458992004395
1733837352.634745,6647,2.0931060314178467
1733837352.9370878,16,2.0931060314178467
1733837590.817493,7038,2.0603673458099365
1733837591.1359305,17,2.0603673458099365
1733837830.4689827,7429,2.0791800022125244
1733837830.7489836,18,2.0791800022125244
1733838069.3188257,7820,2.131087303161621
1733838069.6043482,19,2.131087303161621
1733838309.0722008,8211,2.087104320526123
1733838309.3424516,20,2.087104320526123
1733838547.8566816,8602,1.9405280351638794
1733838548.116462,21,1.9405280351638794
1733838786.5595243,8993,2.0176587104797363
1733838786.8464146,22,2.0176587104797363
1733839024.8830605,9384,2.004490852355957
1733839025.165454,23,2.004490852355957
1733839265.6739633,9775,1.957924723625183
1733839265.9507277,24,1.957924723625183
1733839506.394739,10166,1.8891000747680664
1733839506.7211487,25,1.8891000747680664
1733839744.341078,10557,1.9206480979919434
1733839744.6074648,26,1.9206480979919434
1733839983.0980995,10948,1.844979166984558
1733839983.4084067,27,1.844979166984558
1733840222.762267,11339,1.8540685176849365
