/home/miura/lab/KD-hdas/results/stat/30-20/acc/g-0.01/search_stage_KD_cifar100_Curriculum_s1-expected2-sw3-g-0.01_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/acc/g-0.01/search_stage_KD_cifar100_Curriculum_s2-expected2-sw3-g-0.01_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/acc/g-0.01/search_stage_KD_cifar100_Curriculum_s4-expected2-sw3-g-0.01_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/acc/g-0.01/search_stage_KD_cifar100_Curriculum_s0-expected2-sw3-g-0.01_30-20_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-20/acc/g-0.01/search_stage_KD_cifar100_Curriculum_s3-expected2-sw3-g-0.01_30-20_tb.csv,row_average
0.4496400058269501,0.4323999881744385,0.4405199885368347,0.443479984998703,0.4433200061321258,0.44187199473381045
0.4375999867916107,0.4370400011539459,0.4599599838256836,0.4517199993133545,0.4450399875640869,0.4462719917297363
0.4541999995708465,0.4565599858760834,0.4614000022411346,0.4537599980831146,0.4503999948501587,0.4552639961242676
0.4574799835681915,0.4726000130176544,0.4772799909114837,0.4517599940299988,0.4585999846458435,0.4635439932346344
0.4573599994182586,0.4607599973678589,0.4690000116825104,0.4708000123500824,0.4604800045490265,0.46368000507354734
0.4611200094223022,0.486840009689331,0.4650000035762787,0.4769999980926513,0.469760000705719,0.47194400429725647
0.4789600074291229,0.467519998550415,0.4891200065612793,0.4717200100421905,0.4750799834728241,0.4764800012111664
0.4779599905014038,0.4837999939918518,0.4801999926567077,0.4745999872684479,0.4829199910163879,0.47989599108695985
0.4819599986076355,0.4861199855804443,0.4794799983501434,0.4867199957370758,0.4853599965572357,0.48392799496650696
0.4854800105094909,0.4858799874782562,0.4941999912261963,0.4937999844551086,0.4834400117397308,0.48855999708175657
0.4900799989700317,0.4857999980449676,0.494839996099472,0.4964399933815002,0.4778800010681152,0.4890079975128173
0.4880000054836273,0.5026000142097473,0.5016800165176392,0.4874399900436401,0.4869999885559082,0.49334400296211245
0.4973599910736084,0.513480007648468,0.4975999891757965,0.4944799840450287,0.4936000108718872,0.49930399656295776
0.5015199780464172,0.4914399981498718,0.4880000054836273,0.5036799907684326,0.4905200004577636,0.49503199458122255
0.5011600255966187,0.5122399926185608,0.497079998254776,0.4917199909687042,0.4927600026130676,0.49899200201034544
0.4996399879455566,0.5052800178527832,0.4997600018978119,0.5115199685096741,0.5045599937438965,0.5041519939899445
0.5022799968719482,0.5160800218582153,0.5171599984169006,0.5203199982643127,0.5096799731254578,0.5131039977073669
0.5164799690246582,0.5178399682044983,0.5016800165176392,0.5162799954414368,0.5051599740982056,0.5114879846572876
0.5284799933433533,0.5195599794387817,0.516759991645813,0.4974800050258636,0.5136799812316895,0.5151919901371003
0.5149999856948853,0.5252000093460083,0.5085200071334839,0.5248799920082092,0.5118799805641174,0.5170959949493408
0.5162400007247925,0.5253999829292297,0.5148400068283081,0.5222799777984619,0.5081599950790405,0.5173839926719666
0.5070400238037109,0.5303599834442139,0.5244799852371216,0.5149999856948853,0.5131199955940247,0.5179999947547913
0.5127599835395813,0.5139600038528442,0.5249599814414978,0.5297600030899048,0.5250800251960754,0.5213039994239808
0.5286399722099304,0.52947998046875,0.5319200158119202,0.5143200159072876,0.5118799805641174,0.5232479929924011
0.5066800117492676,0.5278400182723999,0.5240799784660339,0.5232399702072144,0.5170800089836121,0.5197839975357056
0.5213599801063538,0.5145999789237976,0.5082799792289734,0.496639996767044,0.5259199738502502,0.5133599817752839
0.5307199954986572,0.5341200232505798,0.5291600227355957,0.5209599733352661,0.5291600227355957,0.5288240075111389
0.5235599875450134,0.5384799838066101,0.5343599915504456,0.5344399809837341,0.5237600207328796,0.5309199929237366
0.5347999930381775,0.5302799940109253,0.5209599733352661,0.5361199975013733,0.533079981803894,0.5310479879379273
0.5379599928855896,0.5358399748802185,0.5257599949836731,0.5366799831390381,0.5325999855995178,0.5337679862976075
0.5315200090408325,0.5354800224304199,0.5194799900054932,0.5425999760627747,0.5359200239181519,0.5330000042915344
0.5421599745750427,0.5361199975013733,0.5348399877548218,0.537880003452301,0.5296400189399719,0.5361279964447021
0.5359600186347961,0.5388399958610535,0.5357199907302856,0.5417600274085999,0.5384399890899658,0.5381440043449401
0.5291199684143066,0.5374000072479248,0.5361999869346619,0.5343599915504456,0.5354399681091309,0.534503984451294
0.4269999861717224,0.3957999944686889,0.4077999889850616,0.4265999794006347,0.4179999828338623,0.415039986371994
0.4311999976634979,0.4526000022888183,0.4298000037670135,0.4267999827861786,0.4427999854087829,0.4366399943828583
0.4487999975681305,0.4603999853134155,0.4449999928474426,0.4585999846458435,0.4529999792575836,0.45315998792648315
0.4625999927520752,0.4749999940395355,0.4713999927043915,0.48539999127388,0.4893999993801117,0.4767599940299988
0.5067999958992004,0.4984000027179718,0.4731999933719635,0.4860000014305115,0.498799979686737,0.49263999462127683
0.4869999885559082,0.4961999952793121,0.4686000049114227,0.4749999940395355,0.4997999966144562,0.485319995880127
0.5221999883651733,0.4997999966144562,0.4528000056743622,0.4896000027656555,0.5091999769210815,0.49471999406814576
0.5245999693870544,0.5113999843597412,0.4899999797344208,0.5047999620437622,0.5267999768257141,0.5115199744701385
0.5339999794960022,0.5013999938964844,0.4930000007152557,0.5167999863624573,0.501800000667572,0.5093999922275543
0.5363999605178833,0.5199999809265137,0.5320000052452087,0.5297999978065491,0.5180000066757202,0.527239990234375
0.5047999620437622,0.5155999660491943,0.4815999865531921,0.5277999639511108,0.4963999986648559,0.505239975452423
0.5302000045776367,0.5383999943733215,0.5163999795913696,0.5253999829292297,0.5194000005722046,0.5259599924087525
0.5573999881744385,0.4957999885082245,0.5227999687194824,0.5181999802589417,0.5267999768257141,0.5241999804973603
0.5173999667167664,0.5347999930381775,0.5216000080108643,0.5555999875068665,0.540399968624115,0.5339599847793579
0.5464000105857849,0.5407999753952026,0.5429999828338623,0.5342000126838684,0.5044000148773193,0.5337599992752076
0.5379999876022339,0.5116000175476074,0.538599967956543,0.5162000060081482,0.5407999753952026,0.529039990901947
0.5058000087738037,0.5230000019073486,0.5263999700546265,0.5579999685287476,0.5302000045776367,0.5286799907684326
0.5473999977111816,0.538599967956543,0.5383999943733215,0.5450000166893005,0.551800012588501,0.5442399978637695
0.5537999868392944,0.5468000173568726,0.5335999727249146,0.5437999963760376,0.5579999685287476,0.5471999883651734
0.5363999605178833,0.5379999876022339,0.5333999991416931,0.5321999788284302,0.5397999882698059,0.5359599828720093
0.5375999808311462,0.5055999755859375,0.5248000025749207,0.5245999693870544,0.5248000025749207,0.5234799861907959
0.5468000173568726,0.5514000058174133,0.5425999760627747,0.540399968624115,0.5491999983787537,0.5460799932479858
0.5307999849319458,0.501800000667572,0.5471999645233154,0.5519999861717224,0.5651999711990356,0.5393999814987183
0.574400007724762,0.5414000153541565,0.545799970626831,0.5547999739646912,0.5838000178337097,0.5600399971008301
0.5640000104904175,0.52920001745224,0.5465999841690063,0.5586000084877014,0.5586000084877014,0.5514000058174133
0.5543999671936035,0.5103999972343445,0.5483999848365784,0.5519999861717224,0.5583999752998352,0.5447199821472168
0.5496000051498413,0.5464000105857849,0.5569999814033508,0.5478000044822693,0.5619999766349792,0.5525599956512451
0.5870000123977661,0.5389999747276306,0.548799991607666,0.5662000179290771,0.557200014591217,0.5596400022506713
0.5735999941825867,0.5509999990463257,0.5568000078201294,0.5641999840736389,0.5568000078201294,0.560479998588562
0.5559999942779541,0.5527999997138977,0.5419999957084656,0.5590000152587891,0.5813999772071838,0.5582399964332581
0.5577999949455261,0.5673999786376953,0.555400013923645,0.5519999861717224,0.5755999684333801,0.5616399884223938
0.5745999813079834,0.5659999847412109,0.5690000057220459,0.5669999718666077,0.5965999960899353,0.5746399879455566
0.5727999806404114,0.5583999752998352,0.5758000016212463,0.5659999847412109,0.5468000173568726,0.5639599919319153
0.5655999779701233,0.5641999840736389,0.5623999834060669,0.5777999758720398,0.5885999798774719,0.5717199802398681
0.5781999826431274,0.5831999778747559,0.557200014591217,0.573199987411499,0.5925999879837036,0.5768799901008606
0.5823999643325806,0.5807999968528748,0.5669999718666077,0.5849999785423279,0.5877999663352966,0.5805999755859375
0.5830000042915344,0.553600013256073,0.5618000030517578,0.5636000037193298,0.5839999914169312,0.5692000031471253
0.5870000123977661,0.5645999908447266,0.5507999658584595,0.5703999996185303,0.5835999846458435,0.5712799906730652
0.6029999852180481,0.5787999629974365,0.5636000037193298,0.5843999981880188,0.5963999629020691,0.5852399826049804
0.5965999960899353,0.5784000158309937,0.5884000062942505,0.5766000151634216,0.5799999833106995,0.5840000033378601
0.5942000150680542,0.5690000057220459,0.5676000118255615,0.5799999833106995,0.5925999879837036,0.580680000782013
0.5989999771118164,0.5663999915122986,0.5898000001907349,0.5771999955177307,0.6010000109672546,0.586679995059967
0.5913999676704407,0.5776000022888184,0.5849999785423279,0.5679999589920044,0.6043999791145325,0.5852799773216247
0.6003999710083008,0.5662000179290771,0.5859999656677246,0.585599958896637,0.5813999772071838,0.5839199781417846
0.5843999981880188,0.5963999629020691,0.5831999778747559,0.5825999975204468,0.5943999886512756,0.5881999850273132
0.6111999750137329,0.5834000110626221,0.6011999845504761,0.5978000164031982,0.6011999845504761,0.598959994316101
0.5979999899864197,0.6003999710083008,0.574999988079071,0.590999960899353,0.6067999601364136,0.5942399740219116
0.6060000061988831,0.5947999954223633,0.5985999703407288,0.5827999711036682,0.6007999777793884,0.5965999841690064
0.597000002861023,0.6039999723434448,0.5719999670982361,0.6051999926567078,0.6154000163078308,0.5987199902534485
0.6151999831199646,0.6001999974250793,0.600600004196167,0.5929999947547913,0.5889999866485596,0.5995999932289123
0.593999981880188,0.6029999852180481,0.6019999980926514,0.5931999683380127,0.6083999872207642,0.6001199841499328
0.5879999995231628,0.5953999757766724,0.6003999710083008,0.5920000076293945,0.6114000082015991,0.597439992427826
0.604200005531311,0.5967999696731567,0.6187999844551086,0.6078000068664551,0.6047999858856201,0.6064799904823304
0.6107999682426453,0.597599983215332,0.6037999987602234,0.6143999695777893,0.602400004863739,0.6057999849319458
0.6211999654769897,0.6021999716758728,0.6133999824523926,0.5960000157356262,0.6331999897956848,0.6131999850273132
0.6337999701499939,0.6218000054359436,0.6273999810218811,0.5907999873161316,0.6227999925613403,0.6193199872970581
0.6313999891281128,0.6123999953269958,0.6172000169754028,0.6060000061988831,0.6159999966621399,0.6166000008583069
0.6187999844551086,0.6043999791145325,0.6223999857902527,0.593999981880188,0.6333999633789062,0.6145999789237976
0.6186000108718872,0.6053999662399292,0.6105999946594238,0.5952000021934509,0.6313999891281128,0.6122399926185608
0.6283999681472778,0.598800003528595,0.6319999694824219,0.6100000143051147,0.6276000142097473,0.6193599939346314
0.6229999661445618,0.6223999857902527,0.6263999938964844,0.6114000082015991,0.6103999614715576,0.6187199831008912
0.6362000107765198,0.6211999654769897,0.6119999885559082,0.6078000068664551,0.6398000121116638,0.6233999967575073
0.6312000155448914,0.6133999824523926,0.6258000135421753,0.618399977684021,0.6377999782562256,0.6253199934959411
0.6337999701499939,0.6193999648094177,0.640999972820282,0.6169999837875366,0.6263999938964844,0.6275199770927429
0.6313999891281128,0.6272000074386597,0.6319999694824219,0.6169999837875366,0.6326000094413757,0.6280399918556213
0.6416000127792358,0.6331999897956848,0.6263999938964844,0.6169999837875366,0.6412000060081482,0.6318799972534179
0.6459999680519104,0.6247999668121338,0.6359999775886536,0.6243999600410461,0.6399999856948853,0.6342399716377258
0.6459999680519104,0.6345999836921692,0.6322000026702881,0.6187999844551086,0.6327999830245972,0.6328799843788147
0.6620000004768372,0.6371999979019165,0.6367999911308289,0.6359999775886536,0.6416000127792358,0.6427199959754943
0.6437999606132507,0.6412000060081482,0.6349999904632568,0.626800000667572,0.6425999999046326,0.6378799915313721
0.6441999673843384,0.6308000087738037,0.6547999978065491,0.6225999593734741,0.6491999626159668,0.6403199791908264
0.6523999571800232,0.6359999775886536,0.6516000032424927,0.6308000087738037,0.651199996471405,0.6443999886512757
0.6579999923706055,0.6425999999046326,0.6444000005722046,0.6273999810218811,0.6517999768257141,0.6448399901390076
0.6599999666213989,0.6359999775886536,0.6525999903678894,0.6395999789237976,0.6489999890327454,0.647439980506897
0.6597999930381775,0.6466000080108643,0.6556000113487244,0.6444000005722046,0.6651999950408936,0.6543200016021729
0.6595999598503113,0.6373999714851379,0.6462000012397766,0.6373999714851379,0.6581999659538269,0.6477599740028381
0.6565999984741211,0.650600016117096,0.6538000106811523,0.6395999789237976,0.6633999943733215,0.6527999997138977
0.6647999882698059,0.6467999815940857,0.6629999876022339,0.6421999931335449,0.6682000160217285,0.6569999933242798
0.6746000051498413,0.6525999903678894,0.661799967288971,0.6423999667167664,0.6565999984741211,0.6575999855995178
0.6621999740600586,0.6502000093460083,0.6583999991416931,0.6381999850273132,0.6638000011444092,0.6545599937438965
0.6703999638557434,0.646399974822998,0.6545999646186829,0.6491999626159668,0.663599967956543,0.6568399667739868
0.6728000044822693,0.6615999937057495,0.6613999605178833,0.6430000066757202,0.6693999767303467,0.6616399884223938
0.6661999821662903,0.6567999720573425,0.6603999733924866,0.6453999876976013,0.6693999767303467,0.6596399784088135
0.6697999835014343,0.6577999591827393,0.6615999937057495,0.6399999856948853,0.6715999841690063,0.6601599812507629
0.6705999970436096,0.6629999876022339,0.6651999950408936,0.6517999768257141,0.6747999787330627,0.6650799870491028
0.675000011920929,0.6625999808311462,0.6651999950408936,0.6521999835968018,0.6665999889373779,0.6643199920654297
0.6715999841690063,0.6597999930381775,0.6693999767303467,0.646399974822998,0.6775999665260315,0.664959979057312
0.6796000003814697,0.6599999666213989,0.6735999584197998,0.6434000134468079,0.6714000105857849,0.6655999898910523
0.6805999875068665,0.6597999930381775,0.6664000153541565,0.6523999571800232,0.6771999597549438,0.6672799825668335
0.6800000071525574,0.6611999869346619,0.6765999794006348,0.6565999984741211,0.6771999597549438,0.6703199863433837
0.6829999685287476,0.6638000011444092,0.6711999773979187,0.649399995803833,0.6843999624252319,0.670359981060028
0.6741999983787537,0.6603999733924866,0.6728000044822693,0.6455999612808228,0.675599992275238,0.6657199859619141
0.6746000051498413,0.6625999808311462,0.6692000031471252,0.6502000093460083,0.6739999651908875,0.6661199927330017
0.6751999855041504,0.6679999828338623,0.6714000105857849,0.6480000019073486,0.6793999671936035,0.66839998960495
0.6761999726295471,0.6693999767303467,0.668999969959259,0.651199996471405,0.670199990272522,0.6671999812126159
0.6777999997138977,0.6649999618530273,0.6743999719619751,0.6571999788284302,0.6761999726295471,0.6701199769973755
0.6732000112533569,0.6611999869346619,0.6728000044822693,0.6534000039100647,0.6800000071525574,0.668120002746582
0.6796000003814697,0.6661999821662903,0.6682000160217285,0.6534000039100647,0.6711999773979187,0.6677199959754944
0.6746000051498413,0.6646000146865845,0.6805999875068665,0.6531999707221985,0.6791999936103821,0.6704399943351745
0.6769999861717224,0.6664000153541565,0.6717999577522278,0.6547999978065491,0.6775999665260315,0.6695199847221375
