Wall time,Step,Value
1733489246.2779107,391,3.8879404067993164
1733489246.5663984,0,3.8879404067993164
1733489463.620104,782,3.6546924114227295
1733489463.886443,1,3.6546924114227295
1733489682.2656224,1173,3.4545342922210693
1733489682.5363429,2,3.4545342922210693
1733489901.2917092,1564,3.2513339519500732
1733489901.5848308,3,3.2513339519500732
1733490122.6624389,1955,3.066619873046875
1733490122.950005,4,3.066619873046875
1733490344.0105054,2346,2.9533884525299072
1733490344.2962646,5,2.9533884525299072
1733490562.4925597,2737,2.8209729194641113
1733490562.7674384,6,2.8209729194641113
1733490783.6562622,3128,2.6399002075195312
1733490783.93722,7,2.6399002075195312
1733490999.5274835,3519,2.562406301498413
1733490999.8098578,8,2.562406301498413
1733491217.7127144,3910,2.488731861114502
1733491218.0151014,9,2.488731861114502
1733491435.252393,4301,2.3673300743103027
1733491435.5406046,10,2.3673300743103027
1733491653.2448606,4692,2.29845929145813
1733491653.5661938,11,2.29845929145813
1733491873.667801,5083,2.282825469970703
1733491873.9463797,12,2.282825469970703
1733492094.3854103,5474,2.191751718521118
1733492094.64592,13,2.191751718521118
1733492313.668114,5865,2.1558775901794434
1733492313.931788,14,2.1558775901794434
1733492535.0300875,6256,2.106896162033081
1733492535.3126035,15,2.106896162033081
1733492755.75992,6647,2.0742757320404053
1733492756.0558517,16,2.0742757320404053
1733492978.3351557,7038,2.0145747661590576
1733492978.613069,17,2.0145747661590576
1733493200.2748942,7429,2.0201079845428467
1733493200.5556421,18,2.0201079845428467
1733493423.3023705,7820,2.036585807800293
1733493423.6006167,19,2.036585807800293
1733493646.1606436,8211,1.9821765422821045
1733493646.4476302,20,1.9821765422821045
1733493865.8289812,8602,1.9421632289886475
1733493866.115081,21,1.9421632289886475
1733494087.294926,8993,1.9336155652999878
1733494087.5840187,22,1.9336155652999878
1733494305.2924688,9384,1.956967830657959
1733494305.5666053,23,1.956967830657959
1733494519.2282166,9775,1.9246317148208618
1733494519.5153449,24,1.9246317148208618
1733494742.2482622,10166,1.867180585861206
1733494742.5147564,25,1.867180585861206
1733494965.0325174,10557,1.9069875478744507
1733494965.3108995,26,1.9069875478744507
1733495187.703989,10948,1.8476978540420532
1733495187.9892762,27,1.8476978540420532
1733495409.86182,11339,1.8674225807189941
1733495410.1239197,28,1.8674225807189941
1733495628.765384,11730,1.847272276878357
1733495629.0613859,29,1.847272276878357
1733495849.8720722,12121,1.8448082208633423
1733495850.1935863,30,1.8448082208633423
1733496069.937068,12512,1.8471465110778809
1733496070.2559664,31,1.8471465110778809
1733496289.3553731,12903,1.9093799591064453
1733496289.6856637,32,1.9093799591064453
1733496506.5101523,13294,1.8583967685699463
1733496506.8386936,33,1.8583967685699463
1733496728.2788944,13685,1.941891074180603
1733496728.5979047,34,1.941891074180603
1733496949.911771,14076,1.8870315551757812
1733496950.2406762,35,1.8870315551757812
1733497170.7886302,14467,1.9050531387329102
1733497171.1202912,36,1.9050531387329102
1733497391.889981,14858,1.9006338119506836
1733497392.2169054,37,1.9006338119506836
1733497612.6524475,15249,1.8701915740966797
1733497612.9697826,38,1.8701915740966797
1733497828.8502076,15640,1.915716290473938
1733497829.184996,39,1.915716290473938
1733498050.3057003,16031,1.9127836227416992
1733498050.6170266,40,1.9127836227416992
1733498270.0378308,16422,1.881431221961975
1733498270.3495533,41,1.881431221961975
1733498485.8933163,16813,1.8906456232070923
1733498486.2049026,42,1.8906456232070923
1733498705.8125942,17204,1.91534423828125
1733498706.125156,43,1.91534423828125
1733498921.8772063,17595,1.9328242540359497
1733498922.176225,44,1.9328242540359497
1733499138.324122,17986,1.8659638166427612
1733499138.6354036,45,1.8659638166427612
1733499358.8240821,18377,1.8837541341781616
1733499359.1343195,46,1.8837541341781616
1733499581.0605383,18768,2.011651039123535
1733499581.3678088,47,2.011651039123535
1733499801.2860794,19159,1.8862789869308472
1733499801.5997846,48,1.8862789869308472
1733500016.4674757,19550,1.9537489414215088
1733500016.7634356,49,1.9537489414215088
1733500162.7179422,20254,3.971338987350464
1733500162.719106,50,3.971338987350464
1733500308.5715528,20958,3.45058012008667
1733500308.5728042,51,3.45058012008667
1733500451.9175377,21662,3.1619210243225098
1733500451.9188302,52,3.1619210243225098
1733500595.463466,22366,2.8865411281585693
1733500595.4647255,53,2.8865411281585693
1733500739.45376,23070,3.1716880798339844
1733500739.4549508,54,3.1716880798339844
1733500886.5939837,23774,2.6886203289031982
1733500886.595222,55,2.6886203289031982
1733501034.2133327,24478,2.536203622817993
1733501034.2145538,56,2.536203622817993
1733501180.6408823,25182,2.709245443344116
1733501180.642053,57,2.709245443344116
1733501326.6915712,25886,2.5777580738067627
1733501326.69277,58,2.5777580738067627
1733501472.810239,26590,2.4910478591918945
1733501472.8114333,59,2.4910478591918945
1733501619.6554887,27294,2.736588478088379
1733501619.6566174,60,2.736588478088379
1733501767.1805084,27998,2.619030714035034
1733501767.181704,61,2.619030714035034
